,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.73,0.3,0.42,2,36
1,0.67,5.89,5.87,0.02,36,3
2,0.0,0.72,0.31,0.4,3,25
3,0.06,4.97,4.94,0.02,24,17
4,4.0,0.41,0.35,0.05,3,1
5,0.0,0.85,0.49,0.35,2,11
6,0.0,2.91,2.49,0.4,11,34
7,0.07,6.32,6.29,0.02,34,15
8,1.0,1.27,1.25,0.02,3,2
9,0.0,1.13,0.74,0.38,3,16
10,1.0,2.98,2.92,0.06,16,1
11,0.0,0.73,0.32,0.39,2,30
12,0.0,3.62,3.59,0.02,30,19
13,0.0,0.56,0.53,0.02,3,17
14,0.07,0.42,0.39,0.02,3,14
15,1.0,0.1,0.05,0.04,1,1
16,0.0,0.93,0.45,0.47,2,27
17,0.33,3.64,3.61,0.02,27,3
18,0.0,1.01,0.53,0.43,3,33
19,0.07,4.81,4.77,0.03,34,14
20,0.08,0.88,0.85,0.03,4,12
21,0.08,0.34,0.32,0.02,1,12
22,0.09,0.8,0.75,0.04,3,11
23,0.09,0.85,0.81,0.03,3,11
24,0.11,0.03,0.0,0.02,0,9
25,2.0,0.8,0.75,0.05,3,1
26,0.0,0.7,0.39,0.3,2,25
27,0.0,4.61,4.56,0.02,25,25
28,0.0,0.47,0.44,0.02,2,24
29,0.0,0.41,0.38,0.02,2,23
30,0.05,0.38,0.35,0.02,2,21
31,0.07,0.53,0.5,0.03,3,15
32,0.1,0.36,0.3,0.05,2,10
33,1.0,0.64,0.53,0.11,2,1
34,0.0,0.68,0.33,0.33,1,25
35,0.08,5.3,5.27,0.02,26,12
36,0.1,0.84,0.77,0.05,2,10
37,0.1,0.37,0.34,0.02,1,10
38,0.33,0.72,0.66,0.06,3,6
39,0.33,1.3,1.28,0.02,5,6
40,0.75,0.48,0.46,0.02,2,4
41,1.0,0.39,0.37,0.02,2,2
42,0.0,0.92,0.59,0.31,3,26
43,0.04,5.84,5.8,0.03,27,24
44,0.05,0.28,0.24,0.03,2,22
45,0.07,0.46,0.41,0.04,2,15
46,3.0,0.37,0.3,0.06,2,1
47,0.0,0.61,0.36,0.24,2,17
48,0.0,3.24,3.21,0.02,18,13
49,0.0,0.59,0.56,0.03,2,13
50,0.33,0.02,0.0,0.02,0,3
51,0.0,0.99,0.63,0.35,3,30
52,0.07,3.09,3.05,0.03,31,14
53,0.08,0.92,0.88,0.02,4,12
54,0.08,0.3,0.27,0.02,1,12
55,0.25,0.45,0.41,0.03,3,8
56,0.25,0.28,0.2,0.07,1,4
57,0.5,0.57,0.55,0.02,3,2
58,0.0,0.93,0.59,0.32,3,27
59,0.07,4.29,4.25,0.02,27,15
60,0.11,0.88,0.84,0.03,3,9
61,1.0,0.36,0.28,0.07,2,1
62,0.0,0.65,0.43,0.21,2,15
63,0.0,1.84,1.82,0.02,15,14
64,0.09,0.66,0.63,0.02,3,11
65,0.0,0.48,0.45,0.03,3,9
66,1.0,0.27,0.23,0.04,2,1
67,0.0,0.63,0.34,0.28,2,18
68,0.0,3.07,3.04,0.02,18,14
69,0.0,0.69,0.66,0.02,3,12
70,0.33,0.66,0.58,0.07,3,6
71,0.25,0.58,0.51,0.06,2,4
72,0.25,0.85,0.82,0.02,3,4
73,0.67,0.32,0.29,0.02,1,3
74,1.0,0.56,0.53,0.03,3,1
75,0.0,0.65,0.35,0.29,2,25
76,0.0,3.72,3.69,0.02,25,18
77,0.0,0.92,0.89,0.02,3,16
78,0.1,0.88,0.84,0.03,3,10
79,1.0,0.35,0.28,0.07,2,1
80,0.0,0.66,0.4,0.25,2,21
81,0.07,4.39,4.34,0.03,22,14
82,0.08,0.93,0.88,0.03,4,12
83,0.08,0.38,0.36,0.02,1,12
84,0.25,0.69,0.65,0.03,3,8
85,0.33,0.45,0.39,0.05,1,3
86,0.5,0.88,0.85,0.02,2,2
87,0.0,0.91,0.7,0.2,3,17
88,0.07,3.33,3.3,0.02,17,14
89,0.09,0.6,0.56,0.03,3,11
90,2.0,0.45,0.37,0.08,2,1
91,0.0,0.53,0.34,0.19,2,14
92,0.1,2.02,1.99,0.02,14,10
93,1.0,0.38,0.33,0.05,3,1
94,0.0,0.58,0.29,0.28,2,20
95,0.09,2.69,2.62,0.05,21,11
96,0.08,1.12,1.09,0.02,4,12
97,0.1,0.78,0.75,0.02,3,10
98,0.11,0.72,0.69,0.02,2,9
99,0.4,0.73,0.69,0.03,3,5
100,1.0,0.57,0.48,0.09,2,1
