,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.45,0.12,0.32,2,22
1,0.05,3.28,3.25,0.02,21,20
2,0.15,0.43,0.4,0.03,3,13
3,1.0,0.22,0.15,0.06,1,1
4,0.0,0.52,0.15,0.34,1,32
5,0.0,5.43,5.4,0.02,32,30
6,0.0,0.22,0.16,0.05,3,27
7,0.0,0.19,0.12,0.03,1,27
8,0.0,0.22,0.19,0.02,2,26
9,0.0,0.44,0.4,0.03,3,24
10,0.0,0.16,0.13,0.02,1,24
11,0.05,0.48,0.44,0.03,3,21
12,0.0,0.4,0.36,0.03,2,20
13,0.07,0.02,0.0,0.01,0,14
14,2.0,0.36,0.33,0.02,2,1
15,0.0,0.54,0.17,0.36,1,36
16,0.0,4.76,4.7,0.03,37,31
17,0.0,0.22,0.16,0.03,1,31
18,0.0,0.35,0.31,0.02,2,30
19,0.0,0.3,0.26,0.02,2,29
20,0.0,0.36,0.33,0.02,2,28
21,0.0,0.36,0.32,0.02,2,27
22,0.0,0.7,0.64,0.04,3,25
23,0.06,0.21,0.18,0.02,1,18
24,2.0,0.29,0.25,0.03,3,1
25,0.0,0.56,0.19,0.35,1,33
26,0.0,5.0,4.96,0.02,33,29
27,0.0,0.26,0.19,0.05,3,26
28,0.0,0.19,0.15,0.02,1,26
29,0.0,0.32,0.29,0.02,2,25
30,0.0,0.42,0.38,0.03,3,23
31,0.0,0.23,0.2,0.02,1,23
32,0.0,0.31,0.27,0.02,2,22
33,0.0,0.59,0.55,0.02,3,20
34,0.05,0.36,0.33,0.02,1,19
35,0.05,0.23,0.2,0.02,1,19
36,0.08,0.59,0.55,0.02,3,13
37,1.0,0.3,0.26,0.04,1,1
38,0.0,0.73,0.18,0.53,1,29
39,0.0,4.24,4.21,0.02,29,26
40,0.0,0.39,0.36,0.02,3,24
41,0.0,0.22,0.18,0.02,1,25
42,0.0,0.31,0.26,0.03,3,22
43,0.0,0.17,0.13,0.02,1,22
44,0.0,0.35,0.32,0.02,2,21
45,0.0,0.48,0.43,0.03,3,19
46,0.0,0.35,0.31,0.02,2,18
47,0.13,0.36,0.31,0.03,2,15
48,0.33,0.24,0.22,0.02,1,3
49,0.0,0.91,0.56,0.33,3,35
50,0.05,5.05,5.01,0.02,35,19
51,0.06,0.33,0.3,0.02,2,16
52,0.09,0.34,0.29,0.04,2,11
53,0.67,0.5,0.46,0.04,2,3
54,1.0,0.62,0.58,0.03,3,2
55,1.0,0.19,0.17,0.02,1,2
56,0.0,0.85,0.55,0.29,3,30
57,0.0,6.56,6.5,0.02,31,29
58,0.0,0.29,0.25,0.02,1,29
59,0.0,0.86,0.81,0.02,3,29
60,0.0,0.51,0.47,0.02,2,28
61,0.0,0.41,0.37,0.02,2,27
62,0.0,0.52,0.48,0.02,2,26
63,0.0,0.7,0.65,0.03,3,24
64,0.0,0.76,0.7,0.03,2,24
65,0.06,0.04,0.0,0.02,0,17
66,0.12,0.52,0.49,0.02,3,8
67,2.0,0.14,0.07,0.07,1,1
68,0.0,0.58,0.31,0.25,2,24
69,0.0,4.07,4.02,0.02,24,24
70,0.0,0.37,0.31,0.03,3,22
71,0.0,0.29,0.24,0.03,2,21
72,0.05,0.29,0.25,0.02,1,20
73,0.06,0.59,0.52,0.06,3,17
74,0.06,0.04,0.0,0.02,0,16
75,0.14,0.45,0.41,0.03,3,7
76,1.0,0.13,0.05,0.08,1,1
77,0.0,0.73,0.39,0.33,2,23
78,0.06,4.92,4.88,0.02,23,18
79,0.07,0.4,0.36,0.02,2,14
80,0.12,0.4,0.33,0.05,2,8
81,1.0,0.64,0.6,0.04,2,1
82,0.0,0.69,0.29,0.38,1,29
83,0.0,6.79,6.71,0.03,30,25
84,0.0,0.72,0.67,0.03,2,24
85,0.0,0.47,0.41,0.03,1,24
86,0.05,0.74,0.69,0.03,3,21
87,0.06,0.61,0.57,0.03,2,18
88,0.14,0.53,0.48,0.03,2,14
89,0.09,0.51,0.48,0.02,1,11
90,0.1,0.25,0.21,0.02,1,10
91,1.0,0.56,0.51,0.04,3,1
92,0.0,0.45,0.16,0.29,1,28
93,0.0,6.85,6.79,0.02,28,27
94,0.0,0.38,0.33,0.03,4,24
95,0.0,0.22,0.17,0.03,2,23
96,0.0,0.18,0.15,0.02,1,23
97,0.0,0.35,0.31,0.02,3,21
98,0.05,0.21,0.17,0.02,1,20
99,0.06,0.57,0.51,0.03,3,17
100,0.07,0.57,0.52,0.03,2,15
101,0.07,0.26,0.23,0.02,1,14
102,0.17,0.86,0.81,0.04,3,12
103,0.18,1.09,1.04,0.03,4,11
104,0.22,0.53,0.49,0.03,2,9
105,0.5,0.58,0.54,0.03,2,2
106,1.0,0.45,0.41,0.03,2,1
107,0.0,0.71,0.41,0.28,2,29
108,0.0,4.78,4.72,0.03,30,23
109,0.0,0.24,0.21,0.02,1,23
110,0.0,0.4,0.36,0.02,2,22
111,0.0,0.2,0.16,0.02,1,21
112,0.06,0.27,0.23,0.03,2,17
113,0.17,0.1,0.06,0.02,1,12
114,1.0,0.12,0.05,0.07,1,1
115,0.0,0.36,0.06,0.27,1,27
116,0.0,3.71,3.67,0.02,27,18
117,0.0,0.37,0.34,0.02,2,16
118,0.07,0.22,0.18,0.02,1,14
119,0.14,0.37,0.31,0.05,2,7
120,1.0,0.34,0.29,0.05,2,1
121,0.0,0.75,0.5,0.24,2,24
122,0.0,5.1,5.05,0.02,25,19
123,0.06,0.24,0.2,0.02,1,18
124,0.07,0.62,0.58,0.03,3,14
125,0.1,0.51,0.47,0.03,2,10
126,2.0,0.43,0.39,0.03,2,1
127,0.0,0.59,0.41,0.17,2,18
128,0.06,3.68,3.64,0.02,18,18
129,0.15,0.58,0.51,0.05,3,13
130,0.22,0.52,0.47,0.04,2,9
131,0.25,0.29,0.25,0.02,1,8
132,0.2,0.7,0.64,0.05,3,5
133,0.25,1.28,1.23,0.02,5,4
134,0.25,0.26,0.23,0.02,1,4
135,0.2,0.43,0.39,0.02,1,5
136,0.5,0.67,0.63,0.03,3,2
137,0.5,0.31,0.29,0.02,1,2
138,0.0,0.75,0.49,0.25,3,26
139,0.0,4.0,3.95,0.02,26,25
140,0.0,0.52,0.47,0.03,3,22
141,0.05,0.04,0.0,0.02,0,21
142,0.06,0.28,0.22,0.03,2,18
143,0.08,0.11,0.05,0.04,1,13
144,2.0,0.44,0.39,0.05,2,1
145,0.0,0.56,0.34,0.22,2,18
146,0.0,2.77,2.72,0.02,18,15
147,0.11,0.62,0.58,0.03,3,9
148,1.0,0.11,0.09,0.03,1,1
149,0.0,0.59,0.26,0.32,1,24
150,0.0,3.74,3.69,0.02,24,14
151,0.12,0.58,0.53,0.03,3,8
152,1.0,0.19,0.17,0.02,1,1
153,0.0,0.48,0.18,0.29,1,28
154,0.0,3.99,3.94,0.02,28,27
155,0.0,0.73,0.67,0.03,4,24
156,0.0,0.21,0.15,0.03,2,23
157,0.0,0.21,0.15,0.03,2,22
158,0.0,0.19,0.13,0.03,2,21
159,0.05,0.17,0.13,0.02,1,20
160,0.06,0.64,0.57,0.04,3,17
161,0.07,0.7,0.61,0.03,2,15
162,0.07,0.35,0.29,0.03,1,14
163,0.11,0.94,0.88,0.04,3,9
164,1.0,0.16,0.08,0.07,1,1
165,0.0,0.75,0.39,0.33,2,20
166,0.11,3.74,3.69,0.02,20,9
167,1.0,0.57,0.5,0.07,2,1
168,0.0,0.49,0.18,0.3,1,24
169,0.0,3.03,2.99,0.02,24,10
170,0.5,0.67,0.63,0.03,4,2
