,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.04,0.04,0.0,1,2
1,0.0,0.05,0.05,0.0,2,3
2,0.0,0.13,0.13,0.0,2,4
3,0.0,0.1,0.1,0.0,2,5
4,0.0,0.08,0.08,0.0,2,6
5,1.0,0.19,0.19,0.0,2,2
6,0.0,0.11,0.11,0.0,2,3
7,0.0,0.11,0.11,0.0,2,4
8,0.0,0.1,0.1,0.0,2,5
9,0.5,0.1,0.1,0.0,2,4
10,0.8,0.16,0.16,0.0,2,5
11,0.4,0.3,0.3,0.0,2,5
12,0.0,0.1,0.1,0.0,2,6
13,0.4,0.15,0.15,0.0,2,5
14,0.17,0.14,0.14,0.0,2,6
15,1.5,0.22,0.22,0.0,2,2
16,0.0,0.23,0.23,0.0,2,3
17,0.0,0.1,0.1,0.0,2,4
18,0.0,0.22,0.22,0.0,2,5
19,0.0,0.27,0.27,0.0,2,6
20,0.17,0.26,0.26,0.0,2,6
21,0.0,0.2,0.2,0.0,2,7
22,0.14,0.24,0.24,0.0,2,7
23,0.29,0.11,0.11,0.0,2,7
24,0.6,0.22,0.22,0.0,2,5
25,0.17,0.16,0.16,0.0,2,6
26,0.14,0.13,0.13,0.0,2,7
27,0.12,0.29,0.29,0.0,2,8
28,0.11,0.15,0.15,0.0,2,9
29,0.1,0.21,0.2,0.0,2,10
30,0.8,0.27,0.27,0.0,2,5
31,0.67,0.17,0.17,0.0,2,6
32,0.14,0.17,0.17,0.0,2,7
33,0.14,0.09,0.09,0.0,2,7
34,0.12,0.15,0.15,0.0,2,8
35,0.0,0.15,0.15,0.0,2,9
36,0.11,0.16,0.16,0.0,2,9
37,0.5,0.1,0.1,0.0,2,8
38,0.33,0.16,0.16,0.0,2,9
39,0.3,0.16,0.16,0.0,2,10
40,0.3,0.03,0.03,0.0,2,10
41,0.4,0.25,0.24,0.0,2,10
42,0.75,0.19,0.19,0.0,2,8
43,1.0,0.18,0.18,0.0,2,8
44,0.86,0.06,0.06,0.0,2,7
45,0.86,0.1,0.1,0.0,2,7
46,0.5,0.15,0.15,0.0,2,8
47,0.29,0.14,0.14,0.0,2,7
48,0.14,0.09,0.09,0.0,2,7
49,0.17,0.02,0.02,0.0,2,6
50,0.0,0.17,0.17,0.0,2,7
51,0.5,0.03,0.03,0.0,2,4
52,0.4,0.21,0.21,0.0,2,5
53,0.33,0.17,0.17,0.0,2,6
54,0.29,0.15,0.15,0.0,2,7
55,0.4,0.18,0.17,0.0,2,5
56,0.0,0.15,0.14,0.0,2,6
57,0.17,0.09,0.09,0.0,2,6
58,0.33,0.15,0.14,0.0,2,6
59,0.17,0.07,0.06,0.0,2,6
60,0.2,0.09,0.09,0.0,2,5
61,0.33,0.08,0.08,0.0,2,3
62,0.0,0.02,0.02,0.0,2,2
