,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.02,0.02,0.0,1,2
1,0.0,0.03,0.03,0.0,2,3
2,0.33,0.06,0.06,0.0,2,3
3,0.33,0.09,0.09,0.0,2,3
4,0.5,0.12,0.12,0.0,2,4
5,0.4,0.26,0.26,0.0,2,5
6,0.33,0.09,0.09,0.0,2,6
7,0.29,0.14,0.14,0.0,2,7
8,0.6,0.2,0.2,0.0,2,5
9,1.33,0.18,0.17,0.0,2,3
10,1.67,0.26,0.26,0.0,2,3
11,0.5,0.22,0.22,0.0,2,4
12,0.4,0.11,0.11,0.0,2,5
13,0.4,0.19,0.19,0.0,2,5
14,0.33,0.23,0.23,0.0,2,6
15,0.33,0.27,0.27,0.0,2,6
16,1.0,0.26,0.26,0.0,2,4
17,0.8,0.29,0.29,0.0,2,5
18,0.33,0.18,0.17,0.0,2,6
19,0.5,0.3,0.3,0.0,2,6
20,0.29,0.23,0.23,0.0,2,7
21,0.43,0.2,0.2,0.0,2,7
22,0.5,0.26,0.26,0.0,2,8
23,0.22,0.12,0.12,0.0,2,9
24,0.33,0.21,0.21,0.0,2,9
25,0.2,0.23,0.23,0.0,2,10
26,0.38,0.26,0.26,0.0,2,8
27,0.62,0.2,0.2,0.0,2,8
28,0.67,0.34,0.33,0.0,2,9
29,0.67,0.28,0.27,0.0,2,9
30,0.44,0.31,0.31,0.0,2,9
31,0.4,0.08,0.08,0.0,2,10
32,0.5,0.28,0.28,0.0,2,10
33,0.55,0.12,0.12,0.0,2,11
34,0.25,0.33,0.33,0.0,2,12
35,0.33,0.25,0.25,0.0,2,12
36,1.0,0.46,0.46,0.0,2,9
37,0.8,0.33,0.33,0.0,2,10
38,0.45,0.29,0.29,0.0,2,11
39,0.6,0.22,0.22,0.0,2,10
40,0.8,0.21,0.21,0.0,2,10
41,0.45,0.22,0.22,0.0,2,11
42,0.6,0.24,0.24,0.0,2,10
43,0.75,0.24,0.24,0.0,2,8
44,1.0,0.32,0.32,0.0,2,7
45,0.38,0.22,0.22,0.0,2,8
46,0.33,0.27,0.27,0.0,2,9
47,0.44,0.14,0.14,0.0,2,9
48,0.56,0.29,0.29,0.0,2,9
49,0.3,0.3,0.29,0.0,2,10
50,0.62,0.1,0.1,0.0,2,8
51,0.56,0.3,0.3,0.0,2,9
52,0.5,0.21,0.21,0.0,2,10
53,0.6,0.21,0.21,0.0,2,10
54,0.64,0.22,0.22,0.0,2,11
55,1.0,0.29,0.29,0.0,2,9
56,0.7,0.24,0.24,0.0,2,10
57,0.6,0.24,0.24,0.0,2,10
58,0.64,0.24,0.24,0.0,2,11
59,0.58,0.36,0.35,0.0,2,12
