,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.05,0.04,0.01,2,4
1,0.12,0.26,0.25,0.02,5,8
2,0.08,0.39,0.38,0.02,7,13
3,0.11,0.54,0.51,0.02,7,18
4,0.2,0.55,0.52,0.02,9,20
5,0.22,0.81,0.78,0.03,8,27
6,0.25,0.64,0.62,0.01,11,32
7,0.26,0.36,0.33,0.02,7,35
8,0.16,0.81,0.8,0.01,9,37
9,0.2,0.53,0.5,0.02,6,41
10,0.22,0.68,0.64,0.03,10,46
11,0.24,0.94,0.92,0.01,11,51
12,0.2,0.52,0.5,0.01,7,51
13,0.24,0.55,0.52,0.02,7,55
14,0.22,0.93,0.91,0.02,10,54
15,0.27,0.64,0.61,0.02,7,56
16,0.3,0.77,0.75,0.02,8,57
17,0.29,0.58,0.55,0.02,8,62
18,0.26,0.43,0.41,0.02,7,62
19,0.3,0.56,0.53,0.02,7,64
20,0.28,0.62,0.59,0.02,9,67
21,0.24,0.38,0.36,0.02,7,71
22,0.26,0.63,0.61,0.02,8,73
23,0.3,0.56,0.53,0.02,7,73
24,0.32,0.76,0.73,0.02,9,74
25,0.31,0.46,0.44,0.01,8,77
26,0.33,0.27,0.24,0.02,5,80
27,0.35,0.78,0.75,0.02,8,77
28,0.37,0.61,0.6,0.01,9,78
29,0.36,0.24,0.23,0.01,5,77
30,0.38,0.18,0.13,0.04,2,76
31,0.33,0.89,0.86,0.02,11,83
32,0.3,1.04,1.02,0.02,9,87
33,0.33,0.27,0.26,0.01,6,82
34,0.31,0.5,0.48,0.01,4,84
35,0.34,0.43,0.41,0.02,5,80
36,0.31,0.53,0.5,0.02,7,84
37,0.33,0.49,0.47,0.01,7,83
38,0.37,0.47,0.44,0.02,6,79
39,0.33,0.61,0.59,0.01,7,84
40,0.29,0.44,0.42,0.02,7,89
41,0.34,0.49,0.47,0.01,8,82
42,0.32,0.59,0.58,0.01,5,84
43,0.3,0.47,0.44,0.01,5,82
44,0.33,0.52,0.51,0.01,6,79
45,0.35,0.35,0.32,0.02,4,79
46,0.31,0.76,0.73,0.02,7,83
47,0.27,0.75,0.71,0.03,7,90
48,0.26,1.17,1.14,0.02,11,93
49,0.24,0.52,0.49,0.02,8,98
50,0.24,0.66,0.64,0.01,7,99
51,0.2,0.44,0.41,0.02,3,103
52,0.21,0.98,0.95,0.02,8,107
53,0.2,1.08,1.06,0.02,8,111
54,0.18,0.82,0.79,0.02,6,111
55,0.18,0.57,0.55,0.01,8,114
56,0.2,0.51,0.48,0.02,6,117
57,0.2,0.71,0.69,0.01,6,118
58,0.2,0.16,0.15,0.01,3,120
59,0.21,0.28,0.24,0.02,4,116
60,0.19,0.71,0.68,0.01,9,121
61,0.21,0.52,0.5,0.02,7,121
62,0.21,0.8,0.77,0.02,7,126
63,0.21,0.77,0.75,0.01,7,127
64,0.24,0.43,0.4,0.01,4,123
65,0.2,0.97,0.94,0.02,7,128
66,0.2,0.85,0.82,0.01,7,131
67,0.19,0.56,0.51,0.03,5,131
68,0.21,0.71,0.69,0.01,10,129
69,0.19,0.58,0.55,0.02,4,134
70,0.23,0.59,0.56,0.02,7,129
71,0.21,1.17,1.14,0.02,9,135
72,0.2,1.06,1.04,0.01,8,137
73,0.21,0.75,0.73,0.01,4,135
74,0.2,0.44,0.41,0.02,3,142
75,0.24,0.58,0.56,0.0,8,131
76,0.23,0.29,0.25,0.03,2,135
77,0.2,1.14,1.1,0.03,11,144
78,0.18,1.36,1.33,0.02,11,148
79,0.2,0.66,0.64,0.01,8,144
80,0.19,0.4,0.38,0.01,5,146
81,0.2,0.47,0.45,0.01,5,144
82,0.19,0.44,0.41,0.02,4,149
83,0.18,0.71,0.68,0.02,7,146
84,0.15,0.9,0.87,0.02,8,152
85,0.16,0.72,0.7,0.01,7,152
86,0.15,0.44,0.4,0.03,3,157
87,0.14,0.87,0.85,0.01,9,159
88,0.15,0.6,0.57,0.01,5,160
89,0.15,0.18,0.13,0.02,3,161
90,0.14,0.38,0.35,0.01,6,162
91,0.14,0.23,0.2,0.01,3,164
92,0.14,0.51,0.49,0.01,5,166
93,0.13,0.51,0.48,0.02,4,172
94,0.13,1.09,1.04,0.03,8,180
95,0.09,1.42,1.4,0.01,12,184
96,0.08,0.74,0.7,0.03,6,192
97,0.08,1.44,1.42,0.01,11,193
98,0.08,0.53,0.48,0.03,3,204
99,0.07,1.79,1.75,0.02,13,209
100,0.08,1.18,1.14,0.02,8,213
101,0.07,0.59,0.54,0.03,8,223
102,0.08,1.85,1.82,0.01,12,225
103,0.08,1.22,1.18,0.02,6,231
104,0.07,1.36,1.32,0.02,8,231
105,0.07,0.7,0.67,0.01,8,232
106,0.07,0.45,0.43,0.01,4,233
107,0.08,0.17,0.15,0.01,2,227
108,0.08,0.54,0.5,0.02,4,230
109,0.08,0.46,0.43,0.01,5,233
110,0.08,0.52,0.49,0.01,6,237
111,0.08,0.71,0.69,0.01,5,237
112,0.09,0.32,0.29,0.01,3,230
113,0.08,0.49,0.45,0.02,4,235
114,0.11,0.77,0.74,0.01,8,219
115,0.1,0.77,0.72,0.03,4,227
116,0.1,1.15,1.12,0.01,10,231
117,0.1,0.59,0.56,0.02,7,236
118,0.11,0.75,0.71,0.01,7,233
119,0.11,0.65,0.63,0.01,5,234
120,0.1,0.48,0.43,0.03,3,233
121,0.11,0.92,0.9,0.01,11,233
122,0.11,0.59,0.55,0.01,4,235
123,0.1,0.98,0.95,0.01,6,237
124,0.1,0.99,0.96,0.01,5,239
125,0.1,0.8,0.76,0.01,4,242
126,0.12,0.68,0.65,0.01,5,227
127,0.12,1.1,1.05,0.03,7,235
128,0.12,1.13,1.09,0.01,10,237
129,0.14,0.69,0.65,0.02,6,228
130,0.13,1.14,1.1,0.02,8,232
131,0.14,0.75,0.72,0.01,7,230
132,0.13,0.52,0.5,0.01,3,230
133,0.14,0.63,0.59,0.01,3,234
134,0.13,1.36,1.31,0.02,6,238
135,0.14,1.33,1.31,0.01,10,227
136,0.14,0.82,0.78,0.02,6,234
137,0.14,1.01,0.98,0.01,9,237
138,0.14,0.49,0.44,0.03,5,235
139,0.14,0.82,0.79,0.01,11,237
140,0.14,0.42,0.39,0.01,4,229
141,0.14,1.07,1.03,0.02,8,232
142,0.14,0.67,0.64,0.02,7,236
143,0.14,0.49,0.46,0.01,6,237
144,0.14,0.55,0.52,0.01,6,236
145,0.14,0.71,0.69,0.01,4,237
146,0.14,0.79,0.76,0.01,4,240
147,0.14,0.96,0.91,0.03,5,248
148,0.14,1.61,1.58,0.01,11,250
149,0.14,0.75,0.71,0.02,4,243
150,0.14,1.29,1.26,0.01,10,245
151,0.14,0.68,0.64,0.02,5,241
152,0.13,1.03,0.99,0.02,9,245
153,0.14,0.73,0.71,0.01,7,243
154,0.12,0.61,0.58,0.01,4,246
155,0.12,0.57,0.54,0.01,5,249
156,0.12,1.03,0.99,0.02,7,253
157,0.12,1.27,1.22,0.03,7,261
158,0.12,1.14,1.1,0.02,13,264
159,0.13,0.88,0.85,0.01,7,261
160,0.13,0.62,0.59,0.01,5,262
161,0.14,0.38,0.35,0.01,4,262
162,0.15,0.34,0.31,0.01,3,257
163,0.15,0.33,0.3,0.01,3,257
164,0.14,0.29,0.25,0.02,2,257
165,0.13,0.85,0.82,0.01,6,259
166,0.14,0.44,0.41,0.01,4,258
167,0.15,0.71,0.68,0.01,6,258
168,0.15,0.78,0.74,0.01,4,260
169,0.14,1.03,0.98,0.02,6,264
170,0.14,1.35,1.32,0.01,8,266
171,0.15,0.44,0.42,0.01,3,260
172,0.14,0.48,0.44,0.02,3,261
173,0.12,1.0,0.97,0.01,7,264
174,0.12,0.54,0.51,0.01,5,264
175,0.13,0.59,0.56,0.01,5,254
176,0.12,0.63,0.59,0.01,3,257
177,0.14,0.71,0.68,0.01,6,244
178,0.14,1.12,1.1,0.01,7,246
179,0.14,0.61,0.58,0.01,4,249
180,0.14,1.01,0.98,0.01,6,248
181,0.14,0.91,0.87,0.01,6,249
182,0.12,0.81,0.78,0.01,5,251
183,0.13,0.5,0.47,0.01,4,248
184,0.13,0.74,0.7,0.03,5,251
185,0.16,1.26,1.21,0.03,9,237
186,0.18,1.64,1.61,0.01,13,239
187,0.15,0.74,0.69,0.03,4,241
188,0.15,1.98,1.96,0.01,12,242
189,0.15,0.8,0.77,0.02,5,245
190,0.15,0.64,0.61,0.01,5,245
191,0.15,0.5,0.46,0.02,3,250
192,0.15,0.97,0.94,0.01,6,250
193,0.15,0.25,0.22,0.01,5,245
194,0.15,0.22,0.19,0.01,2,245
195,0.15,0.13,0.11,0.01,1,246
196,0.16,0.77,0.74,0.01,5,244
197,0.16,1.02,0.98,0.02,5,245
198,0.2,0.96,0.91,0.03,8,238
199,0.22,1.96,1.94,0.01,16,231
200,0.21,1.58,1.53,0.03,6,239
201,0.21,1.46,1.43,0.01,10,240
202,0.21,0.91,0.88,0.01,6,241
203,0.21,0.54,0.51,0.01,3,241
204,0.21,0.55,0.53,0.01,3,241
205,0.2,0.57,0.54,0.01,3,244
206,0.2,0.79,0.76,0.01,5,245
207,0.2,0.34,0.31,0.01,3,245
208,0.2,0.13,0.11,0.01,1,245
209,0.19,0.47,0.44,0.01,2,249
210,0.19,0.81,0.78,0.01,6,251
211,0.19,0.55,0.52,0.01,4,248
212,0.19,0.71,0.67,0.01,3,249
213,0.19,0.98,0.95,0.02,6,253
214,0.21,0.91,0.86,0.03,6,244
215,0.21,1.43,1.39,0.02,13,242
216,0.19,1.3,1.26,0.01,9,246
217,0.19,0.8,0.77,0.02,6,249
218,0.19,0.72,0.68,0.02,7,254
219,0.19,1.18,1.16,0.01,9,254
220,0.19,0.27,0.25,0.01,2,255
221,0.21,0.49,0.45,0.01,3,247
222,0.2,1.13,1.09,0.02,8,252
223,0.2,0.85,0.82,0.01,7,254
224,0.2,0.48,0.44,0.02,4,255
225,0.19,0.32,0.27,0.03,3,261
226,0.19,1.08,1.05,0.01,10,262
227,0.19,0.46,0.43,0.01,3,264
228,0.2,0.37,0.34,0.01,3,258
229,0.2,0.71,0.68,0.01,4,260
230,0.25,0.57,0.54,0.01,5,245
231,0.25,0.46,0.43,0.01,5,246
232,0.24,0.34,0.31,0.01,3,249
233,0.22,0.52,0.48,0.02,5,252
234,0.21,1.26,1.22,0.02,11,252
235,0.21,0.42,0.38,0.01,4,254
236,0.21,0.33,0.3,0.01,4,255
237,0.21,1.25,1.22,0.01,6,256
238,0.21,0.69,0.66,0.01,4,257
239,0.2,0.73,0.7,0.01,4,259
240,0.2,0.89,0.85,0.01,5,263
241,0.19,1.1,1.07,0.02,6,268
242,0.2,0.98,0.93,0.03,7,264
243,0.2,0.99,0.97,0.01,10,266
244,0.19,0.76,0.72,0.02,5,270
245,0.19,1.12,1.08,0.02,8,276
246,0.2,1.36,1.32,0.02,8,274
247,0.19,0.92,0.88,0.02,7,278
248,0.19,1.08,1.03,0.03,8,281
249,0.19,1.43,1.4,0.01,10,283
250,0.2,0.68,0.63,0.02,4,277
251,0.2,1.04,1.01,0.01,9,277
252,0.2,0.91,0.87,0.02,5,277
253,0.2,1.17,1.14,0.01,8,276
254,0.2,0.51,0.47,0.01,4,275
255,0.19,0.84,0.81,0.01,4,277
256,0.18,0.57,0.51,0.03,4,287
257,0.17,1.84,1.81,0.01,11,289
258,0.18,0.39,0.36,0.01,3,288
259,0.18,0.51,0.48,0.01,3,288
260,0.18,0.47,0.44,0.01,2,288
261,0.17,0.48,0.44,0.02,2,293
262,0.18,0.96,0.93,0.01,6,289
263,0.18,0.6,0.56,0.02,3,285
264,0.18,1.07,1.03,0.02,6,288
265,0.18,1.08,1.02,0.03,7,296
266,0.18,1.72,1.69,0.01,12,298
267,0.17,0.87,0.82,0.02,4,305
268,0.17,1.34,1.31,0.01,8,304
269,0.17,0.6,0.56,0.01,4,307
270,0.18,0.61,0.58,0.01,4,303
271,0.18,0.75,0.72,0.01,4,301
272,0.18,0.31,0.27,0.01,1,301
273,0.18,0.73,0.68,0.02,2,301
274,0.18,1.41,1.37,0.02,7,302
275,0.17,1.28,1.25,0.01,7,304
276,0.17,0.82,0.77,0.02,5,310
277,0.18,1.48,1.43,0.02,8,308
278,0.17,0.95,0.89,0.04,4,316
279,0.18,1.64,1.6,0.01,10,316
280,0.19,0.64,0.6,0.01,3,312
281,0.18,0.28,0.25,0.01,2,312
282,0.18,0.72,0.65,0.02,2,311
283,0.18,1.39,1.34,0.01,4,311
284,0.19,0.78,0.7,0.03,2,311
285,0.19,1.29,1.26,0.01,5,311
286,0.19,0.93,0.9,0.01,2,312
287,0.2,0.35,0.32,0.01,2,309
288,0.19,0.41,0.36,0.02,2,313
289,0.19,2.02,1.97,0.01,8,315
290,0.2,1.01,0.89,0.06,4,312
291,0.19,3.02,2.94,0.05,13,319
292,0.2,1.62,1.59,0.01,11,321
293,0.2,0.39,0.35,0.01,3,316
294,0.2,1.02,0.98,0.01,4,318
295,0.19,0.82,0.77,0.02,4,324
296,0.2,1.14,1.09,0.02,8,328
297,0.19,2.24,2.21,0.01,9,330
298,0.19,0.77,0.74,0.01,4,332
299,0.19,0.57,0.54,0.0,3,326
300,0.19,0.21,0.18,0.01,1,327
301,0.19,0.86,0.78,0.03,3,328
302,0.19,1.05,0.98,0.02,3,326
303,0.19,0.8,0.76,0.01,3,329
304,0.19,1.0,0.96,0.01,5,330
305,0.19,1.39,1.34,0.02,6,333
306,0.19,1.44,1.41,0.01,7,335
307,0.2,0.91,0.85,0.03,4,331
308,0.19,2.53,2.48,0.02,15,337
309,0.19,1.05,1.01,0.02,9,342
310,0.2,1.22,1.19,0.01,9,341
311,0.19,1.1,1.06,0.01,5,344
312,0.19,0.72,0.69,0.01,4,345
313,0.18,0.69,0.66,0.01,3,347
314,0.18,0.44,0.4,0.01,3,347
315,0.18,0.48,0.44,0.02,2,351
316,0.2,1.18,1.12,0.03,6,338
317,0.19,1.92,1.89,0.01,11,340
318,0.2,0.63,0.59,0.01,4,340
319,0.19,0.8,0.77,0.01,4,340
320,0.19,0.4,0.37,0.01,2,340
321,0.19,0.45,0.41,0.01,2,344
322,0.19,1.21,1.18,0.01,6,338
323,0.19,1.47,1.44,0.01,7,328
324,0.19,1.28,1.22,0.02,7,333
325,0.2,1.37,1.33,0.01,9,332
326,0.2,0.79,0.76,0.01,6,333
327,0.19,0.59,0.55,0.01,3,335
328,0.19,0.95,0.91,0.01,4,337
329,0.19,0.71,0.68,0.01,3,338
330,0.18,0.6,0.57,0.01,3,340
331,0.18,0.55,0.51,0.01,3,341
332,0.19,0.71,0.68,0.01,3,327
333,0.19,1.23,1.18,0.02,7,327
334,0.19,1.25,1.21,0.01,8,330
335,0.19,0.49,0.45,0.01,4,330
336,0.19,0.39,0.36,0.01,3,329
337,0.19,0.6,0.56,0.01,3,333
338,0.18,1.29,1.25,0.01,6,332
339,0.18,1.36,1.32,0.01,7,333
340,0.18,1.08,1.04,0.01,5,336
341,0.18,0.97,0.93,0.01,5,329
342,0.18,1.48,1.45,0.01,7,329
343,0.18,0.47,0.43,0.02,2,331
344,0.17,0.92,0.88,0.02,5,335
345,0.17,0.77,0.73,0.01,6,336
346,0.16,0.46,0.42,0.02,4,340
347,0.15,0.83,0.8,0.01,6,342
348,0.15,0.4,0.37,0.01,3,342
349,0.15,0.34,0.3,0.01,2,346
350,0.17,0.68,0.65,0.01,5,328
351,0.16,0.89,0.83,0.04,4,339
352,0.16,1.37,1.34,0.01,12,331
353,0.16,1.46,1.41,0.02,8,331
354,0.16,1.12,1.07,0.02,6,337
355,0.16,0.73,0.7,0.01,7,336
356,0.16,0.75,0.71,0.01,4,337
357,0.17,0.75,0.71,0.01,4,338
358,0.17,0.34,0.31,0.01,2,338
359,0.16,0.34,0.29,0.02,2,344
360,0.17,1.36,1.32,0.01,8,343
361,0.17,0.77,0.73,0.01,4,344
362,0.16,0.77,0.72,0.02,4,350
363,0.16,1.48,1.45,0.01,8,350
364,0.17,0.82,0.79,0.01,4,347
365,0.17,0.41,0.38,0.01,2,347
366,0.17,0.56,0.52,0.01,3,347
367,0.17,0.46,0.43,0.01,3,348
368,0.17,1.16,1.12,0.01,7,353
369,0.18,1.24,1.2,0.01,7,344
370,0.18,1.11,1.08,0.01,7,341
371,0.18,0.39,0.35,0.02,2,342
372,0.18,1.16,1.11,0.02,6,346
373,0.19,0.73,0.7,0.01,6,341
374,0.18,0.6,0.54,0.03,3,343
375,0.19,1.46,1.42,0.01,10,340
376,0.19,0.82,0.79,0.01,5,340
377,0.2,0.31,0.27,0.01,2,338
378,0.2,0.57,0.54,0.01,4,338
379,0.2,0.74,0.7,0.02,4,342
380,0.2,0.89,0.86,0.01,6,338
381,0.2,0.88,0.83,0.03,4,336
382,0.2,2.34,2.29,0.03,11,337
383,0.2,1.71,1.68,0.01,12,340
384,0.21,0.88,0.85,0.01,5,335
385,0.21,0.97,0.93,0.02,5,332
386,0.2,1.04,1.0,0.02,6,337
387,0.21,0.71,0.68,0.01,7,332
388,0.21,0.79,0.76,0.01,4,330
389,0.21,0.42,0.37,0.02,2,331
390,0.21,1.59,1.55,0.01,9,333
391,0.21,0.55,0.52,0.01,4,335
392,0.21,0.53,0.5,0.01,3,335
393,0.21,0.35,0.32,0.01,2,334
394,0.21,0.36,0.33,0.01,2,336
395,0.21,0.78,0.74,0.01,5,336
396,0.19,0.47,0.43,0.02,2,340
397,0.2,1.0,0.96,0.01,6,336
398,0.19,1.13,1.08,0.02,6,338
399,0.19,1.08,1.04,0.01,8,340
400,0.19,0.34,0.31,0.01,3,341
401,0.19,0.32,0.29,0.01,2,339
402,0.19,0.43,0.39,0.01,2,342
403,0.18,1.18,1.13,0.02,6,346
404,0.18,1.63,1.6,0.01,8,342
405,0.17,1.28,1.24,0.02,6,343
406,0.17,0.91,0.87,0.01,5,345
407,0.17,0.7,0.66,0.01,5,347
408,0.18,0.44,0.41,0.0,3,334
409,0.17,0.75,0.7,0.03,3,339
410,0.18,2.06,2.03,0.01,13,334
411,0.17,3.76,3.69,0.04,10,342
412,0.18,2.57,2.53,0.01,10,335
413,0.18,0.33,0.3,0.01,2,329
414,0.18,0.49,0.45,0.01,2,331
415,0.18,0.94,0.88,0.02,4,336
416,0.17,1.44,1.39,0.01,8,338
417,0.17,0.87,0.82,0.02,4,343
418,0.17,2.43,2.39,0.01,11,345
419,0.17,0.64,0.61,0.0,3,344
420,0.17,0.17,0.13,0.01,2,343
421,0.18,0.18,0.15,0.01,2,342
422,0.18,0.09,0.06,0.01,1,338
423,0.17,0.32,0.28,0.01,2,337
424,0.18,0.28,0.25,0.0,1,330
425,0.18,0.93,0.9,0.01,6,329
426,0.18,0.4,0.37,0.01,4,326
427,0.17,0.38,0.35,0.01,3,329
428,0.18,0.69,0.65,0.01,5,327
429,0.17,1.15,1.1,0.03,5,332
430,0.18,1.26,1.23,0.0,9,331
431,0.18,0.28,0.25,0.01,4,327
432,0.18,0.55,0.51,0.01,3,324
433,0.18,0.51,0.47,0.01,2,324
434,0.19,0.22,0.19,0.01,1,311
435,0.19,0.71,0.65,0.03,3,319
436,0.2,2.98,2.95,0.0,15,310
437,0.19,0.88,0.77,0.06,3,313
438,0.19,1.1,1.05,0.02,5,318
439,0.17,1.45,1.41,0.01,7,320
440,0.17,0.96,0.93,0.01,4,322
441,0.18,1.43,1.39,0.01,7,324
442,0.18,0.93,0.89,0.01,5,325
443,0.17,0.9,0.87,0.01,4,327
444,0.17,0.78,0.75,0.01,4,328
445,0.17,0.57,0.53,0.02,3,333
446,0.17,0.95,0.92,0.01,6,333
447,0.18,0.61,0.58,0.01,3,330
448,0.17,0.97,0.92,0.02,4,334
449,0.19,1.61,1.58,0.01,8,322
450,0.2,1.92,1.88,0.02,9,323
451,0.19,1.12,1.08,0.02,6,326
452,0.19,1.34,1.31,0.01,7,328
453,0.2,0.49,0.46,0.01,3,321
454,0.2,1.05,1.01,0.01,6,323
455,0.2,0.59,0.56,0.01,4,325
456,0.19,0.85,0.81,0.01,5,328
457,0.19,0.72,0.69,0.01,4,329
458,0.19,0.77,0.72,0.02,4,329
459,0.19,0.48,0.44,0.01,2,329
460,0.19,1.03,0.99,0.01,4,331
461,0.19,0.6,0.56,0.01,4,331
462,0.19,0.2,0.17,0.01,1,330
463,0.19,0.43,0.4,0.01,2,330
464,0.19,0.64,0.6,0.01,3,333
465,0.18,0.86,0.82,0.02,5,334
466,0.18,0.39,0.35,0.01,3,337
467,0.17,1.16,1.11,0.02,7,338
468,0.2,1.02,0.98,0.02,8,325
469,0.2,1.21,1.18,0.01,9,325
470,0.2,0.19,0.16,0.01,1,325
471,0.2,0.17,0.14,0.01,1,325
472,0.19,0.42,0.37,0.01,2,329
