,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.11,0.08,0.03,2,8
1,0.25,0.43,0.41,0.02,9,8
2,0.0,0.41,0.38,0.02,9,15
3,0.0,0.51,0.49,0.02,9,22
4,0.0,0.71,0.68,0.02,9,29
5,0.05,0.4,0.37,0.02,9,22
6,0.0,0.37,0.34,0.02,9,29
7,0.0,0.53,0.5,0.02,9,35
8,0.0,0.75,0.7,0.05,9,50
9,0.04,0.62,0.6,0.02,17,49
10,0.09,0.43,0.41,0.02,9,43
11,0.04,0.49,0.48,0.01,8,45
12,0.04,0.24,0.22,0.02,4,52
13,0.04,0.6,0.58,0.02,9,55
14,0.03,0.6,0.56,0.03,7,66
15,0.03,1.13,1.08,0.04,13,80
16,0.02,0.92,0.86,0.04,16,87
17,0.08,0.8,0.76,0.02,17,71
18,0.04,0.41,0.4,0.01,8,73
19,0.11,0.27,0.24,0.02,4,66
20,0.1,0.62,0.6,0.01,9,69
21,0.07,0.7,0.65,0.04,7,80
22,0.03,1.2,1.17,0.02,13,87
23,0.03,0.69,0.67,0.02,9,91
24,0.03,0.8,0.75,0.03,8,101
25,0.03,0.97,0.93,0.03,12,111
26,0.02,0.5,0.44,0.05,12,113
27,0.02,1.24,1.19,0.04,17,117
28,0.03,0.78,0.75,0.02,14,118
29,0.02,0.98,0.93,0.03,8,128
30,0.1,1.11,1.08,0.02,12,97
31,0.1,0.86,0.83,0.02,9,103
32,0.09,0.73,0.66,0.05,9,106
33,0.11,1.56,1.53,0.02,18,107
34,0.1,1.24,1.19,0.03,9,117
35,0.07,1.18,1.12,0.05,12,132
36,0.07,1.34,1.31,0.02,17,138
37,0.07,0.35,0.29,0.04,8,132
38,0.06,0.96,0.91,0.03,16,131
39,0.13,0.82,0.78,0.02,14,105
40,0.16,0.77,0.74,0.02,11,108
41,0.14,1.14,1.1,0.03,10,116
42,0.19,1.04,0.99,0.04,10,103
43,0.21,1.32,1.3,0.01,15,99
44,0.19,0.57,0.49,0.06,4,113
45,0.2,1.91,1.88,0.01,16,110
46,0.19,1.23,1.18,0.03,7,114
47,0.18,1.29,1.23,0.05,11,118
48,0.19,1.63,1.6,0.02,18,120
49,0.18,1.23,1.18,0.03,10,129
50,0.13,1.05,0.99,0.05,11,144
51,0.13,1.28,1.24,0.03,17,144
52,0.15,0.98,0.93,0.03,12,141
53,0.15,1.13,1.09,0.02,14,136
54,0.18,0.79,0.76,0.01,9,132
55,0.17,0.79,0.73,0.05,5,146
56,0.18,1.99,1.96,0.02,18,149
57,0.17,1.15,1.1,0.03,10,157
58,0.28,0.88,0.84,0.02,10,119
59,0.3,1.28,1.25,0.01,11,115
60,0.27,0.88,0.79,0.07,5,129
61,0.36,2.28,2.22,0.04,16,107
62,0.41,1.29,1.27,0.01,15,103
63,0.36,0.75,0.69,0.05,5,117
64,0.39,1.6,1.58,0.01,15,111
65,0.38,1.18,1.12,0.04,6,116
66,0.37,1.37,1.31,0.04,14,120
67,0.36,1.51,1.46,0.03,17,117
68,0.37,0.98,0.94,0.02,13,112
69,0.45,0.65,0.63,0.01,8,98
70,0.46,0.62,0.59,0.01,5,95
71,0.52,0.45,0.43,0.01,6,91
72,0.45,0.69,0.64,0.04,5,105
73,0.37,1.87,1.81,0.05,18,120
74,0.44,1.67,1.64,0.02,17,103
75,0.47,0.99,0.97,0.01,9,99
76,0.42,0.81,0.75,0.05,5,113
77,0.46,2.2,2.18,0.01,18,109
78,0.41,0.75,0.69,0.05,5,123
79,0.42,1.59,1.56,0.02,16,118
80,0.44,1.07,1.05,0.01,10,118
81,0.44,0.15,0.13,0.01,2,119
82,0.49,0.52,0.46,0.04,3,107
83,0.52,1.75,1.73,0.01,16,103
84,0.47,0.91,0.84,0.05,5,116
85,0.5,1.8,1.78,0.01,15,111
86,0.48,0.83,0.78,0.03,6,116
87,0.46,1.2,1.13,0.05,12,120
88,0.46,1.48,1.44,0.03,17,115
89,0.49,0.5,0.48,0.01,8,109
90,0.44,0.34,0.31,0.02,3,115
91,0.46,0.73,0.71,0.01,9,113
92,0.43,1.03,0.99,0.03,7,123
93,0.46,1.25,1.23,0.01,12,119
94,0.41,0.85,0.79,0.04,5,133
95,0.36,1.83,1.76,0.05,17,149
96,0.4,1.53,1.52,0.01,17,138
97,0.43,0.64,0.6,0.02,4,130
98,0.47,1.59,1.56,0.01,12,126
99,0.42,0.84,0.78,0.05,5,140
100,0.46,1.84,1.81,0.01,18,136
101,0.41,0.73,0.67,0.05,5,150
102,0.5,1.56,1.52,0.02,16,124
103,0.54,1.22,1.18,0.03,11,121
104,0.49,0.97,0.91,0.05,6,134
105,0.49,1.55,1.53,0.01,15,134
106,0.54,1.1,1.07,0.01,8,126
107,0.5,1.04,1.02,0.01,6,127
108,0.55,1.06,1.03,0.02,6,111
109,0.53,1.25,1.22,0.02,10,111
110,0.63,0.74,0.71,0.01,8,104
111,0.68,0.27,0.23,0.02,3,99
112,0.71,1.0,0.95,0.04,10,95
113,0.7,2.03,2.01,0.01,17,97
114,0.58,0.71,0.6,0.08,4,113
115,0.61,1.74,1.72,0.01,18,109
116,0.6,0.67,0.66,0.01,5,105
117,0.64,0.47,0.45,0.01,4,102
118,0.57,0.92,0.87,0.04,6,115
119,0.48,1.87,1.8,0.05,16,132
120,0.5,1.91,1.88,0.02,19,125
121,0.51,0.94,0.93,0.01,8,121
122,0.49,1.19,1.16,0.02,6,118
123,0.54,0.88,0.86,0.01,9,114
124,0.48,0.73,0.67,0.05,5,128
125,0.48,1.65,1.63,0.01,16,128
126,0.52,1.12,1.09,0.02,7,123
127,0.54,1.29,1.26,0.02,10,116
128,0.57,1.45,1.42,0.02,12,114
129,0.58,1.06,1.02,0.03,10,108
130,0.54,1.63,1.6,0.02,14,112
131,0.46,0.9,0.83,0.05,7,129
132,0.5,1.78,1.76,0.01,19,123
133,0.52,0.77,0.75,0.01,6,117
134,0.56,0.75,0.73,0.01,7,113
135,0.5,0.75,0.7,0.05,5,127
136,0.43,1.57,1.51,0.04,16,141
137,0.39,1.93,1.9,0.02,16,146
138,0.4,0.54,0.52,0.0,6,143
139,0.44,0.37,0.34,0.02,2,126
140,0.46,1.43,1.4,0.02,12,129
141,0.41,0.95,0.9,0.04,9,140
142,0.37,1.31,1.27,0.02,13,148
143,0.45,1.04,1.01,0.01,10,126
144,0.44,0.91,0.87,0.03,6,134
145,0.43,1.03,1.01,0.01,10,136
146,0.64,0.52,0.48,0.03,4,97
147,0.62,1.88,1.86,0.01,15,101
148,0.63,0.56,0.55,0.01,5,99
149,0.62,0.31,0.29,0.01,3,99
150,0.67,0.6,0.59,0.01,5,93
151,0.66,0.82,0.8,0.01,5,95
152,0.66,1.74,1.73,0.01,12,98
153,0.58,0.88,0.82,0.05,5,112
154,0.56,2.11,2.08,0.02,20,117
155,0.53,0.59,0.57,0.01,6,118
156,0.55,0.22,0.2,0.01,2,113
157,0.55,0.41,0.38,0.02,3,110
158,0.47,1.61,1.55,0.05,10,124
159,0.41,1.51,1.48,0.02,16,129
160,0.37,1.23,1.21,0.01,8,132
161,0.44,0.6,0.56,0.02,5,113
162,0.43,1.36,1.34,0.01,10,114
163,0.38,0.8,0.78,0.01,5,118
164,0.36,0.68,0.66,0.01,6,121
165,0.38,0.92,0.86,0.04,5,117
166,0.34,2.14,2.07,0.05,17,131
167,0.32,2.11,2.07,0.02,16,136
168,0.29,1.2,1.15,0.03,8,146
169,0.3,0.91,0.86,0.03,12,141
170,0.28,0.64,0.59,0.03,6,151
171,0.25,1.16,1.12,0.03,12,160
172,0.24,1.04,1.02,0.01,11,162
173,0.23,0.6,0.55,0.03,4,173
174,0.21,1.2,1.16,0.02,13,179
175,0.19,1.11,1.05,0.04,9,193
176,0.19,1.39,1.36,0.01,16,197
177,0.19,0.89,0.83,0.04,7,200
178,0.19,1.65,1.63,0.01,16,204
179,0.18,0.56,0.53,0.01,6,208
180,0.18,0.65,0.61,0.02,6,215
181,0.19,0.71,0.65,0.04,9,207
182,0.19,1.62,1.58,0.02,14,213
183,0.19,0.75,0.72,0.01,8,214
184,0.19,0.26,0.23,0.01,3,215
185,0.18,0.28,0.26,0.01,3,214
186,0.18,0.47,0.45,0.01,4,214
187,0.18,0.3,0.26,0.02,2,217
188,0.19,0.59,0.54,0.02,6,211
189,0.18,1.06,1.03,0.01,9,211
190,0.19,0.34,0.32,0.01,2,212
191,0.18,0.31,0.28,0.01,3,217
192,0.17,0.74,0.71,0.01,7,221
193,0.18,0.57,0.55,0.01,5,208
194,0.17,0.4,0.36,0.02,3,207
195,0.18,0.1,0.08,0.01,1,203
196,0.18,0.52,0.49,0.02,4,206
197,0.17,0.73,0.71,0.01,7,207
198,0.17,0.56,0.54,0.01,5,209
199,0.17,0.45,0.4,0.03,4,218
200,0.2,1.14,1.11,0.01,11,209
201,0.2,0.45,0.42,0.01,5,196
202,0.19,0.4,0.37,0.01,4,195
203,0.19,0.36,0.32,0.03,3,203
204,0.19,1.15,1.12,0.01,11,197
205,0.2,0.13,0.09,0.02,2,193
206,0.22,0.27,0.25,0.01,3,187
207,0.24,0.58,0.55,0.02,5,178
208,0.23,1.05,1.02,0.02,8,182
209,0.22,0.88,0.85,0.02,7,187
210,0.26,0.97,0.93,0.02,7,167
211,0.35,1.57,1.54,0.02,12,137
212,0.32,1.69,1.66,0.02,11,142
213,0.31,0.73,0.71,0.01,6,143
214,0.29,0.32,0.3,0.01,3,146
215,0.34,1.02,0.95,0.05,7,134
216,0.33,2.76,2.74,0.01,20,136
217,0.3,0.6,0.57,0.01,4,139
218,0.31,0.65,0.59,0.05,5,131
219,0.27,1.84,1.81,0.02,19,137
220,0.24,0.97,0.94,0.01,8,140
221,0.23,0.6,0.56,0.03,5,149
222,0.22,1.25,1.22,0.02,12,153
223,0.22,0.82,0.8,0.01,7,155
224,0.2,0.58,0.53,0.03,4,166
225,0.19,1.28,1.25,0.02,14,170
