,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.29,0.11,0.16,2,31
1,1.51,2.94,2.75,0.17,32,61
2,2.02,2.82,2.63,0.17,32,88
3,2.37,2.25,2.08,0.15,32,91
4,2.2,3.81,3.77,0.02,32,61
5,4.36,0.73,0.57,0.14,5,61
6,4.39,3.47,3.43,0.01,27,61
7,5.22,0.39,0.21,0.16,2,88
8,6.69,3.87,3.69,0.15,29,118
9,6.94,4.82,4.64,0.15,32,113
10,6.96,7.17,7.14,0.01,31,113
11,6.97,0.18,0.15,0.01,1,113
12,6.98,0.23,0.2,0.01,1,113
13,6.99,0.48,0.45,0.01,1,113
14,7.0,0.56,0.53,0.01,1,113
15,7.01,0.82,0.79,0.01,1,113
16,7.22,0.44,0.26,0.16,2,141
17,7.45,2.61,2.43,0.15,30,144
18,7.78,4.75,4.56,0.15,32,129
19,9.55,4.48,4.32,0.13,32,153
20,12.58,3.85,3.65,0.17,26,156
21,13.8,4.32,4.13,0.16,35,186
22,13.31,4.54,4.49,0.02,32,154
23,14.31,0.81,0.64,0.14,5,181
24,14.83,6.9,6.72,0.15,29,210
25,14.86,3.77,3.71,0.01,30,210
26,14.86,0.14,0.08,0.01,1,210
27,14.87,0.14,0.09,0.01,1,210
28,14.87,0.23,0.17,0.01,1,210
29,14.88,0.13,0.08,0.01,1,210
30,15.63,0.39,0.34,0.02,2,177
31,15.94,0.83,0.64,0.14,4,184
32,16.01,3.84,3.79,0.01,27,184
33,16.01,0.54,0.49,0.01,1,184
34,16.02,0.24,0.19,0.01,1,184
35,16.02,0.25,0.2,0.01,1,184
36,16.03,0.27,0.22,0.01,1,184
37,16.03,0.24,0.19,0.01,1,184
38,16.04,0.29,0.24,0.01,1,184
39,16.04,0.25,0.2,0.01,1,184
40,16.05,0.29,0.23,0.01,1,184
41,16.05,0.27,0.22,0.01,1,184
42,16.06,0.26,0.21,0.01,1,184
43,16.07,0.22,0.17,0.01,1,184
44,16.07,0.25,0.2,0.01,1,184
