,z_0,z_1,z_2,connected
0,1459.0,19.319744294110023,161.67071283930136,0
1,1456.0,425.00665034138706,-158.32411598795625,0
2,1390.0,597.7037265164561,-237.7535893446875,0
3,1373.0,417.4791847637514,101.15951432879592,0
4,1348.0,621.7437650093209,-141.32597762547698,0
5,1331.0,450.97083790380816,95.0575755220184,0
6,1327.0,585.880577689971,-3.64600914954417,0
7,1325.0,314.7897681826628,257.13516654817386,0
8,1318.0,369.1409947529812,220.76645113011864,0
9,1318.0,326.3331768060391,272.8503262458844,0
10,1308.0,-182.0934978110322,614.4242065841704,0
11,1279.0,327.3105651782323,403.95805792868214,0
12,1256.0,697.2467325612649,12.20608825357931,0
13,1213.0,504.6217946317586,334.86871865966305,0
14,1182.0,622.3944527267815,188.20872255820632,0
15,1175.0,870.9256424441016,-74.53052424992211,0
16,1158.0,631.6569123428274,268.9943608643662,0
17,1127.0,857.4971681558575,34.37919155693453,0
18,1112.0,715.566217120436,248.54839677770633,0
19,1065.0,929.4707819028984,38.056868667186336,0
20,1050.0,863.2967716982437,233.78437602449867,0
21,1046.0,1028.920970509838,-59.65598264813843,0
22,1031.0,832.6577362528794,279.43560361025857,0
23,1025.0,663.0083142835449,425.1907862110088,0
24,948.0,1304.6756790693587,-375.6723457601511,0
25,937.0,867.5069993495183,304.4992851054808,0
26,937.0,837.6279324324412,340.84266597735495,0
27,937.0,658.5047069751538,576.0662154902739,0
28,896.0,1270.2440489765065,-218.0861021662554,0
29,863.0,1139.5369987662873,163.8581547296476,0
30,850.0,716.1101856115731,635.685046493551,0
31,808.0,779.554570702425,617.0803958817014,0
32,778.0,439.1668809256055,852.6648806922194,0
33,742.0,1470.502394652861,-154.61515745450265,0
34,739.0,684.144457566563,723.7709755019578,0
35,714.0,1321.9569302129896,84.33149460869208,0
36,714.0,257.25329165437074,927.2017366215237,0
37,707.0,1584.57338184078,-765.597506704225,0
38,673.0,1168.7121915784912,374.8624271943563,0
39,624.0,1422.3720268894438,13.435776814626024,0
40,573.0,859.662787316289,697.745249514433,0
41,568.0,491.24265847709853,913.1563278321523,0
42,555.0,922.7865283067351,678.9321481637703,0
43,493.0,670.1377064035335,848.7551537719414,0
44,488.0,987.5010540482451,682.4266599134949,0
45,418.0,848.9831512105445,783.4365613317555,0
46,331.0,-321.7360407626368,1206.4875721974663,0
47,239.0,1547.6112284594499,77.78402586098173,0
48,133.0,935.2389696241014,827.034304514872,0
49,-204.0,495.49966121569946,1071.772110851101,0
50,-217.0,861.7667378214207,879.6444058434472,0
0,1723.0,-233.7021503009912,-766.3061713635814,1
1,1723.0,-234.98800442019115,-760.9760255582005,1
2,1723.0,-235.12372522970054,-760.745800737164,1
3,1723.0,-237.35798962106173,-757.1853324172141,1
4,1723.0,-238.42249688324068,-755.5105194193475,1
5,1723.0,-243.2060784251173,-749.2906527011464,1
6,1723.0,-244.68553086797715,-747.3877240204292,1
7,1723.0,-245.22994287014194,-746.7009833492514,1
8,1723.0,-245.41614276583118,-746.5380078219259,1
9,1723.0,-249.84966484866368,-742.9936812887122,1
10,1723.0,-250.6671497746495,-742.3457647885148,1
11,1723.0,-253.68438147700363,-740.2754721043214,1
12,1723.0,-255.7644664738243,-738.8605324074861,1
13,1723.0,-257.2907229573957,-737.970597496362,1
14,1723.0,-257.4092848016628,-737.904860206407,1
