,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.21,0.09,0.12,2,24
1,1.51,2.4,2.26,0.12,25,47
2,1.7,2.51,2.35,0.14,25,74
3,1.89,2.96,2.88,0.06,29,63
4,2.61,1.4,1.32,0.07,14,76
5,2.68,1.58,1.55,0.01,14,76
6,2.7,0.11,0.09,0.01,1,76
7,2.71,0.12,0.09,0.01,1,76
8,2.72,0.17,0.15,0.01,1,76
9,2.74,0.21,0.19,0.01,1,76
10,2.75,0.14,0.12,0.01,1,76
11,2.76,0.13,0.11,0.01,1,76
12,3.88,0.35,0.2,0.13,2,103
13,4.43,4.04,4.01,0.01,28,74
14,4.4,0.49,0.38,0.09,3,84
15,4.43,2.64,2.61,0.01,20,84
16,4.44,0.18,0.15,0.01,1,84
17,4.45,0.21,0.17,0.01,1,84
18,4.46,0.2,0.17,0.01,1,84
19,4.48,0.2,0.17,0.01,1,84
20,4.49,0.2,0.17,0.01,1,84
21,4.19,0.38,0.24,0.12,2,107
22,4.54,2.1,2.03,0.06,25,118
23,5.02,1.34,1.31,0.02,13,100
24,5.45,0.68,0.57,0.09,4,98
25,5.51,2.72,2.68,0.01,19,98
26,5.52,0.19,0.16,0.01,1,98
27,5.53,0.2,0.16,0.01,1,98
28,5.54,0.2,0.17,0.01,1,98
29,5.55,0.16,0.13,0.01,1,98
30,5.56,0.19,0.16,0.01,1,98
31,5.57,0.19,0.16,0.01,1,98
32,5.58,0.18,0.15,0.01,1,98
33,5.59,0.18,0.14,0.01,1,98
34,5.6,0.2,0.16,0.01,1,98
35,5.61,0.2,0.16,0.01,1,98
36,5.86,0.78,0.66,0.11,2,118
37,6.06,3.36,3.23,0.11,22,141
38,6.02,2.09,2.03,0.03,25,131
39,6.45,1.08,0.98,0.07,9,132
40,6.49,2.12,2.08,0.01,15,132
41,6.5,0.16,0.13,0.01,1,132
42,6.51,0.18,0.15,0.01,1,132
43,6.52,0.19,0.16,0.01,1,132
44,7.26,0.4,0.29,0.08,2,149
45,7.28,2.4,2.35,0.01,18,149
46,7.29,0.19,0.15,0.01,1,149
47,7.3,0.2,0.16,0.01,1,149
48,7.3,0.24,0.2,0.01,1,149
49,7.31,0.27,0.23,0.01,1,149
50,7.32,0.18,0.14,0.01,1,149
51,7.32,0.16,0.12,0.01,1,149
52,7.33,0.19,0.15,0.01,1,149
53,7.34,0.25,0.21,0.01,1,149
54,7.34,0.27,0.23,0.01,1,149
55,7.35,0.53,0.49,0.01,1,149
56,7.36,0.7,0.66,0.01,1,149
57,7.06,0.92,0.84,0.06,2,125
58,8.57,1.53,1.44,0.07,14,138
59,8.6,2.18,2.14,0.01,14,138
60,8.61,0.19,0.16,0.01,1,138
61,8.62,0.19,0.15,0.01,1,138
62,8.62,0.21,0.17,0.01,1,138
63,8.55,0.58,0.45,0.1,2,158
64,8.59,3.22,3.18,0.01,21,158
65,8.6,0.15,0.1,0.01,1,158
66,8.61,0.22,0.17,0.01,1,158
67,8.61,0.24,0.2,0.01,1,158
68,8.62,0.25,0.21,0.01,1,158
69,8.63,0.23,0.19,0.01,1,158
70,8.63,0.26,0.22,0.01,1,158
71,8.64,0.26,0.21,0.01,1,158
72,8.65,0.22,0.18,0.01,1,158
73,8.65,0.21,0.17,0.01,1,158
