,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.29,0.17,0.12,2,24
1,2.14,2.97,2.81,0.14,25,28
2,2.52,4.56,4.44,0.11,29,48
3,2.89,3.44,3.35,0.08,22,63
4,4.03,1.49,1.34,0.13,17,87
5,4.65,2.63,2.51,0.1,26,72
6,4.83,3.55,3.51,0.03,22,77
7,4.87,0.62,0.59,0.01,6,77
8,4.88,0.14,0.12,0.01,1,77
9,4.9,0.25,0.22,0.01,1,77
10,4.91,0.11,0.09,0.01,1,77
11,4.2,0.11,0.09,0.01,1,55
12,5.37,0.95,0.81,0.13,3,79
13,5.41,8.04,8.0,0.01,25,79
14,5.42,0.28,0.24,0.01,1,79
15,5.43,0.51,0.47,0.01,1,79
16,5.44,0.76,0.72,0.01,1,79
17,5.46,0.61,0.58,0.01,1,79
18,5.47,0.88,0.84,0.01,1,79
19,7.1,0.81,0.64,0.15,2,105
20,7.08,4.24,4.21,0.01,27,106
21,7.05,0.92,0.89,0.02,3,107
22,6.98,0.67,0.64,0.02,3,109
23,6.99,0.88,0.85,0.01,3,109
24,7.04,0.22,0.18,0.03,2,109
25,7.26,0.92,0.88,0.02,5,105
26,7.27,0.35,0.32,0.01,3,105
27,7.28,0.22,0.19,0.01,1,105
28,7.29,0.21,0.19,0.01,1,105
29,7.38,0.32,0.28,0.03,2,104
30,7.4,0.4,0.36,0.01,4,104
31,7.41,0.23,0.2,0.01,1,104
32,7.42,0.5,0.47,0.01,1,104
33,7.43,0.22,0.19,0.01,1,104
34,7.44,0.2,0.17,0.01,1,104
35,7.45,0.21,0.18,0.01,1,104
36,7.51,0.71,0.63,0.06,2,115
37,7.53,2.6,2.56,0.01,12,115
38,7.54,0.23,0.2,0.01,1,115
39,7.55,0.24,0.21,0.01,1,115
40,7.56,0.22,0.19,0.01,1,115
41,7.65,0.49,0.33,0.14,2,139
42,7.56,3.74,3.6,0.12,26,120
43,8.42,2.95,2.83,0.1,26,130
44,8.45,2.94,2.9,0.01,21,130
45,8.45,0.21,0.17,0.01,1,130
46,8.46,0.21,0.18,0.01,1,130
47,8.48,0.81,0.76,0.03,2,132
48,8.5,1.83,1.8,0.01,5,132
49,8.51,0.38,0.35,0.01,1,132
50,9.97,0.48,0.36,0.09,2,137
51,10.93,3.78,3.75,0.01,19,90
52,14.87,1.09,0.92,0.15,4,119
