,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.27,0.08,0.18,2,34
1,1.34,2.15,2.04,0.1,35,50
2,1.5,1.1,1.03,0.06,18,44
3,2.12,1.68,1.49,0.16,11,75
4,2.24,6.7,6.66,0.01,32,75
5,2.25,0.14,0.1,0.01,1,75
6,2.27,0.16,0.12,0.01,1,75
7,2.28,0.13,0.09,0.01,1,75
8,2.29,0.13,0.09,0.01,1,75
9,2.31,0.16,0.12,0.01,1,75
10,2.32,0.18,0.14,0.01,1,75
11,2.33,0.14,0.1,0.01,1,75
12,2.35,0.17,0.13,0.01,1,75
13,2.36,0.18,0.14,0.01,1,75
14,2.37,0.21,0.17,0.01,1,75
15,2.39,0.47,0.44,0.01,1,75
16,2.4,0.22,0.18,0.01,1,75
17,2.41,0.26,0.22,0.01,1,75
18,2.43,0.42,0.38,0.01,1,75
19,3.48,0.28,0.24,0.02,2,46
20,2.83,0.7,0.46,0.22,5,83
21,2.98,2.61,2.56,0.01,38,83
22,2.99,0.19,0.14,0.01,1,83
23,3.0,0.19,0.13,0.01,1,83
24,3.01,0.33,0.28,0.01,1,83
25,3.02,0.4,0.35,0.01,1,83
26,3.04,0.13,0.08,0.01,1,83
27,3.05,0.13,0.09,0.01,1,83
28,3.06,0.13,0.08,0.01,1,83
29,3.07,0.18,0.14,0.01,1,83
30,3.08,0.19,0.14,0.01,1,83
31,3.1,0.24,0.19,0.01,1,83
32,3.11,0.12,0.08,0.01,1,83
33,3.12,0.18,0.13,0.01,1,83
34,3.13,0.14,0.09,0.01,1,83
35,3.14,0.17,0.13,0.01,1,83
36,3.16,0.17,0.12,0.01,1,83
37,3.17,0.13,0.08,0.01,1,83
38,3.18,0.18,0.13,0.01,1,83
39,3.19,0.16,0.11,0.01,1,83
40,3.2,0.16,0.12,0.01,1,83
41,3.22,0.16,0.12,0.01,1,83
42,6.61,0.32,0.22,0.09,2,18
43,6.94,1.13,1.1,0.01,18,18
44,7.0,0.12,0.09,0.01,1,18
45,7.06,0.12,0.09,0.01,1,18
46,7.11,0.12,0.09,0.01,1,18
47,7.17,0.15,0.12,0.01,1,18
48,7.22,0.21,0.18,0.01,1,18
49,7.28,0.2,0.17,0.01,1,18
50,7.33,0.25,0.22,0.01,1,18
