,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.21,0.08,0.12,2,29
1,1.18,1.94,1.91,0.02,30,34
2,1.4,0.44,0.42,0.02,7,35
3,2.72,1.05,1.0,0.05,6,46
4,2.41,2.34,2.27,0.06,15,46
5,2.28,1.14,1.03,0.09,17,71
6,2.59,4.26,4.23,0.02,27,75
7,2.72,0.56,0.44,0.1,6,102
8,2.23,4.63,4.62,0.01,28,83
9,2.92,0.47,0.35,0.1,3,110
10,2.98,4.1,4.08,0.01,28,110
11,2.99,0.21,0.19,0.01,1,110
12,3.0,0.29,0.26,0.01,1,110
13,3.01,0.21,0.18,0.01,1,110
14,3.02,0.22,0.19,0.01,1,110
15,3.03,0.25,0.22,0.01,1,110
16,3.04,0.23,0.21,0.01,1,110
17,3.05,0.21,0.18,0.01,1,110
18,3.05,0.28,0.25,0.01,1,110
19,3.06,0.2,0.18,0.01,1,110
20,3.07,0.25,0.22,0.01,1,110
21,3.08,0.21,0.18,0.01,1,110
22,5.4,0.32,0.28,0.02,2,20
23,10.09,1.28,1.17,0.09,8,33
24,10.39,4.24,4.22,0.01,24,33
25,10.42,0.33,0.31,0.01,1,33
26,10.45,0.44,0.42,0.01,1,33
27,10.48,0.35,0.33,0.01,1,33
28,10.52,0.45,0.43,0.01,1,33
29,10.55,0.25,0.23,0.01,1,33
30,10.58,0.33,0.31,0.01,1,33
31,10.61,0.37,0.35,0.01,1,33
32,10.64,0.27,0.25,0.01,1,33
33,10.67,0.2,0.18,0.01,1,33
34,10.7,0.29,0.27,0.01,1,33
35,10.73,0.28,0.26,0.01,1,33
36,10.76,0.25,0.23,0.01,1,33
37,10.79,0.25,0.24,0.01,1,33
38,11.82,0.47,0.36,0.1,2,61
39,12.09,1.45,1.43,0.02,30,66
40,12.14,0.33,0.31,0.01,6,66
41,12.15,0.1,0.09,0.01,1,66
42,12.71,0.38,0.28,0.08,2,77
43,13.13,5.59,5.52,0.06,24,87
44,13.2,1.62,1.6,0.01,16,87
45,13.21,0.2,0.17,0.01,1,87
46,13.22,0.09,0.07,0.01,1,87
47,13.23,0.11,0.09,0.01,1,87
48,13.24,0.29,0.26,0.01,1,87
49,13.25,0.24,0.22,0.01,1,87
50,13.31,0.29,0.27,0.01,1,88
51,13.38,0.47,0.45,0.01,2,80
52,13.48,0.4,0.38,0.01,2,56
53,13.79,0.65,0.58,0.06,3,68
54,13.91,3.23,3.21,0.01,14,68
55,13.93,0.29,0.27,0.01,1,68
56,13.94,0.21,0.18,0.01,1,68
57,13.96,0.22,0.19,0.01,1,68
58,13.97,0.29,0.27,0.01,1,68
59,13.99,0.27,0.25,0.01,1,68
60,14.0,0.25,0.23,0.01,1,68
61,14.01,0.2,0.18,0.01,1,68
62,14.03,0.12,0.1,0.01,1,68
63,14.04,0.28,0.26,0.01,1,68
64,14.06,0.17,0.15,0.01,1,68
65,14.07,0.32,0.3,0.01,1,68
66,14.09,0.26,0.24,0.01,1,68
67,14.1,0.15,0.13,0.01,1,68
68,14.12,0.33,0.3,0.01,1,68
69,14.13,0.25,0.23,0.01,1,68
70,14.15,0.11,0.09,0.01,1,68
71,14.28,0.26,0.2,0.05,2,79
72,14.32,1.05,1.03,0.01,12,79
73,14.33,0.16,0.13,0.01,1,79
74,14.34,0.14,0.11,0.01,1,79
75,14.35,0.27,0.25,0.01,1,79
76,14.78,0.48,0.36,0.09,2,105
77,15.23,4.06,3.98,0.07,28,122
78,15.28,3.61,3.58,0.01,18,122
79,15.29,0.24,0.22,0.01,1,122
80,15.3,0.26,0.23,0.01,1,122
81,15.3,0.27,0.25,0.01,1,122
82,15.31,0.29,0.26,0.01,1,122
83,14.63,0.26,0.24,0.01,1,93
84,15.82,0.82,0.7,0.1,3,119
85,15.84,6.22,6.19,0.01,27,119
