,connected,z_0,z_1,z_2
42,1,1006.0,-233.67557814073882,160.25910168238693
43,1,1006.0,-234.1799564512413,162.00319826810028
44,1,1006.0,-234.6570691640071,163.2117946591029
45,1,1006.0,-235.44052822959065,165.19641123675046
46,1,1006.0,-236.7926448118967,167.65793269414053
47,1,1006.0,-242.6645511587351,171.19303860052855
48,1,1006.0,-243.33954886286688,171.5397339262504
49,1,1006.0,-244.50639765561732,172.07251883516733
50,1,1006.0,-247.30246256366934,172.9586315936608
51,1,1006.0,-249.9359505272023,173.60226290606693
52,1,1006.0,-258.5451342485725,175.50377839873636
53,0,1006.0,-259.3479261843951,175.52933558761106
54,1,1003.0,-169.0249359415036,199.85604024748454
55,1,1003.0,-169.30129401204238,204.84423947795744
56,1,1003.0,-169.67557814073882,206.25910168238693
57,1,1003.0,-170.1799564512413,208.00319826810028
58,1,1003.0,-171.44052822959088,211.19641123675046
59,1,1003.0,-172.7926448118967,213.65793269414098
60,1,1003.0,-178.6645511587351,217.19303860052855
61,1,1003.0,-179.339548862867,217.5397339262504
62,1,1003.0,-180.5063976556172,218.07251883516733
63,1,1003.0,-183.30246256366934,218.9586315936608
64,1,1003.0,-185.9359505272023,219.60226290606693
65,1,1003.0,-188.46125954404488,220.16002939993177
66,1,1003.0,-192.31197881417393,221.01054003915692
67,0,1003.0,-192.97468753898875,221.06418899579467
68,1,997.0,-326.0249359415036,359.85604024748454
69,1,997.0,-326.3012940120424,364.84423947795744
70,1,997.0,-326.6755781407388,366.2591016823869
71,1,997.0,-327.1799564512413,368.0031982681003
72,1,997.0,-328.4405282295909,371.19641123675046
73,1,997.0,-329.7926448118968,373.657932694141
74,1,997.0,-335.6645511587351,377.1930386005283
75,1,997.0,-336.3395488628669,377.5397339262504
76,1,997.0,-337.5063976556173,378.07251883516733
77,1,997.0,-340.30246256366934,378.95863159366104
78,1,997.0,-342.9359505272023,379.6022629060669
79,1,997.0,-349.3119788141739,381.0105400391569
80,0,997.0,-349.97468753898875,381.06418899579467
81,1,992.0,-158.28384758949187,15.529335587611058
82,1,992.0,-158.30129401204238,15.844239477957444
83,1,992.0,-158.67557814073882,17.259101682386927
84,1,992.0,-159.1799564512413,19.003198268100277
85,1,992.0,-160.44052822959088,22.196411236750464
86,1,992.0,-161.79264481189682,24.65793269414098
87,1,992.0,-167.6645511587351,28.193038600528325
88,1,992.0,-168.33954886286688,28.539733926250392
89,0,992.0,-169.0249359415036,28.852682694362784
90,1,985.0,131.9750640584964,160.85604024748454
91,1,985.0,131.6987059879575,165.84423947795744
92,1,985.0,131.32442185926107,167.25910168238693
93,1,985.0,130.82004354875858,169.00319826810028
94,1,985.0,129.55947177040935,172.19641123675046
95,1,985.0,128.2073551881033,174.65793269414098
96,1,985.0,122.33544884126513,178.19303860052833
97,1,985.0,121.66045113713312,178.5397339262504
98,1,985.0,120.49360234438245,179.07251883516733
99,1,985.0,117.69753743633055,179.95863159366104
100,1,985.0,115.06404947279748,180.60226290606693
101,1,985.0,106.45486575142763,182.50377839873636
102,0,985.0,105.65207381560481,182.52933558761106
103,1,976.0,38.9750640584964,366.85604024748454
104,1,976.0,38.69870598795751,371.84423947795744
105,1,976.0,38.324421859261065,373.2591016823869
106,1,976.0,37.820043548758576,375.0031982681003
107,1,976.0,36.559471770409345,378.19641123675046
108,1,976.0,35.20735518810329,380.657932694141
109,1,976.0,29.335448841265134,384.1930386005283
110,1,976.0,28.660451137133123,384.5397339262504
111,1,976.0,27.493602344382452,385.07251883516733
112,1,976.0,24.69753743633055,385.95863159366104
113,1,976.0,22.06404947279748,386.6022629060669
114,1,976.0,15.688021185826074,388.0105400391569
115,0,976.0,15.025312461011254,388.06418899579467
116,1,945.0,195.9750640584964,226.85604024748454
117,1,945.0,195.86323024628518,228.87461468218225
118,1,945.0,195.6987059879575,231.84423947795744
119,1,945.0,195.3244218592613,233.25910168238715
120,1,945.0,194.82004354875858,235.00319826810005
121,1,945.0,193.55947177040912,238.19641123675
122,1,945.0,192.20735518810352,240.6579326941412
123,1,945.0,186.33544884126513,244.19303860052855
124,1,945.0,185.66045113713312,244.5397339262504
125,1,945.0,184.49360234438245,245.07251883516733
126,1,945.0,181.69753743633055,245.95863159366104
127,1,945.0,179.0640494727977,246.6022629060676
128,1,945.0,170.45486575142763,248.5037783987368
129,0,945.0,169.6520738156048,248.52933558761106
130,1,939.0,38.9750640584964,386.85604024748454
131,1,939.0,38.69870598795751,391.84423947795744
132,1,939.0,38.324421859261065,393.2591016823869
133,1,939.0,37.820043548758576,395.0031982681003
134,1,939.0,37.65336257547733,395.4254255895828
135,1,939.0,36.55947177040957,398.19641123675046
136,1,939.0,35.20735518810352,400.657932694141
137,1,939.0,29.335448841265134,404.1930386005283
138,1,939.0,28.660451137133123,404.53973392625016
139,1,939.0,27.49360234438268,405.07251883516733
140,1,939.0,24.69753743633055,405.95863159366104
141,1,939.0,22.06404947279748,406.6022629060669
142,1,939.0,13.454865751427633,408.50377839873636
143,0,939.0,12.652073815604808,408.52933558761106
144,1,934.0,206.9750640584964,37.85604024748454
145,1,934.0,206.6987059879575,42.844239477957444
146,1,934.0,206.32442185926107,44.25910168238693
147,1,934.0,205.82004354875858,46.00319826810028
148,1,934.0,204.55947177040935,49.196411236750464
149,1,934.0,203.2073551881033,51.65793269414098
150,1,934.0,197.33544884126513,55.193038600528325
151,1,934.0,196.66045113713312,55.53973392625039
152,0,934.0,195.9750640584964,55.852682694362784
153,1,933.0,143.9750640584964,332.85604024748454
154,1,933.0,143.6987059879575,337.84423947795744
155,1,933.0,143.32442185926107,339.2591016823869
156,1,933.0,142.82004354875858,341.0031982681003
157,1,933.0,141.55947177040935,344.19641123675046
158,1,933.0,140.2073551881033,346.657932694141
159,1,933.0,134.33544884126513,350.1930386005283
160,1,933.0,133.66045113713312,350.5397339262504
161,1,933.0,132.49360234438245,351.07251883516733
162,1,933.0,129.69753743633055,351.95863159366104
163,1,933.0,127.06404947279748,352.6022629060669
164,1,933.0,120.68802118582607,354.0105400391569
165,0,933.0,120.02531246101125,354.06418899579467
166,1,928.0,-259.8929756456806,485.7959661101868
167,1,928.0,-259.9007820015581,488.7025310308795
168,1,928.0,-259.9061411255675,488.84938607504455
169,1,928.0,-260.5369579139484,496.25951578697504
170,1,928.0,-260.54783254907693,496.3713620272299
171,1,928.0,-260.64002169159426,496.96396413885464
172,1,928.0,-260.93186513553485,498.0824659744999
173,1,928.0,-261.0336819479244,498.40751403555305
174,1,928.0,-261.51722897515106,499.6956555917234
175,1,928.0,-261.8065237348442,500.2545919449349
176,1,928.0,-262.0260188254879,500.61166020602377
177,1,928.0,-262.0486079761322,500.6353063680608
178,1,928.0,-263.7774514952697,502.2487480860693
179,1,928.0,-264.34304979672197,502.77084106108646
180,1,928.0,-266.2948490480103,503.9532058584298
181,1,928.0,-268.5225678363299,505.1615527720073
182,1,928.0,-269.74414497368366,505.4954170297558
183,1,928.0,-270.29846365057494,505.60859089307564
184,1,928.0,-271.17255517752767,505.7632033499085
185,1,928.0,-272.4414021069009,505.78888101556777
186,0,928.0,-275.3241247222462,505.81631145134315
187,1,914.0,-165.56212253646254,408.52933558761106
188,1,914.0,-166.6645511587351,409.1930386005283
189,1,914.0,-167.33954886286688,409.5397339262504
190,1,914.0,-168.50639765561732,410.07251883516733
191,1,914.0,-171.30246256366934,410.95863159366104
192,1,914.0,-173.9359505272023,411.6022629060669
193,1,914.0,-180.31197881417393,413.0105400391569
194,0,914.0,-180.97468753898875,413.06418899579467
195,1,911.0,207.9750640584964,222.85604024748454
196,1,911.0,207.6987059879575,227.84423947795744
197,1,911.0,207.32442185926107,229.25910168238693
198,1,911.0,206.82004354875858,231.00319826810028
199,1,911.0,205.55947177040935,234.19641123675046
200,1,911.0,204.57170020109038,235.99464442514318
201,1,911.0,204.20735518810307,236.65793269414098
202,1,911.0,198.33544884126513,240.19303860052833
203,1,911.0,197.66045113713312,240.5397339262504
204,1,911.0,196.49360234438245,241.07251883516733
205,1,911.0,196.29673818520428,241.13490788866739
206,1,911.0,193.69753743633078,241.9586315936608
207,1,911.0,191.06404947279748,242.6022629060667
208,0,911.0,187.76885592209328,243.33007425157894
209,1,907.0,105.10702435431926,492.7959661101868
210,1,907.0,105.09962943853907,495.54933825147486
211,1,907.0,105.09921799844165,495.7025310308795
212,1,907.0,105.09385887443273,495.84938607504455
213,1,907.0,104.45293065034753,503.3782936183843
214,1,907.0,104.42555851309612,503.65920645141955
215,1,907.0,104.37778362088147,504.0280131874356
216,1,907.0,103.89812851234865,505.9478628146426
217,1,907.0,103.48131646627371,506.78634183609165
218,1,907.0,102.97398117451235,507.6116602060233
219,1,907.0,102.80929320549012,507.7840543992518
220,1,907.0,100.6569502032778,509.77084106108646
221,1,907.0,96.84913102865698,512.0775492657078
222,1,907.0,96.68661410251002,512.1517547379444
223,1,907.0,96.56843484362957,512.1892074268221
224,1,907.0,95.24792157005345,512.5119443077542
225,1,907.0,93.82744482247199,512.7632033499085
226,1,907.0,91.69822084561224,512.8062924728958
227,0,907.0,89.78894661659729,512.816845817059
228,1,902.0,300.9750640584964,192.85604024748454
229,1,902.0,300.6987059879575,197.84423947795744
230,1,902.0,300.32442185926107,199.25910168238693
231,1,902.0,299.8200435487586,201.00319826810028
232,1,902.0,298.55947177040935,204.19641123675046
233,1,902.0,297.2073551881033,206.65793269414098
234,1,902.0,291.33544884126513,210.19303860052833
235,1,902.0,290.6604511371331,210.5397339262504
236,1,902.0,289.49360234438245,211.07251883516733
237,1,902.0,286.69753743633055,211.95863159366104
238,1,902.0,284.0640494727975,212.60226290606693
239,1,902.0,275.45486575142763,214.50377839873636
240,0,902.0,274.6520738156048,214.52933558761106
241,1,896.0,143.9750640584964,352.85604024748454
242,1,896.0,143.6987059879575,357.84423947795744
243,1,896.0,143.32442185926107,359.2591016823869
244,0,896.0,142.93310592471835,360.61223834818065
245,1,893.0,207.9750640584964,398.85604024748454
246,1,893.0,207.6987059879575,403.84423947795744
247,1,893.0,207.32442185926107,405.2591016823869
248,1,893.0,206.82004354875835,407.0031982681003
249,1,893.0,205.55947177040935,410.19641123675
250,1,893.0,204.20735518810352,412.657932694141
251,1,893.0,198.33544884126468,416.1930386005281
252,1,893.0,197.66045113713312,416.5397339262504
253,1,893.0,197.06030233512774,416.8137627694043
254,1,893.0,196.49360234438245,417.07251883516733
255,1,893.0,193.69753743633055,417.95863159366104
256,1,893.0,191.0640494727977,418.6022629060669
257,1,893.0,184.68802118582607,420.0105400391569
258,0,893.0,184.02531246101125,420.06418899579467
259,1,888.0,-195.89297564568062,551.7959661101868
260,1,888.0,-195.90078200155813,554.7025310308795
261,1,888.0,-195.9061411255675,554.8493860750445
262,1,888.0,-196.5369579139484,562.259515786975
263,1,888.0,-196.5478325490767,562.3713620272306
264,1,888.0,-196.64002169159426,562.9639641388553
265,1,888.0,-196.93186513553485,564.0824659744999
266,1,888.0,-197.03368194792438,564.407514035553
267,1,888.0,-197.51722897515128,565.6956555917236
268,1,888.0,-197.80652373484418,566.2545919449353
269,1,888.0,-198.02601882548788,566.6116602060238
270,1,888.0,-199.7774514952697,568.2487480860696
271,1,888.0,-200.34304979672197,568.7708410610865
272,1,888.0,-202.2948490480103,569.9532058584298
273,1,888.0,-204.52256783632993,571.1615527720073
274,1,888.0,-205.74414497368355,571.495417029756
275,1,888.0,-206.29846365057517,571.6085908930756
276,1,888.0,-207.17255517752767,571.7632033499085
277,1,888.0,-208.44140210690068,571.7888810155678
278,0,888.0,-211.3241247222462,571.8163114513432
279,1,887.0,50.9750640584964,558.8560402474845
280,1,887.0,50.69870598795751,563.8442394779574
281,1,887.0,50.324421859261065,565.2591016823869
282,1,887.0,49.820043548758576,567.0031982681003
283,1,887.0,48.559471770409345,570.1964112367505
284,1,887.0,47.20735518810329,572.657932694141
285,1,887.0,41.33544884126513,576.1930386005283
286,1,887.0,40.66045113713312,576.5397339262504
287,1,887.0,39.49360234438245,577.0725188351673
288,1,887.0,36.69753743633055,577.958631593661
289,1,887.0,34.06404947279748,578.6022629060669
290,1,887.0,27.688021185826074,580.0105400391569
291,0,887.0,27.025312461011254,580.0641889957947
292,1,876.0,262.10702435431926,352.7959661101868
293,1,876.0,262.09921799844165,355.7025310308795
294,1,876.0,262.0938588744327,355.84938607504455
295,1,876.0,261.4529306503475,363.3782936183843
296,1,876.0,261.4255585130961,363.65920645141955
297,1,876.0,261.3777836208815,364.0280131874356
298,1,876.0,260.8981285123484,365.94786281464235
299,1,876.0,260.4813164662737,366.78634183609165
300,1,876.0,259.97398117451235,367.61166020602377
301,1,876.0,259.8092932054901,367.7840543992513
302,1,876.0,257.65695020327803,369.77084106108646
303,1,876.0,253.84913102865698,372.07754926570783
304,1,876.0,253.68661410251002,372.15175473794443
305,1,876.0,253.56843484362957,372.1892074268221
306,1,876.0,252.24792157005345,372.5119443077542
307,1,876.0,250.827444822472,372.7632033499085
308,1,876.0,248.69822084561224,372.80629247289585
309,0,876.0,246.7889466165973,372.81684581705895
310,1,871.0,313.9750640584962,329.85604024748454
311,1,871.0,313.6987059879575,334.84423947795744
312,1,871.0,313.32442185926107,336.2591016823869
313,1,871.0,312.82004354875903,338.0031982681005
314,1,871.0,311.5594717704096,341.19641123675046
315,1,871.0,310.20735518810307,343.6579326941412
316,1,871.0,304.33544884126513,347.1930386005283
317,1,871.0,303.6604511371331,347.5397339262506
318,1,871.0,302.4936023443827,348.07251883516733
319,1,871.0,299.6975374363308,348.95863159366104
320,1,871.0,297.0640494727975,349.60226290606715
321,1,871.0,288.45486575142763,351.50377839873636
322,0,871.0,287.6520738156048,351.52933558761106
323,1,870.0,105.10702435431926,512.7959661101868
324,1,870.0,105.09921799844165,515.7025310308795
325,1,870.0,105.09247931012533,515.8655916527168
326,1,870.0,104.4630420860517,523.2595157869744
327,1,870.0,104.45216745092307,523.3713620272306
328,1,870.0,104.35997830840552,523.9639641388553
329,1,870.0,104.06813486446504,525.0824659745001
330,1,870.0,103.96631805207562,525.4075140355526
331,1,870.0,103.48277102484849,526.6956555917236
332,1,870.0,103.1934762651556,527.2545919449353
333,1,870.0,102.97398117451257,527.6116602060233
334,1,870.0,101.22254850473018,529.24874808607
335,1,870.0,100.65695020327803,529.7708410610865
336,1,870.0,98.70515095198948,530.9532058584298
337,1,870.0,96.47743216367007,532.1615527720073
338,1,870.0,95.25585502631657,532.495417029756
339,1,870.0,94.70153634942494,532.6085908930756
340,1,870.0,93.82744482247199,532.7632033499085
341,1,870.0,92.55859789309943,532.7888810155678
342,0,870.0,89.6758752777539,532.8163114513432
343,1,867.0,169.10702435431926,558.7959661101868
344,1,867.0,169.09921799844165,561.7025310308795
345,1,867.0,169.09385887443273,561.8493860750445
346,1,867.0,168.45293065034753,569.3782936183843
347,1,867.0,168.42555851309612,569.6592064514195
348,1,867.0,168.37778362088147,570.0280131874356
349,1,867.0,167.89812851234842,571.9478628146423
350,1,867.0,167.4813164662737,572.7863418360917
351,1,867.0,166.97398117451235,573.6116602060238
352,1,867.0,166.80929320549058,573.7840543992515
353,1,867.0,164.6569502032778,575.7708410610865
354,1,867.0,160.84913102865698,578.0775492657078
355,1,867.0,160.68661410251002,578.1517547379444
356,1,867.0,160.5684348436298,578.1892074268226
357,1,867.0,159.24792157005345,578.511944307754
358,1,867.0,157.827444822472,578.7632033499083
359,1,867.0,155.69822084561224,578.8062924728956
360,0,867.0,153.7889466165973,578.816845817059
361,1,861.0,12.107024354319265,718.7959661101868
362,1,861.0,12.099217998441873,721.70253103088
363,1,861.0,12.093858874432726,721.8493860750439
364,1,861.0,11.4630420860517,729.259515786975
365,1,861.0,11.45216745092307,729.3713620272306
366,1,861.0,11.359978308405516,729.9639641388553
367,1,861.0,11.068134864465037,731.0824659744999
368,1,861.0,10.966318052075849,731.407514035553
369,1,861.0,10.482771024848716,732.6956555917241
370,1,861.0,10.193476265155596,733.2545919449353
371,1,861.0,9.973981174512346,733.6116602060238
372,1,861.0,8.222548504730185,735.2487480860696
373,1,861.0,7.656950203278029,735.7708410610865
374,1,861.0,5.705150951989481,736.9532058584298
375,1,861.0,3.4774321636700734,738.1615527720073
376,1,861.0,2.255855026316567,738.495417029756
377,1,861.0,1.7015363494249414,738.6085908930756
378,1,861.0,0.827444822471989,738.7632033499085
379,1,861.0,-0.44140210690056847,738.7888810155678
380,0,861.0,-3.324124722246097,738.8163114513432
381,1,859.0,219.9750640584964,394.85604024748454
382,1,859.0,219.6987059879575,399.84423947795744
383,1,859.0,219.32442185926107,401.2591016823869
384,1,859.0,218.82004354875858,403.0031982681003
385,1,859.0,217.55947177040935,406.19641123675046
386,1,859.0,216.2320902903432,408.61290256455663
387,1,859.0,216.20735518810307,408.657932694141
388,1,859.0,210.33544884126513,412.1930386005283
389,1,859.0,209.66045113713312,412.5397339262504
390,1,859.0,208.49360234438245,413.07251883516733
391,1,859.0,208.08140706529844,413.20314938481465
392,1,859.0,205.69753743633055,413.95863159366104
393,1,859.0,203.06404947279748,414.6022629060674
394,0,859.0,199.76885592209146,415.3300742515794
395,1,856.0,207.9750640584964,418.85604024748454
396,1,856.0,207.89046100618884,420.38310576647746
397,1,856.0,207.6987059879575,423.84423947795744
398,1,856.0,207.32442185926107,425.2591016823869
399,1,856.0,206.82004354875903,427.0031982681003
400,1,856.0,205.55947177040935,430.19641123675
401,1,856.0,204.2073551881033,432.657932694141
402,1,856.0,198.33544884126513,436.1930386005283
403,1,856.0,197.66045113713312,436.5397339262504
404,1,856.0,196.49360234438245,437.07251883516733
405,1,856.0,193.69753743633055,437.95863159366104
406,1,856.0,191.06404947279748,438.6022629060669
407,1,856.0,182.45486575142763,440.50377839873636
408,0,856.0,181.6520738156048,440.52933558761106
409,1,846.0,387.93837885132166,76.97006437097684
410,1,846.0,387.71272934472927,81.0429857549857
411,1,846.0,386.98152190915334,84.7072205333277
412,1,846.0,386.69762904704567,85.78038727994476
413,1,846.0,386.5621407798444,86.2488939926834
414,1,846.0,385.88263371468474,87.97018492591178
415,1,846.0,383.9669117224705,91.45774720562895
416,1,846.0,381.6001397693208,92.88263190515386
417,1,846.0,375.4482899881318,96.1214810263084
418,1,846.0,371.01728070175454,97.59798245614047
419,1,846.0,370.8601774042952,97.6472922502337
420,1,846.0,362.45486575142763,99.50377839873636
421,0,846.0,361.6520738156048,99.52933558761106
422,1,839.0,375.9750640584964,100.85604024748454
423,1,839.0,375.92353806827464,101.78607244908221
424,1,839.0,375.6987059879575,105.84423947795767
425,1,839.0,375.32442185926107,107.25910168238693
426,1,839.0,374.8200435487588,109.00319826810028
427,1,839.0,373.55947177040935,112.19641123675024
428,1,839.0,372.2073551881033,114.65793269414098
429,1,839.0,366.33544884126513,118.19303860052833
430,1,839.0,365.6604511371331,118.53973392625039
431,1,839.0,364.49360234438245,119.07251883516733
432,1,839.0,361.69753743633055,119.95863159366104
433,1,839.0,359.0640494727975,120.60226290606693
434,1,839.0,350.45486575142763,122.50377839873636
435,0,839.0,349.6520738156048,122.52933558761106
436,1,833.0,181.10702435431926,554.7959661101868
437,1,833.0,181.09921799844165,557.7025310308795
438,1,833.0,181.09385887443273,557.8493860750445
439,1,833.0,180.45293065034753,565.3782936183843
440,1,833.0,180.42555851309612,565.6592064514195
441,1,833.0,180.37778362088147,566.0280131874356
442,1,833.0,179.89812851234842,567.9478628146423
443,1,833.0,179.4813164662737,568.7863418360917
444,1,833.0,178.97398117451235,569.6116602060238
445,1,833.0,178.80929320549012,569.7840543992513
446,0,833.0,177.9216176005275,570.603450773418
447,1,830.0,169.10702435431926,578.7959661101868
448,1,830.0,169.09921799844165,581.7025310308795
449,1,830.0,169.09583448468743,581.7952488073256
450,1,830.0,169.09385887443273,581.8493860750445
451,1,830.0,168.4630420860517,589.259515786975
452,1,830.0,168.45216745092307,589.3713620272306
453,1,830.0,168.35997830840552,589.9639641388553
454,1,830.0,168.06813486446504,591.0824659744999
455,1,830.0,167.96631805207585,591.407514035553
456,1,830.0,167.4827710248485,592.6956555917236
457,1,830.0,167.1934762651556,593.2545919449353
458,1,830.0,166.97398117451235,593.6116602060238
459,1,830.0,165.22254850473018,595.2487480860696
460,1,830.0,164.65695020327803,595.7708410610865
461,1,830.0,162.70515095198948,596.9532058584298
462,1,830.0,160.47743216367007,598.1615527720073
463,1,830.0,159.25585502631702,598.4954170297556
464,1,830.0,158.70153634942517,598.6085908930756
465,1,830.0,157.82744482247244,598.7632033499085
466,1,830.0,156.5585978931001,598.7888810155678
467,0,830.0,153.6758752777539,598.8163114513432
468,1,828.0,376.9750640584964,254.85604024748454
469,1,828.0,376.6987059879575,259.84423947795744
470,1,828.0,376.32442185926107,261.2591016823869
471,1,828.0,375.8200435487586,263.0031982681003
472,0,828.0,374.55947177040935,266.19641123675046
473,1,824.0,274.10702435431926,524.7959661101868
474,1,824.0,274.09921799844165,527.7025310308795
475,1,824.0,274.0938588744327,527.8493860750445
476,0,824.0,274.04508911821085,528.4222785951506
477,1,824.0,274.0938588744325,527.8493860750436
478,1,824.0,273.4529306503475,535.3782936183843
479,1,824.0,273.4255585130961,535.6592064514195
480,1,824.0,273.3777836208815,536.0280131874356
481,1,824.0,272.8981285123484,537.9478628146423
482,1,824.0,272.4813164662737,538.7863418360917
483,1,824.0,271.97398117451235,539.6116602060238
484,1,824.0,271.8092932054901,539.7840543992513
485,1,824.0,269.65695020327803,541.7708410610865
486,1,824.0,265.849131028657,544.0775492657078
487,1,824.0,265.68661410251,544.1517547379444
488,1,824.0,265.5684348436296,544.1892074268221
489,1,824.0,264.24792157005345,544.5119443077542
490,1,824.0,262.827444822472,544.7632033499085
491,1,824.0,260.69822084561224,544.8062924728958
492,0,824.0,258.7889466165973,544.816845817059
493,1,820.0,411.9750640584964,167.85604024748454
494,1,820.0,411.6987059879575,172.84423947795744
495,1,820.0,411.3244218592613,174.25910168238693
496,1,820.0,410.8200435487586,176.00319826810073
497,1,820.0,409.55947177040935,179.19641123675046
498,1,820.0,408.2073551881033,181.65793269414098
499,1,820.0,407.7548228145515,181.9303740057153
500,1,820.0,404.1905437023129,183.83332646714962
501,1,820.0,402.09678123951744,184.9171925061264
502,1,820.0,400.15469041778806,185.89904310095244
503,1,820.0,398.14086343930853,186.78228090239008
504,1,820.0,397.7782782424729,186.93304368322038
505,1,820.0,397.69753743633055,186.95863159366104
506,1,820.0,395.0640494727975,187.60226290606693
507,0,820.0,392.11919204224023,188.25269530583205
508,1,819.0,325.9750640584964,501.85604024748454
509,1,819.0,325.6987059879575,506.84423947795744
510,1,819.0,325.32442185926107,508.2591016823869
511,1,819.0,324.8200435487586,510.0031982681003
512,1,819.0,323.5594717704091,513.1964112367507
513,1,819.0,322.2073551881033,515.657932694141
514,1,819.0,316.33544884126513,519.1930386005283
515,1,819.0,315.6604511371331,519.5397339262504
516,1,819.0,314.49360234438245,520.0725188351673
517,1,819.0,311.69753743633055,520.958631593661
518,1,819.0,309.0640494727975,521.6022629060669
519,1,819.0,302.6880211858261,523.0105400391569
520,0,819.0,302.02531246101125,523.0641889957947
521,1,818.0,117.10702435431926,684.7959661101868
522,1,818.0,117.09921799844165,687.7025310308795
523,1,818.0,117.0938588744325,687.8493860750445
524,1,818.0,116.45216745092307,695.3713620272306
525,1,818.0,116.35997830840552,695.9639641388553
526,1,818.0,116.06813486446504,697.0824659744999
527,1,818.0,115.96631805207562,697.4075140355526
528,1,818.0,115.48277102484849,698.6956555917236
529,1,818.0,115.1934762651556,699.2545919449353
530,1,818.0,114.97398117451235,699.6116602060238
531,1,818.0,113.22254850473018,701.2487480860693
532,1,818.0,112.65695020327803,701.7708410610865
533,1,818.0,110.70515095198971,702.9532058584296
534,1,818.0,108.47743216367007,704.1615527720073
535,1,818.0,107.25585502631657,704.495417029756
536,1,818.0,106.70153634942494,704.6085908930756
537,1,818.0,105.82744482247199,704.7632033499085
538,1,818.0,104.55859789309943,704.7888810155678
539,0,818.0,101.6758752777539,704.8163114513432
540,1,807.0,354.1066918060285,390.8043024601609
541,1,807.0,353.30045213207245,393.5453874232619
542,1,807.0,352.7899890280587,394.30853962226934
543,1,807.0,350.6914125200642,395.7215088282501
544,1,807.0,341.7452684591017,401.44334335147437
545,1,807.0,340.65836008170413,401.7071491100087
546,0,807.0,330.22845764823705,402.9104346338961
547,1,803.0,492.93837885132166,42.97006437097684
548,1,803.0,492.71272934472927,47.04298575498569
549,1,803.0,491.98152190915334,50.7072205333277
550,1,803.0,491.69762904704567,51.78038727994476
551,1,803.0,491.5621407798444,52.248893992683406
552,1,803.0,490.88263371468474,53.97018492591178
553,1,803.0,488.9669117224705,57.45774720562895
554,1,803.0,486.6001397693208,58.88263190515386
555,1,803.0,480.4482899881318,62.1214810263084
556,1,803.0,476.01728070175454,63.59798245614047
