,connected,z_0,z_1,z_2
38,1,1286.0,-16.673705722070736,-253.7186648501363
39,1,1286.0,-27.876488095238187,-250.90922619047626
40,0,1286.0,-29.204942736588237,-250.6738999397228
41,1,1272.0,140.37247801345075,-390.2395240558717
42,1,1272.0,140.23635670368435,-389.2414088937611
43,1,1272.0,136.57319700874564,-376.5231315222443
44,1,1272.0,135.2208454810493,-372.8083090379008
45,1,1272.0,135.05813953488382,-372.515503875969
46,1,1272.0,130.05428226779236,-364.7121029352634
47,1,1272.0,126.51802884615404,-360.00420673076917
48,1,1272.0,109.86746987951801,-344.04819277108425
49,1,1272.0,109.0,-343.36842105263156
50,1,1272.0,108.84745762711873,-343.2881355932203
51,1,1272.0,101.32629427792926,-340.7186648501362
52,1,1272.0,90.1235119047617,-337.90922619047626
53,0,1272.0,88.79505726341154,-337.6738999397228
54,1,1270.0,-20.2050423384203,-236.59477905882727
55,1,1270.0,-22.712060793017827,-227.54420284402966
56,1,1270.0,-24.796662612652426,-220.3065865894315
57,1,1270.0,-26.003633610900806,-217.66611153166787
58,1,1270.0,-27.422280644101193,-214.83733158067707
59,1,1270.0,-27.64705882352939,-214.47058823529426
60,1,1270.0,-42.468085106383,-200.26779163609683
61,1,1270.0,-51.39990880072958,-192.72822617419058
62,1,1270.0,-58.59106529209623,-188.25085910652922
63,1,1270.0,-60.536634663971654,-187.1071248105104
64,1,1270.0,-61.67370572207085,-186.71866485013618
65,1,1270.0,-72.87648809523807,-183.90922619047626
66,0,1270.0,-74.20494273658824,-183.6738999397228
67,1,1260.0,184.37247801345075,-555.2395240558717
68,1,1260.0,184.23635670368435,-554.241408893761
69,1,1260.0,180.57319700874564,-541.5231315222443
70,1,1260.0,179.2208454810493,-537.8083090379009
71,1,1260.0,179.05813953488382,-537.515503875969
72,1,1260.0,174.0,-529.6274509803922
73,1,1260.0,168.19206680584557,-520.6840640222686
74,1,1260.0,167.38461538461524,-519.6923076923076
75,1,1260.0,164.29357798165142,-517.2522935779816
76,1,1260.0,162.95546950629227,-516.3078412391094
77,1,1260.0,148.40893470790388,-507.2508591065292
78,1,1260.0,146.46336533602812,-506.1071248105103
79,1,1260.0,145.32629427792926,-505.71866485013624
80,0,1260.0,140.37247801345075,-504.47634464229094
81,1,1256.0,95.37247801345075,-323.2395240558717
82,1,1256.0,95.23635670368435,-322.2414088937611
83,1,1256.0,91.57319700874564,-309.5231315222443
84,1,1256.0,90.22084548104931,-305.8083090379008
85,1,1256.0,90.05813953488382,-305.515503875969
86,1,1256.0,85.05428226779236,-297.7121029352634
87,1,1256.0,81.51802884615404,-293.00420673076917
88,1,1256.0,66.04222882331487,-278.17394897807094
89,1,1256.0,64.86746987951801,-277.04819277108425
90,1,1256.0,64.0,-276.36842105263156
91,1,1256.0,63.84745762711873,-276.2881355932203
92,1,1256.0,56.326294277929264,-273.7186648501363
93,1,1256.0,45.1235119047617,-270.90922619047626
94,0,1256.0,43.795057263411536,-270.6738999397228
95,1,1252.0,217.37247801345075,-431.2395240558717
96,1,1252.0,217.23635670368435,-430.2414088937611
97,1,1252.0,213.57319700874564,-417.5231315222443
98,1,1252.0,212.2208454810493,-413.8083090379008
99,1,1252.0,212.05813953488382,-413.515503875969
100,1,1252.0,207.05428226779236,-405.7121029352634
101,1,1252.0,203.51802884615404,-401.00420673076917
102,1,1252.0,197.5319148936169,-395.26779163609694
103,1,1252.0,188.6000911992703,-387.7282261741906
104,1,1252.0,181.40893470790388,-383.2508591065292
105,1,1252.0,179.46336533602812,-382.1071248105104
106,1,1252.0,178.32629427792926,-381.7186648501362
107,1,1252.0,169.06598553990875,-379.3963605776463
108,1,1252.0,168.28098030412184,-378.35126489885386
109,1,1252.0,166.51802884615404,-376.00420673076917
110,1,1252.0,160.5319148936169,-370.26779163609694
111,1,1252.0,156.3246690540484,-366.71635505301276
112,1,1252.0,151.6000911992703,-362.7282261741906
113,1,1252.0,144.40893470790388,-358.2508591065292
114,1,1252.0,143.63471787081335,-357.79572326715197
115,1,1252.0,142.46336533602812,-357.1071248105104
116,1,1252.0,139.94707661290317,-356.24747983870964
117,1,1252.0,131.71616541353387,-354.1913533834586
118,0,1252.0,128.79505726341154,-353.6738999397228
119,1,1236.0,172.37247801345075,-364.2395240558717
120,1,1236.0,172.23635670368435,-363.2414088937611
121,1,1236.0,171.12122518577894,-359.369737131802
122,1,1236.0,168.57319700874564,-350.5231315222444
123,1,1236.0,167.2208454810493,-346.8083090379008
124,1,1236.0,167.1519309315952,-346.68429060902395
125,1,1236.0,167.05813953488382,-346.515503875969
126,1,1236.0,162.05428226779236,-338.7121029352634
127,1,1236.0,158.51802884615404,-334.00420673076906
128,1,1236.0,152.5319148936169,-328.26779163609694
129,1,1236.0,147.3954435082021,-323.931973601751
130,1,1236.0,143.6000911992703,-320.72822617419047
131,1,1236.0,136.40893470790388,-316.2508591065291
132,1,1236.0,134.46336533602812,-315.1071248105104
133,1,1236.0,133.32629427792926,-314.7186648501362
134,1,1236.0,124.06598553990875,-312.3963605776463
135,1,1236.0,123.23451236384153,-311.2894010521235
136,1,1236.0,121.51802884615358,-309.0042067307693
137,1,1236.0,115.53191489361689,-303.26779163609683
138,1,1236.0,110.23275334799587,-298.7946429563133
139,1,1236.0,106.60009119927031,-295.7282261741906
140,1,1236.0,99.40893470790388,-291.2508591065292
141,1,1236.0,97.718128614629,-290.25689150776316
142,1,1236.0,97.46336533602812,-290.1071248105104
143,1,1236.0,94.9470766129034,-289.24747983870975
144,1,1236.0,86.71616541353387,-287.1913533834586
145,0,1236.0,83.79505726341154,-286.6738999397228
146,1,1225.0,80.43451659409243,-286.6738999397228
147,0,1225.0,69.40309741808073,-276.10263451132005
148,1,1225.0,54.8909725826004,-263.6197375213036
149,1,1225.0,49.326294277929264,-261.7186648501365
150,1,1225.0,38.1235119047617,-258.90922619047615
151,0,1225.0,36.795057263411536,-258.6738999397229
152,1,1215.0,19.72066210591788,-215.5950182589421
153,1,1215.0,18.490707997893196,-211.15476638326686
154,1,1215.0,18.0176741503617,-209.5124203814438
155,1,1215.0,15.011060076036983,-199.07363121284686
156,1,1215.0,12.996366389098966,-194.66611153166787
157,1,1215.0,11.577719355898807,-191.8373315806772
158,1,1215.0,11.352941176470722,-191.47058823529403
159,1,1215.0,-3.468085106383114,-177.26779163609706
160,1,1215.0,-7.615963454112261,-173.76646856917125
161,1,1215.0,-12.39990880072969,-169.72822617419058
162,1,1215.0,-19.59106529209612,-165.25085910652922
163,1,1215.0,-21.843099139127844,-163.92696473201886
164,1,1215.0,-33.87648809523819,-160.90922619047615
165,0,1215.0,-35.20494273658824,-160.6738999397228
166,1,1211.0,212.7949576615797,-291.59477905882727
167,1,1211.0,212.13914572781437,-289.22723530252426
168,1,1211.0,210.28793920698217,-282.54420284402977
169,1,1211.0,208.2033373873478,-275.3065865894313
170,1,1211.0,206.99636638909897,-272.66611153166787
171,1,1211.0,205.5777193558988,-269.8373315806771
172,1,1211.0,205.3529411764705,-269.47058823529403
173,1,1211.0,179.867469879518,-245.04819277108436
174,1,1211.0,179.0,-244.36842105263167
175,1,1211.0,178.84745762711873,-244.28813559322043
176,1,1211.0,171.32629427792926,-241.7186648501364
177,1,1211.0,165.37117814841577,-240.22523822452445
178,1,1211.0,160.12351190476193,-238.90922619047615
179,0,1211.0,158.79505726341154,-238.6738999397228
180,1,1209.0,44.15486836044033,-238.6738999397228
181,1,1209.0,43.28793920698217,-235.54420284402988
182,1,1209.0,41.203337387347574,-228.30658658943162
183,1,1209.0,39.99636638909897,-225.6661115316681
184,1,1209.0,38.57771935589881,-222.8373315806772
185,1,1209.0,38.352941176470495,-222.47058823529426
186,0,1209.0,21.934607545801555,-206.7371127927786
187,1,1207.0,207.7949576615797,-166.59477905882738
188,1,1207.0,205.28793920698217,-157.54420284402988
189,1,1207.0,203.20333738734757,-150.30658658943162
190,1,1207.0,201.99636638909897,-147.6661115316681
191,1,1207.0,200.5777193558988,-144.8373315806772
192,1,1207.0,200.35294117647072,-144.47058823529426
193,1,1207.0,174.867469879518,-120.04819277108436
194,1,1207.0,174.0,-119.36842105263167
195,1,1207.0,173.84745762711873,-119.28813559322043
196,1,1207.0,166.32629427792926,-116.71866485013629
197,1,1207.0,155.1235119047617,-113.90922619047637
198,0,1207.0,153.79505726341154,-113.6738999397229
199,1,1199.0,256.7949576615797,-456.5947790588273
200,1,1199.0,254.28793920698217,-447.54420284402977
201,1,1199.0,250.66379692908504,-434.9613916748025
202,1,1199.0,250.6022604951561,-434.7658772874057
203,1,1199.0,250.02467105263145,-433.1792763157895
204,1,1199.0,247.60751565762007,-429.45720250521913
205,1,1199.0,246.0236686390533,-427.51183431952666
206,1,1199.0,239.12852573411533,-422.0689218551837
207,1,1199.0,234.29357798165142,-418.2522935779816
208,1,1199.0,232.95546950629227,-417.3078412391093
209,0,1199.0,225.20173346821798,-412.48020017332374
210,1,1199.0,232.95546950629227,-417.3078412391093
211,1,1199.0,218.40893470790388,-408.25085910652933
212,1,1199.0,216.46336533602812,-407.1071248105104
213,1,1199.0,215.32629427792926,-406.7186648501362
214,0,1199.0,212.7949576615797,-406.08385514718077
215,1,1195.0,251.79495766157947,-331.5947790588275
216,1,1195.0,249.28793920698217,-322.54420284402977
217,1,1195.0,245.66379692908504,-309.9613916748025
218,1,1195.0,245.6022604951561,-309.7658772874057
219,1,1195.0,245.02467105263122,-308.1792763157895
220,1,1195.0,242.60751565762007,-304.45720250521913
221,1,1195.0,241.02366863905308,-302.51183431952677
222,1,1195.0,229.29357798165142,-293.2522935779816
223,1,1195.0,227.95546950629227,-292.3078412391093
224,1,1195.0,220.34033166782,-287.56649436192583
225,1,1195.0,213.40893470790388,-283.25085910652933
226,1,1195.0,211.46336533602812,-282.1071248105104
227,0,1195.0,211.23687738641252,-282.02974925925855
228,1,1195.0,6.794957661579701,-93.59477905882727
229,1,1195.0,4.287939206982173,-84.54420284402977
230,1,1195.0,2.203337387347574,-77.3065865894315
231,1,1195.0,0.9963663890991938,-74.66611153166798
232,1,1195.0,-0.4222806441011926,-71.83733158067707
233,1,1195.0,-0.647058823529278,-71.47058823529414
234,1,1195.0,-15.468085106383114,-57.267791636096945
235,1,1195.0,-24.399908800729577,-49.72822617419058
236,1,1195.0,-31.591065292096232,-45.25085910652922
237,1,1195.0,-33.536634663971654,-44.10712481051041
238,1,1195.0,-34.67370572207085,-43.71866485013618
239,1,1195.0,-45.876488095238074,-40.90922619047626
240,0,1195.0,-47.20494273658824,-40.67389993972279
241,1,1191.0,289.7949576615797,-332.59477905882727
242,1,1191.0,287.2879392069822,-323.54420284402977
243,1,1191.0,285.2033373873476,-316.3065865894315
244,0,1191.0,284.8356229603828,-315.502142427816
245,1,1191.0,267.8620347549561,-296.58414120288637
246,1,1191.0,267.5319148936169,-296.26779163609694
247,0,1191.0,264.16756709723495,-293.4278653998125
248,1,1191.0,237.80838730132382,-278.2407404450396
249,1,1191.0,232.35548865296892,-273.01529863685505
250,1,1191.0,230.5319148936169,-271.26779163609683
251,1,1191.0,221.6000911992703,-263.7282261741906
252,1,1191.0,214.40893470790388,-259.2508591065292
253,1,1191.0,212.46336533602812,-258.1071248105104
254,1,1191.0,209.94707661290317,-257.24747983870975
255,0,1191.0,207.7949576615797,-256.70986880106386
256,1,1188.0,156.7949576615797,-107.59477905882738
257,1,1188.0,154.28793920698217,-98.54420284403
258,1,1188.0,152.2033373873478,-91.30658658943162
259,1,1188.0,150.99636638909897,-88.66611153166787
260,1,1188.0,149.5777193558988,-85.83733158067719
261,1,1188.0,149.35294117647072,-85.4705882352938
262,1,1188.0,123.86746987951801,-61.048192771084246
263,1,1188.0,123.0,-60.368421052631675
264,1,1188.0,122.84745762711873,-60.28813559322043
265,1,1188.0,115.32629427792926,-57.718664850136406
266,1,1188.0,104.1235119047617,-54.90922619047615
267,0,1188.0,102.79505726341154,-54.6738999397229
268,1,1187.0,284.7949576615797,-207.59477905882727
269,1,1187.0,282.2879392069822,-198.54420284402977
270,1,1187.0,280.2033373873476,-191.3065865894315
271,1,1187.0,278.9963663890992,-188.66611153166798
272,1,1187.0,277.5777193558988,-185.83733158067707
273,1,1187.0,277.3529411764707,-185.47058823529426
274,1,1187.0,262.5319148936169,-171.26779163609694
275,1,1187.0,253.6000911992703,-163.72822617419058
276,1,1187.0,246.40893470790388,-159.25085910652922
277,1,1187.0,244.46336533602812,-158.1071248105104
278,1,1187.0,243.32629427792926,-157.71866485013618
279,0,1187.0,232.1235119047617,-154.90922619047626
280,1,1187.0,232.90748441042638,-153.33570391499688
281,1,1187.0,225.5319148936169,-146.26779163609694
282,1,1187.0,218.51144984450775,-140.34164960484657
283,1,1187.0,216.6000911992703,-138.72822617419047
284,1,1187.0,209.40893470790388,-134.25085910652922
285,1,1187.0,207.46336533602812,-133.1071248105104
286,1,1187.0,204.94707661290317,-132.24747983870975
287,1,1187.0,199.79229818890212,-130.95978810788927
288,1,1187.0,196.71616541353387,-130.1913533834586
289,0,1187.0,193.79505726341154,-129.6738999397228
290,1,1185.0,372.37247801345075,-543.2395240558717
291,1,1185.0,372.23635670368435,-542.241408893761
292,1,1185.0,368.57319700874564,-529.5231315222443
293,1,1185.0,367.2208454810493,-525.8083090379009
294,1,1185.0,367.0581395348838,-525.515503875969
295,1,1185.0,362.0,-517.6274509803922
296,1,1185.0,356.19206680584557,-508.6840640222686
297,1,1185.0,355.38461538461524,-507.6923076923077
298,1,1185.0,346.4000000000001,-500.59999999999997
299,1,1185.0,341.0,-496.36842105263156
300,1,1185.0,340.84745762711873,-496.2881355932204
301,1,1185.0,333.32629427792926,-493.71866485013624
302,1,1185.0,322.1235119047617,-490.9092261904762
303,0,1185.0,320.79505726341154,-490.6738999397228
304,1,1181.0,367.37247801345075,-418.2395240558717
305,1,1181.0,367.23635670368435,-417.2414088937611
306,1,1181.0,363.57319700874564,-404.5231315222443
307,1,1181.0,362.2208454810493,-400.8083090379008
308,1,1181.0,362.0581395348838,-400.515503875969
309,1,1181.0,357.0,-392.62745098039215
310,1,1181.0,351.19206680584557,-383.68406402226856
311,1,1181.0,350.38461538461524,-382.69230769230774
312,1,1181.0,341.4000000000001,-375.6
313,1,1181.0,336.0,-371.36842105263156
314,1,1181.0,335.84745762711873,-371.2881355932203
315,1,1181.0,328.32629427792926,-368.7186648501362
316,1,1181.0,317.1235119047617,-365.90922619047626
317,0,1181.0,315.79505726341154,-365.6738999397228
318,1,1177.0,394.0821768493413,-392.41791644345517
319,0,1177.0,391.5707867226631,-389.0744445154978
320,1,1177.0,357.95600582410225,-368.5812652262324
321,1,1177.0,354.51802884615404,-364.00420673076917
322,1,1177.0,337.867469879518,-348.04819277108425
323,1,1177.0,337.0,-347.36842105263156
324,1,1177.0,336.84745762711873,-347.2881355932203
325,1,1177.0,327.9470766129032,-344.24747983870975
326,1,1177.0,319.7161654135339,-342.1913533834586
327,0,1177.0,316.79505726341154,-341.6738999397228
328,1,1176.0,-44.2050423384203,-34.594779058827385
329,1,1176.0,-46.71206079301783,-25.544202844029883
330,1,1176.0,-48.796662612652085,-18.306586589431618
331,1,1176.0,-50.003633610900806,-15.666111531668093
332,1,1176.0,-51.42228064410119,-12.837331580677187
333,1,1176.0,-51.64705882352939,-12.470588235294258
334,1,1176.0,-66.468085106383,1.7322083639029415
335,1,1176.0,-75.39990880072958,9.271773825809305
336,1,1176.0,-82.59106529209623,13.749140893470667
337,1,1176.0,-84.53663466397165,14.892875189489473
338,1,1176.0,-85.67370572207085,15.281335149863708
339,1,1176.0,-96.87648809523807,18.090773809523625
340,0,1176.0,-98.20494273658824,18.3261000602771
341,1,1173.0,400.37247801345075,-294.2395240558717
342,1,1173.0,400.23635670368435,-293.2414088937611
343,1,1173.0,396.98457641598884,-281.9514168938797
344,1,1173.0,396.57319700874564,-280.5231315222443
345,1,1173.0,395.2208454810493,-276.8083090379008
346,1,1173.0,395.0581395348838,-276.515503875969
347,1,1173.0,390.05428226779236,-268.7121029352634
348,1,1173.0,386.51802884615404,-264.0042067307693
349,1,1173.0,369.867469879518,-248.04819277108425
350,1,1173.0,369.0,-247.36842105263156
351,1,1173.0,368.8474576271185,-247.2881355932202
352,1,1173.0,361.32629427792904,-244.71866485013618
353,0,1173.0,350.1235119047619,-241.90922619047603
354,1,1173.0,350.7595269787612,-240.65704199156357
355,0,1173.0,349.51802884615404,-239.00420673076917
356,1,1173.0,350.1235119047617,-241.90922619047603
357,0,1173.0,348.79505726341154,-241.6738999397228
358,1,1173.0,349.51802884615404,-239.00420673076906
359,1,1173.0,332.867469879518,-223.04819277108402
360,1,1173.0,332.0,-222.36842105263156
361,1,1173.0,331.8474576271185,-222.28813559322043
362,1,1173.0,322.9470766129032,-219.24747983870975
363,1,1173.0,314.7161654135339,-217.1913533834586
364,0,1173.0,311.79505726341154,-216.6738999397228
365,1,1168.0,233.7949576615797,-148.59477905882727
366,0,1168.0,231.99902872273583,-142.1113039541433
367,1,1168.0,229.46409904728648,-133.21193590399741
368,1,1168.0,229.20333738734757,-132.3065865894315
369,1,1168.0,228.56585080113655,-130.9119653160194
370,1,1168.0,227.99636638909897,-129.66611153166798
371,1,1168.0,226.5777193558988,-126.83733158067707
372,1,1168.0,226.35294117647095,-126.47058823529414
373,1,1168.0,216.4368879048891,-116.9681634372215
374,1,1168.0,211.5319148936169,-112.26779163609694
375,1,1168.0,202.6000911992703,-104.72822617419058
376,1,1168.0,195.40893470790388,-100.25085910652933
377,1,1168.0,193.46336533602812,-99.10712481051041
378,1,1168.0,192.32629427792926,-98.71866485013618
379,1,1168.0,192.15901042897872,-98.6767133333858
380,1,1168.0,181.1235119047617,-95.90922619047603
381,0,1168.0,179.79505726341154,-95.67389993972279
382,1,1168.0,166.76290165941555,-80.70978222411622
383,1,1168.0,165.6000911992703,-79.72822617419058
384,0,1168.0,164.3188959786371,-78.93052676450668
385,1,1165.0,449.37247801345075,-584.2395240558717
386,1,1165.0,449.23635670368435,-583.241408893761
387,1,1165.0,445.57319700874564,-570.5231315222443
388,1,1165.0,444.2208454810493,-566.8083090379009
389,1,1165.0,444.0581395348838,-566.515503875969
390,1,1165.0,439.0,-558.6274509803922
391,1,1165.0,433.19206680584557,-549.6840640222686
392,1,1165.0,432.38461538461524,-548.6923076923076
393,1,1165.0,429.2935779816514,-546.2522935779816
394,1,1165.0,427.9554695062923,-545.3078412391094
395,1,1165.0,413.4089347079039,-536.2508591065292
396,1,1165.0,411.4633653360281,-535.1071248105103
397,1,1165.0,410.32629427792926,-534.7186648501363
398,0,1165.0,400.37247801345075,-532.2224424570672
399,1,1161.0,444.37247801345075,-459.2395240558717
400,1,1161.0,444.23635670368435,-458.24140889376105
401,1,1161.0,440.57319700874564,-445.5231315222443
402,1,1161.0,439.2208454810493,-441.8083090379008
403,1,1161.0,439.0581395348838,-441.515503875969
404,1,1161.0,434.0,-433.62745098039215
405,1,1161.0,428.19206680584557,-424.68406402226856
406,1,1161.0,427.38461538461524,-423.69230769230774
407,1,1161.0,424.2935779816514,-421.2522935779816
408,1,1161.0,422.9554695062923,-420.3078412391093
409,1,1161.0,408.4089347079039,-411.2508591065292
410,1,1161.0,406.4633653360281,-410.1071248105104
411,1,1161.0,405.32629427792926,-409.7186648501362
412,0,1161.0,400.37247801345075,-408.476344642291
413,1,1157.0,427.5739488612071,-401.2246462112678
414,1,1157.0,425.5319148936169,-399.26779163609694
415,1,1157.0,416.6000911992703,-391.7282261741906
416,1,1157.0,409.4089347079039,-387.2508591065292
417,1,1157.0,407.4633653360281,-386.1071248105104
418,1,1157.0,404.27804663440384,-385.01891772987244
419,0,1157.0,400.37247801345075,-384.0650360565993
420,1,1154.0,343.2013028121646,-216.17928660772884
421,1,1154.0,339.42370482566434,-210.28820896342165
422,1,1154.0,339.05428226779236,-209.71210293526337
423,1,1154.0,335.51802884615404,-205.00420673076917
424,1,1154.0,318.867469879518,-189.04819277108425
425,1,1154.0,318.2687710151881,-188.57903693587843
426,1,1154.0,318.0,-188.36842105263156
427,1,1154.0,317.84745762711873,-188.28813559322032
428,1,1154.0,310.32629427792904,-185.7186648501363
429,0,1154.0,299.1235119047619,-182.90922619047615
430,1,1154.0,299.6943089187264,-181.5702156754901
431,1,1154.0,298.51802884615404,-180.00420673076928
432,1,1154.0,281.867469879518,-164.04819277108436
433,1,1154.0,281.0,-163.36842105263156
434,1,1154.0,280.84745762711873,-163.28813559322032
435,1,1154.0,277.56392889965855,-162.16637681634256
436,1,1154.0,271.9470766129032,-160.24747983870975
437,1,1154.0,263.71616541353364,-158.1913533834586
438,0,1154.0,260.79505726341154,-157.6738999397228
439,1,1153.0,440.37247801345075,-310.2395240558717
440,1,1153.0,440.23635670368435,-309.2414088937611
441,1,1153.0,436.57319700874564,-296.5231315222443
442,1,1153.0,435.2208454810493,-292.8083090379008
443,1,1153.0,435.0581395348838,-292.515503875969
444,1,1153.0,430.05428226779236,-284.7121029352634
445,1,1153.0,427.70702926719105,-281.58715057045254
446,1,1153.0,426.51802884615404,-280.00420673076917
447,1,1153.0,420.5319148936169,-274.26779163609683
448,1,1153.0,416.66821597252306,-271.00635120270306
449,1,1153.0,411.6000911992703,-266.7282261741906
450,1,1153.0,404.4089347079039,-262.2508591065292
451,1,1153.0,403.9557311988626,-261.9844361231808
452,1,1153.0,402.4633653360281,-261.1071248105104
453,1,1153.0,399.27804663440384,-260.01891772987244
454,1,1153.0,392.00414624952873,-258.24236713154903
455,0,1153.0,388.79505726341154,-257.6738999397228
456,1,1134.0,344.46962755526647,-200.08876350233106
457,1,1134.0,341.00414624952873,-199.24236713154914
458,0,1134.0,337.79505726341154,-198.6738999397228
459,1,1134.0,39.38982753501932,-54.6738999397229
460,1,1134.0,39.0,-54.368421052631675
461,1,1134.0,38.84745762711873,-54.28813559322043
462,1,1134.0,31.326294277929037,-51.718664850136065
463,1,1134.0,20.1235119047617,-48.90922619047615
464,0,1134.0,18.795057263411536,-48.6738999397229
465,1,1133.0,196.72066210591788,-86.59501825894233
466,1,1133.0,196.32407666864128,-85.16330692902909
467,1,1133.0,195.49070799789342,-82.15476638326686
468,1,1133.0,192.01106007603698,-70.07363121284698
469,1,1133.0,189.99636638909897,-65.6661115316681
470,1,1133.0,189.31071959281962,-64.2989328992204
471,1,1133.0,188.5777193558988,-62.83733158067719
472,1,1133.0,188.35294117647072,-62.47058823529403
473,1,1133.0,162.867469879518,-38.04819277108436
474,1,1133.0,162.0,-37.368421052631675
475,1,1133.0,161.68000000000006,-37.200000000000045
476,1,1133.0,156.95102722164006,-35.53180408125354
477,1,1133.0,155.4320323014806,-34.99596231493956
478,1,1133.0,143.1235119047617,-31.909226190476147
479,0,1133.0,141.79505726341154,-31.6738999397229
480,1,1126.0,350.7949576615797,-215.59477905882738
481,1,1126.0,348.2879392069822,-206.54420284402988
482,1,1126.0,346.2033373873476,-199.30658658943162
483,0,1126.0,346.141284468933,-199.17083421131065
484,1,1126.0,317.6328505707802,-168.86433904376952
485,1,1126.0,317.0,-168.36842105263167
486,1,1126.0,316.84745762711873,-168.28813559322066
487,1,1126.0,309.32629427792926,-165.7186648501364
488,0,1126.0,298.1235119047617,-162.90922619047637
489,1,1126.0,298.95783794386193,-161.38395705076437
490,0,1126.0,287.7321062524543,-150.62648446773005
491,1,1126.0,298.1235119047617,-162.90922619047637
492,0,1126.0,296.79505726341154,-162.6738999397229
493,1,1126.0,287.7321062524543,-150.62648446773005
494,1,1126.0,280.867469879518,-144.04819277108447
495,1,1126.0,280.0,-143.36842105263167
496,1,1126.0,279.84745762711873,-143.28813559322043
497,1,1126.0,270.9470766129032,-140.24747983870964
498,1,1126.0,262.7161654135339,-138.1913533834587
499,0,1126.0,259.79505726341154,-137.6738999397229
500,1,1121.0,-4.2793378940821185,-13.595018258942332
501,1,1121.0,-5.5092920021065765,-9.154766383266633
502,1,1121.0,-8.988939923963017,2.9263687871527964
503,1,1121.0,-11.003633610900806,7.3338884683319066
504,1,1121.0,-11.216842689931354,7.759027036289126
505,1,1121.0,-12.422280644101193,10.162668419322813
506,1,1121.0,-12.647058823529278,10.52941176470597
507,1,1121.0,-27.468085106383,24.732208363903055
508,1,1121.0,-36.39990880072958,32.27177382580919
509,1,1121.0,-43.59106529209623,36.74914089347067
510,1,1121.0,-45.84309913912796,38.07303526798103
511,1,1121.0,-46.487954023327234,38.234752257670834
512,1,1121.0,-57.876488095238074,41.09077380952374
513,0,1121.0,-59.20494273658812,41.32610006027721
514,1,1120.0,189.63488736432305,-64.06299572473006
515,1,1120.0,188.99636638909897,-62.66611153166798
516,0,1120.0,188.94710610888023,-62.567886610456185
517,1,1120.0,188.75217716575162,-62.17919860471159
518,1,1120.0,187.5777193558988,-59.83733158067707
519,1,1120.0,187.35294117647072,-59.470588235294144
520,0,1120.0,164.05195895854467,-37.141560225568696
521,1,1120.0,159.26462860199535,-33.74739040759721
522,1,1120.0,153.32629427792926,-31.71866485013618
523,0,1120.0,145.78219355964347,-29.826751974895046
524,1,1115.0,18.217226893204042,-29.826751974895046
525,1,1115.0,17.203337387347574,-26.306586589431618
526,1,1115.0,15.996366389098966,-23.666111531668093
