,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.06,0.03,0.03,2,9
1,2.1,0.45,0.41,0.03,10,10
2,2.58,1.17,1.14,0.03,11,19
3,2.69,0.37,0.36,0.01,11,13
4,3.29,0.32,0.27,0.04,4,24
5,3.46,0.83,0.82,0.01,12,24
6,3.5,0.08,0.06,0.01,1,24
7,3.54,0.09,0.08,0.01,1,24
8,3.58,0.08,0.06,0.02,1,24
9,3.62,0.16,0.14,0.01,1,24
10,3.67,0.15,0.13,0.01,1,24
11,3.71,0.14,0.13,0.01,1,24
12,3.75,0.09,0.08,0.01,1,24
13,4.24,0.22,0.16,0.05,2,37
14,4.15,0.59,0.57,0.01,15,27
15,4.97,0.77,0.73,0.04,4,38
16,5.13,2.0,1.98,0.01,12,38
17,5.16,0.34,0.32,0.01,1,38
18,5.18,0.22,0.2,0.01,1,38
19,5.21,0.36,0.34,0.01,1,38
20,5.24,0.24,0.22,0.01,1,38
21,5.26,0.29,0.27,0.01,1,38
22,5.29,0.39,0.38,0.01,1,38
23,5.32,0.35,0.34,0.01,1,38
24,5.11,0.26,0.22,0.03,2,47
25,5.13,0.35,0.32,0.03,11,54
26,5.38,0.6,0.58,0.01,9,47
27,5.33,0.52,0.48,0.03,3,55
28,5.36,0.7,0.69,0.01,9,55
29,5.38,0.24,0.22,0.01,1,55
30,5.4,0.19,0.17,0.01,1,55
31,5.42,0.19,0.17,0.01,1,55
32,6.49,0.29,0.23,0.04,2,55
33,6.45,1.9,1.87,0.03,15,64
34,7.52,0.84,0.8,0.03,11,73
35,8.85,1.91,1.85,0.05,11,73
36,8.92,2.59,2.57,0.01,15,73
37,8.93,0.16,0.13,0.01,1,73
38,8.95,0.13,0.11,0.01,1,73
39,9.95,0.24,0.2,0.03,2,66
40,11.0,1.45,1.41,0.03,11,65
41,12.02,1.07,1.04,0.03,11,63
42,12.67,1.7,1.66,0.03,10,72
43,13.71,2.47,2.43,0.03,11,76
44,13.74,0.45,0.43,0.01,9,76
45,13.75,0.05,0.03,0.01,1,76
46,13.97,0.26,0.21,0.03,2,70
47,14.64,2.0,1.97,0.02,10,77
48,17.62,1.3,1.26,0.03,9,32
49,25.79,1.92,1.88,0.03,11,19
50,32.28,1.69,1.66,0.03,11,18
