,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.06,0.03,0.03,2,6
1,1.58,0.19,0.17,0.01,7,12
2,1.78,0.31,0.29,0.01,8,18
3,1.95,0.37,0.36,0.01,8,20
4,2.1,0.23,0.22,0.01,4,21
5,2.09,0.21,0.2,0.01,4,22
6,2.14,0.13,0.12,0.0,2,22
7,2.27,0.11,0.1,0.01,1,22
8,2.46,0.18,0.16,0.01,3,28
9,2.76,0.3,0.28,0.01,8,34
10,2.91,0.56,0.55,0.01,8,35
11,2.92,0.32,0.31,0.01,4,36
12,2.94,0.23,0.22,0.01,2,36
13,3.0,0.16,0.15,0.01,2,37
14,3.03,0.29,0.28,0.01,3,38
15,3.08,0.18,0.17,0.0,2,38
16,3.13,0.28,0.26,0.01,3,39
17,3.25,0.17,0.14,0.02,3,32
18,4.03,0.54,0.52,0.02,5,30
19,3.94,0.77,0.75,0.01,6,36
20,4.41,0.65,0.64,0.01,8,37
21,4.45,0.86,0.84,0.01,4,38
22,4.47,0.36,0.35,0.01,3,38
23,4.46,0.27,0.26,0.01,2,39
24,4.49,0.23,0.22,0.0,2,39
25,4.54,0.12,0.11,0.0,1,39
26,4.62,0.28,0.26,0.02,3,45
27,5.26,0.7,0.69,0.0,7,19
28,5.4,0.5,0.49,0.0,3,20
29,5.38,0.2,0.18,0.01,3,21
30,5.36,0.18,0.17,0.01,3,22
31,5.55,0.23,0.21,0.01,3,20
32,5.52,0.1,0.09,0.01,1,21
33,5.65,0.16,0.15,0.01,2,20
34,5.85,0.11,0.1,0.0,1,20
35,9.2,0.48,0.47,0.01,3,20
36,8.54,1.36,1.34,0.01,8,26
37,11.53,0.49,0.47,0.01,8,15
38,11.73,1.26,1.24,0.01,8,15
39,11.93,0.21,0.18,0.02,3,14
40,14.13,0.3,0.28,0.01,3,15
41,14.58,0.77,0.76,0.01,5,12
42,14.75,0.01,0.0,0.0,0,12
43,17.33,0.37,0.35,0.02,3,15
44,18.06,1.22,1.21,0.01,8,16
45,18.3,1.01,1.0,0.01,4,20
46,18.4,1.19,1.18,0.01,5,20
47,18.56,0.4,0.38,0.01,2,25
48,18.73,1.64,1.62,0.01,7,26
49,18.78,0.66,0.64,0.01,3,23
50,19.17,1.49,1.48,0.01,5,23
51,19.3,1.37,1.36,0.0,4,23
52,19.54,0.34,0.33,0.01,1,24
53,19.52,0.83,0.82,0.01,3,25
54,19.5,0.68,0.67,0.01,3,26
55,19.48,0.66,0.65,0.01,3,27
56,19.46,0.67,0.66,0.01,3,28
57,19.5,0.46,0.45,0.01,2,28
58,19.72,1.04,1.02,0.02,3,29
59,20.62,0.8,0.78,0.01,3,24
60,21.22,2.23,2.22,0.01,8,27
61,21.21,1.24,1.23,0.01,5,28
62,21.75,0.37,0.36,0.0,2,28
63,21.72,1.03,1.02,0.01,3,29
64,21.73,0.87,0.85,0.01,3,30
65,21.83,1.15,1.14,0.01,4,29
66,21.9,0.01,0.0,0.01,0,29
67,22.04,0.56,0.55,0.0,2,26
68,22.45,0.6,0.58,0.02,3,29
69,22.04,1.5,1.49,0.01,6,26
70,31.75,0.21,0.2,0.01,1,4
71,34.78,1.19,1.17,0.02,3,9
72,35.11,2.02,2.01,0.01,6,9
73,35.22,0.38,0.37,0.01,1,9
74,34.6,0.35,0.34,0.0,1,10
75,36.5,0.65,0.63,0.01,3,8
76,37.22,0.75,0.73,0.02,2,9
77,36.89,0.98,0.96,0.01,3,9
78,39.12,0.43,0.43,0.0,2,8
79,39.29,1.18,1.17,0.01,3,7
80,40.0,0.25,0.24,0.01,1,5
81,40.5,0.41,0.39,0.01,1,4
82,40.75,0.01,0.0,0.01,0,4
83,43.67,0.74,0.73,0.02,3,3
84,44.33,0.99,0.98,0.01,3,3
85,46.0,0.97,0.96,0.01,3,2
86,0.0,0.64,0.62,0.01,3,0
