,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.06,0.04,0.02,2,6
1,2.0,0.15,0.14,0.01,7,6
2,2.6,0.26,0.24,0.01,7,10
3,2.77,0.3,0.28,0.01,7,13
4,4.75,0.31,0.29,0.02,6,8
5,6.87,0.53,0.51,0.02,9,15
6,6.91,0.74,0.72,0.02,9,22
7,7.24,1.08,1.06,0.02,9,29
8,7.42,1.2,1.18,0.02,9,36
9,15.0,0.7,0.67,0.01,9,2
10,16.0,0.29,0.27,0.02,3,3
11,16.0,0.22,0.2,0.01,3,3
12,14.0,0.21,0.2,0.01,3,7
13,14.58,1.0,0.98,0.01,8,12
14,14.75,0.9,0.89,0.01,6,12
15,14.83,0.32,0.3,0.01,2,18
16,15.0,1.02,1.01,0.01,7,18
17,15.06,0.17,0.16,0.01,1,18
18,15.11,0.27,0.26,0.01,1,18
19,15.17,0.21,0.2,0.0,1,18
20,15.46,0.38,0.36,0.01,2,24
21,16.08,0.81,0.8,0.01,7,13
22,16.25,0.57,0.55,0.01,4,12
23,16.31,0.24,0.23,0.02,2,13
24,17.0,0.36,0.34,0.01,3,11
25,17.47,1.34,1.33,0.01,8,17
26,18.13,1.47,1.45,0.02,8,15
27,20.0,0.59,0.58,0.01,3,4
28,20.33,0.39,0.38,0.01,3,3
29,20.5,0.3,0.29,0.01,2,4
30,22.67,0.26,0.25,0.01,3,3
31,23.0,0.43,0.42,0.01,4,3
