,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.07,0.02,0.05,2,11
1,1.57,0.19,0.18,0.01,11,7
2,2.22,0.17,0.15,0.02,3,9
3,2.56,0.24,0.23,0.0,6,9
4,2.67,0.11,0.1,0.0,1,9
5,2.78,0.09,0.08,0.01,1,9
6,2.62,0.12,0.1,0.02,2,13
7,2.85,0.2,0.19,0.01,5,13
8,2.92,0.08,0.06,0.0,1,13
9,3.0,0.09,0.07,0.01,1,13
10,4.0,0.1,0.08,0.01,1,8
11,5.11,0.27,0.25,0.02,3,9
12,5.33,0.43,0.42,0.0,6,9
13,5.44,0.1,0.09,0.01,1,9
14,5.56,0.14,0.13,0.01,1,9
15,5.33,0.18,0.17,0.01,2,12
16,5.58,0.36,0.35,0.0,5,12
17,5.67,0.11,0.1,0.0,1,12
18,5.75,0.11,0.1,0.01,1,12
19,5.83,0.09,0.08,0.01,1,12
20,7.14,0.1,0.09,0.0,1,7
21,9.78,0.4,0.38,0.02,4,9
22,10.22,0.79,0.78,0.0,7,9
23,9.14,0.24,0.22,0.01,2,14
24,11.09,0.55,0.52,0.02,7,23
25,10.9,1.22,1.21,0.0,10,20
26,10.83,0.39,0.38,0.01,3,18
27,13.21,1.05,1.03,0.01,6,24
28,12.43,0.85,0.84,0.01,7,21
29,17.76,0.78,0.74,0.03,4,17
30,18.81,1.94,1.93,0.01,12,16
31,18.76,0.77,0.76,0.01,5,21
32,19.3,1.42,1.41,0.01,7,20
33,19.52,0.88,0.87,0.01,5,21
34,19.62,0.46,0.45,0.01,3,21
35,21.38,0.61,0.59,0.01,3,16
36,21.29,1.21,1.2,0.01,6,21
37,21.43,1.5,1.49,0.01,6,21
38,21.48,0.25,0.24,0.0,1,21
39,21.52,0.29,0.28,0.01,1,21
40,21.64,0.36,0.35,0.01,1,22
41,21.71,0.87,0.85,0.02,3,28
42,21.69,2.19,2.18,0.01,7,29
43,21.88,0.56,0.55,0.0,2,24
44,22.29,0.91,0.89,0.02,3,24
45,22.42,1.69,1.68,0.01,6,24
46,22.46,0.37,0.36,0.01,1,24
47,22.19,0.6,0.59,0.01,2,26
48,22.23,0.81,0.81,0.01,3,26
49,22.11,0.54,0.52,0.01,2,27
50,22.6,0.82,0.8,0.01,3,30
51,22.85,1.25,1.24,0.01,4,27
52,24.67,1.2,1.19,0.0,3,18
53,25.55,1.07,1.05,0.02,3,22
54,25.68,2.04,2.03,0.0,6,22
55,25.73,0.42,0.41,0.0,1,22
56,25.77,0.4,0.39,0.01,1,22
57,25.82,0.45,0.44,0.01,1,22
58,25.86,0.45,0.44,0.0,1,22
59,25.91,0.47,0.45,0.01,1,22
60,26.43,0.63,0.62,0.01,2,21
61,26.4,0.55,0.54,0.01,2,10
62,32.89,1.1,1.07,0.03,3,19
63,32.29,3.33,3.32,0.01,10,17
64,32.29,0.22,0.21,0.0,1,17
65,32.29,0.33,0.32,0.01,1,17
66,32.29,0.35,0.34,0.01,1,17
67,31.0,0.35,0.34,0.01,1,11
68,28.89,0.93,0.91,0.02,3,9
69,28.89,0.24,0.23,0.01,1,9
70,37.25,0.54,0.53,0.02,2,4
71,37.25,0.94,0.93,0.01,3,4
72,39.4,0.63,0.61,0.02,2,5
73,37.2,0.81,0.8,0.01,3,5
74,33.5,0.6,0.58,0.02,3,2
75,25.0,0.33,0.32,0.01,2,2
