,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.06,0.03,0.03,2,6
1,1.44,0.16,0.15,0.01,7,9
2,2.78,0.22,0.2,0.01,5,9
3,3.4,0.45,0.44,0.01,7,10
4,3.9,0.46,0.45,0.0,6,10
5,4.4,0.32,0.3,0.01,3,15
6,4.85,0.58,0.56,0.01,7,20
7,4.92,0.6,0.58,0.01,7,25
8,5.04,0.32,0.31,0.0,6,27
9,5.23,0.3,0.28,0.01,4,31
10,5.68,0.45,0.44,0.01,6,19
11,6.0,0.35,0.34,0.01,3,20
12,8.55,0.69,0.67,0.01,5,11
13,9.0,1.1,1.09,0.01,7,14
14,10.11,0.68,0.66,0.01,5,19
15,12.06,0.92,0.91,0.01,7,18
16,14.48,1.38,1.36,0.01,7,23
17,16.21,1.43,1.41,0.02,7,28
18,16.36,1.54,1.52,0.02,7,33
19,16.06,1.39,1.37,0.01,7,32
20,16.53,0.21,0.19,0.01,3,30
21,17.44,0.64,0.63,0.01,5,32
22,20.52,1.2,1.19,0.01,6,23
23,21.0,0.4,0.4,0.0,2,25
24,21.55,0.91,0.89,0.01,4,29
25,22.92,1.53,1.52,0.01,6,25
26,23.52,0.8,0.79,0.01,3,25
27,23.77,1.44,1.42,0.01,5,13
28,24.69,1.0,0.98,0.01,3,16
29,26.0,1.24,1.22,0.01,5,12
30,26.0,0.7,0.69,0.01,3,6
31,32.44,0.86,0.85,0.01,3,9
32,33.2,1.53,1.52,0.01,5,10
33,32.1,0.46,0.45,0.01,3,10
34,29.57,0.58,0.56,0.01,3,7
35,32.25,0.82,0.8,0.01,3,8
36,29.89,0.66,0.65,0.01,3,9
37,37.75,0.37,0.36,0.01,3,8
38,36.67,0.71,0.7,0.01,3,9
39,38.0,0.47,0.46,0.01,3,8
40,40.71,0.6,0.59,0.01,3,7
41,42.17,0.64,0.63,0.01,3,6
42,42.2,0.74,0.72,0.01,3,5
43,30.0,0.48,0.46,0.02,3,4
44,40.5,0.33,0.32,0.01,3,4
45,37.67,0.67,0.65,0.01,3,3
46,23.33,0.63,0.62,0.01,3,3
47,53.0,0.09,0.08,0.0,2,3
