,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.03,0.03,0.0,1,2
1,0.0,0.18,0.17,0.0,2,3
2,1.0,0.21,0.21,0.0,2,2
3,0.67,0.13,0.13,0.0,2,3
4,0.0,0.25,0.25,0.0,2,2
5,0.0,0.2,0.2,0.0,2,3
6,0.0,0.19,0.19,0.0,2,4
7,0.0,0.21,0.21,0.0,2,5
8,0.67,0.27,0.27,0.0,2,3
9,0.67,0.19,0.19,0.0,2,3
10,1.0,0.15,0.15,0.0,2,2
11,0.67,0.23,0.23,0.0,2,3
12,0.0,0.21,0.21,0.0,2,4
13,0.0,0.24,0.24,0.0,2,5
14,0.0,0.27,0.27,0.0,2,6
15,0.0,0.3,0.3,0.0,2,7
16,0.0,0.2,0.2,0.0,2,8
17,0.6,0.27,0.27,0.0,2,5
18,1.25,0.29,0.29,0.0,2,4
19,1.2,0.29,0.28,0.0,2,5
20,1.25,0.21,0.21,0.0,2,4
21,1.5,0.27,0.27,0.0,2,4
22,1.25,0.22,0.22,0.0,2,4
23,1.2,0.29,0.29,0.0,2,5
24,0.83,0.34,0.34,0.0,2,6
25,0.29,0.25,0.25,0.0,2,7
26,0.17,0.27,0.27,0.0,2,6
27,0.4,0.29,0.29,0.0,2,5
28,0.5,0.2,0.2,0.0,2,6
29,1.0,0.22,0.22,0.0,2,4
30,1.0,0.32,0.31,0.0,2,4
31,1.67,0.21,0.21,0.0,2,3
32,0.75,0.2,0.19,0.0,2,4
33,0.4,0.22,0.22,0.0,2,5
34,0.6,0.19,0.19,0.0,2,5
35,0.67,0.26,0.26,0.0,2,6
36,0.83,0.17,0.16,0.0,2,6
37,0.57,0.35,0.35,0.0,2,7
38,0.4,0.35,0.35,0.0,2,5
39,0.6,0.19,0.19,0.0,2,5
40,0.6,0.37,0.37,0.0,2,5
41,0.17,0.25,0.25,0.0,2,6
42,0.14,0.26,0.26,0.0,2,7
43,0.0,0.16,0.16,0.0,2,8
44,0.75,0.31,0.31,0.0,2,4
45,0.8,0.3,0.3,0.0,2,5
46,1.0,0.25,0.25,0.0,2,5
47,1.2,0.28,0.28,0.0,2,5
48,0.83,0.27,0.26,0.0,2,6
49,1.4,0.31,0.31,0.0,2,5
50,1.0,0.28,0.27,0.0,2,5
51,0.8,0.27,0.27,0.0,2,5
52,0.33,0.25,0.25,0.0,2,6
53,0.29,0.33,0.33,0.0,2,7
54,0.0,0.23,0.23,0.0,2,8
55,0.75,0.28,0.28,0.0,2,4
56,0.4,0.16,0.16,0.0,2,5
57,0.4,0.16,0.16,0.0,2,5
58,0.4,0.14,0.14,0.0,2,5
59,0.2,0.17,0.16,0.0,2,5
60,0.6,0.31,0.31,0.0,2,5
61,0.67,0.25,0.25,0.0,2,6
62,0.6,0.28,0.28,0.0,2,5
63,0.33,0.3,0.3,0.0,2,6
64,0.29,0.2,0.2,0.0,2,7
65,0.0,0.27,0.27,0.0,2,8
66,0.12,0.22,0.22,0.0,2,8
67,0.25,0.35,0.35,0.0,2,8
68,0.22,0.11,0.11,0.0,2,9
69,0.2,0.29,0.29,0.0,2,10
70,0.0,0.24,0.23,0.0,2,11
71,0.0,0.17,0.17,0.0,2,10
72,0.0,0.16,0.16,0.0,2,9
73,0.0,0.27,0.27,0.0,2,10
74,0.22,0.17,0.17,0.0,2,9
75,0.4,0.36,0.36,0.0,2,10
76,0.18,0.24,0.24,0.0,2,11
77,0.17,0.41,0.41,0.0,2,12
78,0.15,0.3,0.3,0.0,2,13
79,0.2,0.28,0.27,0.0,2,10
80,0.3,0.23,0.22,0.0,2,10
81,0.25,0.26,0.26,0.0,2,8
82,0.38,0.15,0.15,0.0,2,8
83,0.44,0.27,0.27,0.0,2,9
84,0.4,0.27,0.27,0.0,2,10
85,0.36,0.25,0.25,0.0,2,11
86,0.33,0.34,0.34,0.0,2,12
87,0.0,0.21,0.21,0.0,2,13
