,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.28,0.11,0.16,2,31
1,0.0,2.76,2.58,0.17,32,61
2,0.01,2.12,1.94,0.17,32,88
3,0.02,2.16,1.99,0.15,32,91
4,0.07,3.47,3.44,0.02,32,61
5,0.06,0.76,0.61,0.14,6,85
6,0.05,3.44,3.27,0.15,26,110
7,0.03,3.58,3.4,0.15,32,89
8,0.03,3.7,3.52,0.15,32,117
9,0.05,1.67,1.5,0.15,30,123
10,0.08,4.26,4.08,0.15,32,119
11,0.06,6.69,6.49,0.16,32,122
12,0.05,1.83,1.67,0.14,35,149
13,0.07,3.51,3.47,0.02,29,119
14,0.08,0.52,0.47,0.04,5,99
15,0.02,1.62,1.46,0.13,9,126
16,0.02,3.72,3.58,0.12,29,149
17,0.04,2.45,2.41,0.02,25,116
18,0.04,0.71,0.59,0.08,5,114
19,0.04,2.07,1.9,0.15,19,124
20,0.03,3.42,3.24,0.14,32,152
21,0.04,1.93,1.78,0.12,30,154
22,0.04,4.94,4.83,0.08,27,170
23,0.03,1.41,1.23,0.15,18,188
24,0.03,1.76,1.7,0.04,32,179
25,0.03,0.9,0.74,0.13,9,201
26,0.05,3.14,2.97,0.14,29,154
27,0.05,2.89,2.71,0.14,30,183
28,0.11,3.68,3.63,0.02,31,103
29,0.11,0.7,0.66,0.02,6,92
30,0.1,0.95,0.76,0.15,6,97
31,0.16,3.78,3.75,0.02,32,70
32,0.1,0.53,0.46,0.05,5,81
33,0.04,1.17,0.97,0.18,13,114
34,0.02,2.81,2.67,0.12,35,135
35,0.02,2.3,2.23,0.05,23,131
36,0.01,1.58,1.41,0.15,12,159
37,0.02,4.57,4.39,0.15,32,175
38,0.02,4.55,4.37,0.15,32,203
39,0.03,3.2,3.16,0.02,30,178
40,0.03,0.66,0.56,0.08,5,194
41,0.03,0.98,0.79,0.15,18,212
42,0.03,3.5,3.36,0.12,32,236
43,0.03,3.77,3.57,0.16,26,235
44,0.03,3.17,3.12,0.02,34,238
45,0.02,0.61,0.45,0.13,5,263
46,0.02,3.08,3.02,0.03,27,260
47,0.03,0.94,0.76,0.14,7,283
48,0.05,2.27,2.22,0.02,31,209
49,0.05,0.69,0.63,0.03,5,198
50,0.07,1.16,1.02,0.11,9,194
51,0.07,2.17,2.08,0.07,21,208
52,0.1,1.73,1.69,0.01,15,158
53,0.05,0.48,0.37,0.09,4,176
54,0.04,1.31,1.15,0.13,20,190
55,0.08,4.94,4.9,0.01,27,124
56,0.07,0.53,0.46,0.05,4,121
57,0.05,1.67,1.53,0.12,13,145
58,0.05,3.91,3.74,0.15,26,143
59,0.04,2.04,1.91,0.11,32,164
60,0.02,2.4,2.36,0.02,23,167
61,0.04,0.75,0.58,0.14,5,162
62,0.03,3.29,3.12,0.13,31,189
63,0.03,3.82,3.63,0.16,29,189
64,0.05,4.11,4.07,0.01,33,171
65,0.05,0.54,0.4,0.11,4,194
66,0.05,3.3,3.23,0.04,25,181
67,0.05,1.16,1.05,0.09,10,199
68,0.04,2.87,2.71,0.14,20,227
69,0.05,3.84,3.68,0.13,30,231
70,0.06,1.71,1.52,0.15,28,251
71,0.07,4.96,4.78,0.15,32,245
72,0.06,2.84,2.67,0.13,31,269
73,0.06,2.72,2.51,0.17,29,301
74,0.07,3.38,3.33,0.02,34,272
75,0.08,0.96,0.89,0.03,5,248
76,0.07,1.12,0.95,0.14,8,276
77,0.07,4.96,4.81,0.11,30,257
78,0.08,6.13,5.93,0.15,24,225
79,0.14,3.33,3.27,0.03,32,159
80,0.15,0.9,0.75,0.11,8,170
81,0.15,3.71,3.54,0.14,25,169
82,0.1,4.26,4.11,0.12,31,190
83,0.08,2.42,2.25,0.14,23,216
84,0.07,1.85,1.65,0.16,31,239
85,0.05,1.71,1.56,0.11,34,260
86,0.06,3.11,3.06,0.02,23,231
87,0.05,0.89,0.77,0.1,5,250
88,0.06,3.29,3.25,0.02,21,248
89,0.07,0.79,0.63,0.11,5,243
90,0.08,2.93,2.88,0.02,24,223
91,0.06,0.9,0.69,0.16,6,252
92,0.07,3.33,3.28,0.02,31,222
93,0.06,0.73,0.68,0.03,5,223
94,0.05,1.16,1.01,0.12,8,196
95,0.05,1.7,1.56,0.11,25,193
96,0.03,3.53,3.35,0.15,23,224
97,0.03,4.64,4.53,0.07,33,231
98,0.04,1.18,1.04,0.1,16,233
99,0.05,4.52,4.33,0.15,23,243
100,0.05,4.35,4.2,0.11,33,243
101,0.05,1.69,1.56,0.1,24,256
102,0.05,2.64,2.44,0.16,22,287
103,0.05,4.32,4.27,0.02,33,261
104,0.05,0.87,0.77,0.07,5,274
105,0.04,1.93,1.71,0.17,15,305
106,0.05,3.04,2.85,0.14,33,257
107,0.05,3.73,3.54,0.15,29,282
108,0.06,4.46,4.4,0.02,32,249
109,0.05,0.53,0.38,0.1,5,270
110,0.06,3.01,2.96,0.02,23,252
111,0.04,0.99,0.81,0.13,5,279
112,0.05,5.81,5.71,0.01,28,241
113,0.03,1.01,0.88,0.1,3,257
114,0.04,5.24,5.04,0.16,22,258
115,0.04,3.64,3.52,0.08,34,275
116,0.04,3.44,3.2,0.14,19,303
117,0.04,5.46,5.41,0.01,30,304
118,0.04,0.84,0.65,0.14,5,327
119,0.03,4.96,4.83,0.08,30,344
120,0.04,2.78,2.64,0.1,19,330
121,0.04,3.38,3.28,0.06,22,340
122,0.05,1.56,1.42,0.09,14,328
123,0.07,1.9,1.85,0.01,20,292
124,0.07,0.67,0.56,0.08,4,308
125,0.05,3.04,2.87,0.12,18,314
126,0.05,3.88,3.75,0.09,26,332
127,0.06,3.46,3.4,0.02,20,282
128,0.05,1.12,0.97,0.1,6,302
129,0.05,3.59,3.4,0.14,22,322
130,0.06,3.59,3.44,0.11,31,333
131,0.06,2.67,2.58,0.06,25,341
132,0.06,0.86,0.77,0.04,13,341
133,0.08,2.0,1.85,0.1,11,321
134,0.09,3.01,2.84,0.13,22,318
135,0.1,2.59,2.44,0.11,28,315
136,0.09,3.13,2.96,0.13,23,341
137,0.07,3.1,2.9,0.15,28,367
138,0.05,5.35,5.15,0.14,33,391
139,0.06,6.79,6.58,0.16,31,376
140,0.07,6.57,6.41,0.12,34,352
141,0.08,5.04,4.98,0.02,25,319
142,0.07,0.84,0.71,0.09,6,334
143,0.07,3.32,3.16,0.11,19,336
144,0.07,5.95,5.83,0.08,25,338
145,0.06,1.57,1.43,0.1,17,358
146,0.07,2.21,2.12,0.05,22,343
147,0.06,1.49,1.29,0.15,11,370
148,0.06,3.8,3.64,0.11,33,384
149,0.06,3.89,3.78,0.07,25,374
150,0.06,1.92,1.75,0.12,16,366
151,0.06,5.7,5.55,0.1,26,374
152,0.06,4.45,4.29,0.11,22,391
153,0.05,3.8,3.65,0.1,25,411
154,0.06,3.41,3.35,0.01,21,376
155,0.06,0.68,0.55,0.08,4,383
156,0.07,2.56,2.51,0.01,17,373
157,0.08,0.74,0.69,0.01,3,356
158,0.09,0.65,0.57,0.05,4,331
159,0.09,2.55,2.36,0.15,11,347
160,0.11,5.76,5.7,0.02,32,320
161,0.11,1.59,1.38,0.16,6,334
162,0.12,3.55,3.37,0.12,34,322
163,0.13,2.65,2.58,0.03,26,318
164,0.1,1.49,1.27,0.17,8,349
165,0.1,1.81,1.63,0.13,33,357
166,0.1,1.51,1.44,0.04,28,347
167,0.07,1.31,1.11,0.14,9,374
168,0.07,1.94,1.74,0.14,29,376
169,0.07,5.21,5.1,0.07,31,390
170,0.07,3.31,3.14,0.12,16,394
171,0.08,4.94,4.82,0.07,25,372
172,0.08,3.07,2.88,0.14,16,382
173,0.09,3.87,3.65,0.15,31,382
174,0.08,3.59,3.44,0.1,33,399
175,0.08,1.86,1.8,0.02,19,374
176,0.09,1.14,0.96,0.13,5,354
177,0.07,5.0,4.86,0.09,28,373
178,0.07,2.12,2.01,0.06,21,367
179,0.06,2.57,2.38,0.14,14,380
180,0.06,5.53,5.4,0.08,30,389
181,0.05,3.3,3.16,0.09,18,399
182,0.06,2.78,2.7,0.04,19,392
183,0.06,1.51,1.46,0.01,8,367
184,0.07,0.47,0.41,0.02,3,349
185,0.07,1.0,0.87,0.08,6,364
186,0.07,1.83,1.69,0.09,17,367
187,0.07,3.62,3.46,0.11,20,388
188,0.07,2.14,1.98,0.01,22,361
189,0.08,0.75,0.66,0.06,3,365
190,0.08,1.66,1.52,0.1,13,364
191,0.07,2.43,2.24,0.14,21,389
192,0.07,2.56,2.4,0.12,29,407
193,0.06,3.22,3.15,0.02,26,379
194,0.06,0.91,0.84,0.03,6,355
195,0.07,0.98,0.93,0.02,7,343
196,0.06,0.87,0.74,0.08,5,357
197,0.06,3.24,3.04,0.16,18,385
198,0.05,2.74,2.67,0.03,30,383
199,0.05,1.29,1.16,0.08,7,392
200,0.05,2.29,2.15,0.09,18,385
201,0.06,3.15,3.0,0.1,20,388
202,0.06,2.75,2.64,0.07,23,401
203,0.07,3.37,3.21,0.01,14,360
204,0.07,0.56,0.49,0.03,3,366
205,0.05,1.62,1.47,0.1,8,387
