,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.34,0.08,0.18,2,34
1,0.0,3.2,2.96,0.22,35,74
2,0.04,7.66,7.62,0.02,42,45
3,0.03,0.66,0.46,0.18,6,77
4,0.0,2.13,2.03,0.08,34,18
5,0.0,1.24,1.08,0.14,19,44
6,0.1,3.01,2.98,0.02,28,21
7,0.03,0.59,0.49,0.09,5,38
8,0.03,2.49,2.47,0.01,18,40
9,0.03,0.33,0.24,0.08,4,35
10,0.06,2.4,2.3,0.08,19,35
11,0.03,2.26,2.03,0.22,19,75
12,0.03,4.92,4.88,0.03,42,63
13,0.05,1.04,0.94,0.09,7,79
14,0.02,1.35,1.14,0.19,20,114
15,0.03,2.95,2.92,0.02,37,102
16,0.05,0.89,0.72,0.15,6,103
17,0.04,5.38,5.26,0.1,31,113
18,0.11,2.55,2.52,0.02,23,81
19,0.08,0.76,0.59,0.15,5,112
20,0.11,4.0,3.97,0.02,33,99
21,0.1,0.64,0.53,0.08,5,107
22,0.09,2.05,1.94,0.09,18,113
23,0.07,2.86,2.61,0.21,19,147
24,0.06,6.0,5.85,0.12,40,164
25,0.06,3.08,2.95,0.1,24,165
26,0.07,2.87,2.79,0.05,24,151
27,0.06,2.36,2.28,0.06,12,145
28,0.08,2.04,2.01,0.01,13,131
29,0.09,0.92,0.81,0.08,4,135
30,0.08,3.62,3.49,0.1,19,144
31,0.08,2.73,2.55,0.15,23,170
32,0.09,2.22,2.19,0.01,28,140
33,0.06,1.17,1.06,0.09,4,157
34,0.08,4.13,4.09,0.02,20,137
35,0.05,1.3,1.18,0.09,6,150
36,0.09,4.68,4.46,0.18,20,137
37,0.11,6.79,6.66,0.1,40,136
38,0.15,3.94,3.92,0.01,21,111
39,0.09,0.75,0.55,0.17,4,142
40,0.07,5.4,5.34,0.05,33,151
41,0.08,1.89,1.81,0.06,11,155
42,0.12,2.71,2.67,0.02,14,131
43,0.1,0.76,0.59,0.14,5,159
44,0.1,4.51,4.4,0.08,30,154
45,0.14,4.82,4.77,0.03,19,148
46,0.17,1.39,1.36,0.01,7,127
47,0.11,0.78,0.6,0.15,4,157
48,0.08,5.29,5.07,0.18,33,191
49,0.1,4.56,4.33,0.19,38,168
50,0.11,7.18,7.1,0.06,42,170
51,0.13,3.01,2.97,0.02,13,149
52,0.12,1.77,1.67,0.08,6,153
53,0.11,5.64,5.58,0.04,18,160
54,0.07,0.83,0.69,0.12,9,179
55,0.12,6.05,6.01,0.02,26,144
56,0.1,1.03,0.85,0.15,5,172
57,0.1,4.14,4.04,0.08,32,186
58,0.14,3.05,2.97,0.06,16,153
59,0.12,1.35,1.27,0.06,13,160
60,0.13,3.67,3.62,0.03,14,164
61,0.13,1.57,1.54,0.01,6,160
62,0.13,0.9,0.81,0.07,4,159
63,0.11,2.47,2.41,0.04,16,166
64,0.09,1.49,1.45,0.02,9,167
65,0.1,1.75,1.71,0.02,6,163
66,0.08,1.19,1.1,0.07,5,168
67,0.11,4.26,4.22,0.02,16,158
68,0.08,1.5,1.36,0.11,5,179
69,0.07,3.96,3.78,0.15,26,207
70,0.08,3.59,3.46,0.1,30,185
71,0.09,1.76,1.6,0.13,23,184
72,0.09,5.63,5.58,0.03,29,189
73,0.1,0.48,0.42,0.04,7,180
74,0.09,1.39,1.34,0.02,10,174
75,0.09,0.87,0.79,0.06,6,185
76,0.09,2.6,2.54,0.04,14,188
77,0.09,2.44,2.4,0.02,9,181
78,0.09,2.19,2.08,0.08,6,185
79,0.1,5.4,5.3,0.07,18,175
80,0.08,3.55,3.49,0.04,17,183
81,0.08,2.69,2.63,0.03,10,158
82,0.07,1.21,1.11,0.07,8,155
83,0.09,0.99,0.89,0.07,17,138
84,0.12,2.36,2.32,0.02,17,129
85,0.11,1.39,1.31,0.06,6,132
86,0.11,2.65,2.61,0.02,13,132
87,0.09,1.43,1.34,0.06,6,124
88,0.1,1.47,1.4,0.05,14,123
89,0.1,1.43,1.4,0.02,13,126
90,0.13,1.48,1.44,0.02,5,118
91,0.12,1.81,1.69,0.09,6,135
92,0.11,3.22,3.12,0.08,22,144
93,0.14,5.7,5.66,0.02,18,126
94,0.16,0.76,0.68,0.06,6,124
95,0.19,2.06,2.01,0.03,14,118
96,0.23,1.08,1.03,0.03,9,111
97,0.21,1.05,0.96,0.07,8,116
98,0.19,1.93,1.91,0.01,15,118
99,0.2,1.08,1.01,0.05,5,118
100,0.21,4.17,4.11,0.05,12,123
101,0.19,3.38,3.28,0.09,12,138
102,0.2,1.67,1.63,0.02,17,131
103,0.15,1.1,0.99,0.08,5,132
104,0.14,5.39,5.32,0.06,19,137
105,0.09,2.83,2.6,0.21,13,175
106,0.09,4.92,4.87,0.03,40,181
107,0.09,1.22,1.18,0.02,8,170
108,0.08,0.73,0.61,0.1,6,190
109,0.07,4.66,4.56,0.07,22,192
110,0.06,4.61,4.55,0.04,16,197
111,0.07,1.86,1.79,0.04,10,199
112,0.08,2.21,2.15,0.04,10,201
113,0.1,2.43,2.35,0.05,10,199
114,0.08,1.41,1.31,0.07,12,205
115,0.06,4.49,4.42,0.04,16,188
116,0.07,2.46,2.37,0.06,10,197
117,0.05,3.6,3.5,0.07,14,193
118,0.06,1.73,1.67,0.04,17,189
119,0.07,1.93,1.89,0.02,10,181
120,0.07,1.48,1.29,0.16,5,211
121,0.08,3.18,3.13,0.03,34,215
122,0.09,1.31,1.18,0.09,7,215
123,0.09,4.21,4.17,0.01,21,199
124,0.09,0.7,0.61,0.07,4,191
125,0.09,3.04,2.91,0.1,16,191
126,0.08,2.33,2.27,0.03,23,198
127,0.08,1.12,1.02,0.07,9,207
128,0.11,1.54,1.43,0.07,16,170
129,0.09,3.49,3.44,0.03,16,158
130,0.09,0.81,0.71,0.08,7,172
131,0.09,1.84,1.76,0.06,16,161
132,0.1,1.84,1.8,0.03,13,163
133,0.08,1.41,1.34,0.05,7,166
134,0.08,2.23,2.17,0.04,13,173
135,0.05,1.81,1.75,0.04,9,180
136,0.04,2.05,1.81,0.19,9,206
137,0.06,2.13,2.1,0.01,39,189
138,0.05,0.92,0.82,0.07,5,203
139,0.05,3.62,3.58,0.02,16,206
140,0.07,0.84,0.8,0.02,5,198
141,0.07,0.54,0.44,0.08,5,214
142,0.08,2.6,2.56,0.02,18,194
143,0.07,1.73,1.57,0.13,5,221
144,0.07,6.36,6.32,0.02,29,223
145,0.06,1.1,1.02,0.05,6,233
146,0.06,2.5,2.34,0.12,12,231
147,0.08,3.62,3.54,0.05,26,222
148,0.07,0.87,0.79,0.05,12,229
149,0.05,2.69,2.52,0.13,13,241
150,0.06,6.82,6.76,0.04,30,239
151,0.08,0.99,0.95,0.02,9,224
152,0.07,1.07,0.9,0.13,6,240
153,0.09,3.93,3.88,0.03,29,223
154,0.1,1.06,1.02,0.01,6,221
155,0.12,0.83,0.74,0.06,4,221
156,0.13,2.48,2.39,0.06,14,212
157,0.13,3.28,3.18,0.07,14,214
158,0.1,3.17,3.13,0.02,16,216
159,0.09,1.55,1.48,0.05,5,215
160,0.07,2.14,2.04,0.07,12,227
161,0.07,2.36,2.18,0.14,15,243
162,0.09,7.82,7.7,0.09,31,221
163,0.09,4.28,4.09,0.16,20,250
164,0.09,6.07,5.92,0.11,34,255
165,0.1,5.92,5.8,0.09,25,241
166,0.09,3.86,3.74,0.09,20,256
167,0.1,4.09,4.05,0.01,18,251
168,0.11,0.92,0.76,0.12,4,272
169,0.11,8.27,8.22,0.02,26,261
170,0.12,1.63,1.52,0.08,6,266
171,0.11,2.76,2.7,0.03,18,271
172,0.13,1.62,1.57,0.02,7,243
173,0.1,0.89,0.72,0.13,5,270
174,0.09,6.83,6.77,0.03,29,274
175,0.1,1.19,1.13,0.03,8,264
176,0.12,1.31,1.25,0.02,7,243
