,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.25,0.12,0.12,2,24
1,0.0,2.24,2.11,0.12,25,47
2,0.0,2.67,2.52,0.14,25,74
3,0.02,2.91,2.84,0.06,29,63
4,0.0,1.0,0.89,0.1,14,83
5,0.03,2.61,2.58,0.01,21,62
6,0.07,0.5,0.42,0.07,4,67
7,0.07,2.03,1.89,0.12,16,90
8,0.06,1.91,1.87,0.03,25,95
9,0.09,0.71,0.68,0.02,7,77
10,0.11,0.7,0.62,0.06,5,70
11,0.09,2.17,2.13,0.03,15,76
12,0.04,0.67,0.54,0.11,8,99
13,0.05,1.45,1.4,0.03,25,95
14,0.05,0.67,0.62,0.04,9,88
15,0.01,1.08,0.98,0.08,9,104
16,0.04,1.63,1.55,0.06,18,100
17,0.03,1.2,1.08,0.1,14,120
18,0.08,3.31,3.27,0.02,22,95
19,0.06,1.24,1.2,0.03,6,100
20,0.13,0.79,0.75,0.02,7,60
21,0.1,0.71,0.65,0.05,6,71
22,0.14,1.97,1.94,0.02,13,57
23,0.12,0.85,0.76,0.07,6,68
24,0.11,1.99,1.88,0.09,17,85
25,0.11,1.65,1.52,0.11,19,91
26,0.09,2.71,2.59,0.11,25,112
27,0.05,3.21,3.11,0.08,23,128
28,0.06,1.63,1.51,0.1,18,127
29,0.08,3.17,3.09,0.06,22,130
30,0.07,2.84,2.71,0.11,14,144
31,0.11,3.21,3.18,0.02,24,115
32,0.11,0.7,0.61,0.07,6,118
33,0.16,1.12,1.09,0.01,14,102
34,0.1,0.26,0.15,0.09,2,120
35,0.08,2.2,2.08,0.1,22,139
36,0.08,3.19,3.08,0.08,21,154
37,0.1,5.64,5.52,0.1,20,154
38,0.12,3.25,3.14,0.08,22,152
39,0.15,3.32,3.28,0.02,20,127
40,0.11,0.67,0.6,0.05,6,138
41,0.12,1.44,1.4,0.03,13,139
42,0.1,1.17,1.11,0.04,7,144
43,0.11,1.31,1.28,0.02,10,128
44,0.1,0.75,0.66,0.07,5,143
45,0.1,1.0,0.96,0.03,17,147
46,0.16,0.79,0.75,0.02,7,114
47,0.17,0.8,0.72,0.07,6,114
48,0.17,1.24,1.18,0.04,15,120
49,0.15,1.19,1.14,0.03,10,124
50,0.12,1.66,1.57,0.07,9,137
51,0.12,1.63,1.53,0.09,15,137
52,0.12,2.04,2.0,0.02,20,132
53,0.1,0.75,0.7,0.03,5,131
54,0.17,1.13,1.09,0.02,9,96
55,0.11,0.95,0.89,0.05,6,106
56,0.11,1.4,1.3,0.08,12,114
57,0.14,2.95,2.83,0.1,18,113
58,0.17,3.62,3.52,0.09,23,118
59,0.22,2.53,2.49,0.03,20,104
60,0.19,1.22,1.16,0.04,7,101
61,0.16,1.61,1.5,0.09,11,119
62,0.21,2.53,2.51,0.01,19,102
63,0.19,0.58,0.51,0.05,4,111
64,0.21,1.07,1.03,0.02,13,107
65,0.21,1.3,1.24,0.04,6,111
66,0.16,1.65,1.55,0.08,11,127
67,0.11,2.33,2.21,0.1,18,147
68,0.08,2.72,2.61,0.09,22,156
69,0.07,3.58,3.5,0.06,21,147
70,0.09,1.75,1.64,0.08,14,150
71,0.12,2.82,2.77,0.02,20,136
72,0.14,1.05,0.9,0.12,7,143
73,0.14,2.77,2.66,0.09,26,159
74,0.11,2.42,2.31,0.08,20,175
75,0.12,2.01,1.89,0.09,18,178
76,0.14,2.75,2.71,0.02,22,177
77,0.12,0.67,0.64,0.02,6,180
78,0.12,0.93,0.83,0.07,5,185
79,0.11,2.54,2.43,0.09,18,202
80,0.12,2.39,2.31,0.05,19,203
81,0.14,2.24,2.21,0.01,11,187
82,0.14,0.69,0.61,0.06,5,183
83,0.12,1.43,1.3,0.1,14,185
84,0.12,2.79,2.74,0.03,23,185
85,0.11,0.9,0.85,0.03,9,183
86,0.12,0.83,0.76,0.04,8,185
87,0.12,1.52,1.44,0.05,11,189
88,0.14,1.76,1.69,0.05,12,185
89,0.13,1.95,1.89,0.04,12,191
90,0.13,1.24,1.09,0.12,10,189
91,0.13,2.07,1.97,0.07,26,204
92,0.15,3.56,3.52,0.02,17,193
93,0.15,0.73,0.68,0.03,5,192
94,0.16,1.02,0.96,0.04,9,180
95,0.15,1.31,1.2,0.08,10,181
96,0.19,2.51,2.45,0.01,19,149
97,0.15,0.51,0.43,0.07,3,152
98,0.13,2.15,2.03,0.1,16,156
99,0.11,2.12,2.03,0.06,22,169
100,0.11,2.03,1.94,0.07,15,160
101,0.1,1.71,1.63,0.05,17,168
102,0.07,1.93,1.85,0.06,13,165
103,0.08,1.73,1.69,0.03,14,170
104,0.08,1.01,0.89,0.09,7,168
105,0.05,1.66,1.56,0.07,20,182
106,0.06,1.92,1.85,0.05,16,172
107,0.07,2.07,1.97,0.08,12,181
108,0.06,3.33,3.25,0.06,20,185
109,0.08,1.42,1.35,0.05,14,185
110,0.09,1.24,1.21,0.01,11,180
111,0.1,0.52,0.48,0.02,4,178
112,0.09,0.65,0.56,0.07,5,192
113,0.11,2.06,2.03,0.01,15,170
114,0.11,0.4,0.32,0.05,4,178
115,0.09,1.29,1.23,0.03,13,176
116,0.08,0.64,0.59,0.03,8,177
117,0.09,0.55,0.5,0.03,8,173
118,0.11,0.88,0.84,0.02,7,170
119,0.11,0.85,0.8,0.03,6,167
120,0.12,1.25,1.12,0.1,8,177
121,0.11,2.89,2.78,0.09,24,176
122,0.13,2.15,2.12,0.01,20,159
123,0.12,0.52,0.46,0.03,4,153
124,0.14,1.47,1.38,0.07,10,132
125,0.13,1.61,1.49,0.1,17,152
126,0.13,2.42,2.35,0.05,22,162
127,0.14,1.96,1.85,0.08,13,165
128,0.12,2.33,2.24,0.06,19,178
129,0.13,1.64,1.61,0.01,14,165
130,0.13,0.52,0.46,0.04,4,171
131,0.1,1.66,1.53,0.1,11,172
132,0.08,2.67,2.58,0.06,23,185
133,0.09,1.12,1.03,0.06,15,184
134,0.09,1.72,1.65,0.04,15,186
135,0.05,0.85,0.81,0.01,10,184
136,0.06,0.56,0.51,0.03,4,190
137,0.05,1.01,0.9,0.09,8,206
138,0.06,1.58,1.5,0.05,18,207
139,0.08,1.92,1.87,0.03,13,203
140,0.09,1.53,1.42,0.08,7,206
141,0.07,2.47,2.38,0.06,19,216
142,0.06,2.2,2.11,0.06,14,228
143,0.07,1.55,1.5,0.02,14,214
144,0.07,0.52,0.48,0.02,5,200
145,0.04,0.9,0.86,0.02,6,205
146,0.04,0.85,0.79,0.03,7,210
147,0.04,1.1,1.02,0.05,9,213
148,0.06,1.61,1.52,0.06,12,203
149,0.05,1.8,1.74,0.03,14,207
150,0.07,0.79,0.74,0.02,8,190
151,0.08,0.68,0.59,0.07,6,195
152,0.09,0.96,0.87,0.06,16,198
153,0.08,1.78,1.68,0.07,15,202
154,0.1,1.96,1.92,0.02,17,188
155,0.07,0.85,0.72,0.11,6,208
156,0.07,2.8,2.77,0.01,21,207
157,0.07,0.54,0.45,0.07,4,215
158,0.07,1.52,1.41,0.07,16,213
159,0.08,1.5,1.45,0.03,17,213
160,0.07,1.19,1.13,0.03,8,219
161,0.08,1.41,1.36,0.02,8,208
162,0.08,0.72,0.62,0.07,6,218
163,0.07,2.17,2.09,0.05,16,214
164,0.08,1.32,1.28,0.02,12,203
165,0.08,0.81,0.77,0.02,6,205
166,0.07,0.54,0.48,0.04,5,201
167,0.08,1.1,1.04,0.03,9,188
168,0.1,0.93,0.9,0.01,7,185
169,0.1,0.51,0.46,0.03,4,192
170,0.1,1.17,1.14,0.01,8,188
171,0.1,0.49,0.41,0.05,4,193
172,0.11,1.23,1.19,0.02,13,187
173,0.11,1.05,0.94,0.08,5,189
174,0.12,2.62,2.55,0.04,20,192
175,0.14,2.07,1.93,0.11,11,184
176,0.16,3.52,3.48,0.02,26,180
177,0.17,0.6,0.57,0.01,5,177
178,0.18,0.52,0.46,0.03,4,170
179,0.18,0.75,0.68,0.04,8,171
180,0.24,1.16,1.12,0.02,11,146
