,z_0,z_1,z_2,connected
0,1213.0,817.3088053416859,167.51907429659718,0
1,1144.0,365.30932497605386,775.5640612615427,0
2,1120.0,956.2999431464773,196.7518362351641,0
3,1110.0,1099.524793499921,53.545763473788384,0
4,1106.0,512.310000088158,816.6225085976664,0
5,1027.0,1135.3099619646855,201.61920808595073,0
6,822.0,1099.378734301691,753.5855078664715,0
7,770.0,1398.2807654128,307.19926327686676,0
8,632.0,1339.3818086555411,547.8516678000544,0
9,432.0,1329.3812411234708,689.8025341266182,0
0,1345.0,380.31006799840543,249.62838787762712,1
1,1345.0,380.26938176631825,250.0769346607858,1
2,1345.0,380.19538126529415,250.47038101050975,1
3,1345.0,378.5499815853432,251.5985527633229,1
4,1345.0,378.4841172835645,251.63222439696324,1
5,1345.0,376.7533003923709,252.31184388577003,1
6,1345.0,376.6108602281829,252.36439948728116,1
7,1345.0,374.97888350940343,252.85553070363812,1
8,1345.0,371.1082712697039,254.00688933456172,1
9,1345.0,369.57361912001556,254.43900102213797,1
10,1345.0,368.24741071837593,254.72287568328215,1
11,1345.0,366.7839535331482,255.01672309962373,1
12,1345.0,365.35538240815026,255.17647079172093,1
13,1345.0,364.75107494449844,255.19456028932677,1
14,1345.0,364.13459265537426,255.19801116424037,0
15,1343.0,602.3100679984052,47.62838787762712,1
16,1343.0,602.2693817663182,48.07693466078581,1
17,1343.0,602.1953812652941,48.470381010509755,1
18,1343.0,600.5499815853432,49.598552763322914,1
19,1343.0,600.4841172835645,49.63222439696324,1
20,1343.0,598.7533003923709,50.31184388577003,1
21,1343.0,595.5883631128706,51.479598664880996,1
22,1343.0,595.1537320897592,51.626685210270125,1
23,1343.0,593.5756286104597,52.01047126391563,1
24,1343.0,590.2474107183759,52.722875683282155,1
25,1343.0,588.7839535331482,53.01672309962373,1
26,1343.0,587.3553824081503,53.17647079172093,1
27,1343.0,586.7510749444984,53.19456028932677,1
28,1343.0,586.1345926553745,53.19801116424037,0
29,1337.0,445.3100679984052,105.62838787762689,1
30,1337.0,445.26938176631825,106.07693466078581,1
31,1337.0,445.19538126529415,106.47038101050975,1
32,1337.0,443.5499815853432,107.59855276332291,1
33,1337.0,443.4841172835645,107.63222439696324,1
34,1337.0,441.7533003923709,108.31184388577003,1
35,1337.0,441.6108602281829,108.36439948728116,1
