,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.19,0.1,0.08,2,16
1,0.0,1.98,1.9,0.08,17,30
2,0.0,1.61,1.53,0.08,16,45
3,0.05,1.89,1.81,0.07,17,44
4,0.02,1.18,1.09,0.08,15,44
5,0.03,1.97,1.88,0.08,17,58
6,0.03,2.33,2.25,0.08,16,72
7,0.02,0.95,0.86,0.08,16,87
8,0.05,0.82,0.73,0.07,17,57
9,0.04,1.01,0.93,0.07,16,56
10,0.0,2.08,1.99,0.08,16,71
11,0.01,3.21,3.13,0.07,17,81
12,0.02,2.52,2.43,0.08,16,95
13,0.02,1.61,1.53,0.07,16,108
14,0.04,1.98,1.9,0.06,15,98
15,0.05,2.16,2.07,0.07,15,99
16,0.05,2.57,2.48,0.07,16,99
17,0.05,1.73,1.65,0.07,16,99
18,0.05,1.34,1.25,0.08,16,113
19,0.06,0.97,0.94,0.02,16,103
20,0.09,0.75,0.66,0.07,6,89
21,0.06,1.47,1.38,0.07,17,104
22,0.03,1.22,1.12,0.08,17,118
23,0.02,1.19,1.11,0.07,16,132
24,0.02,1.6,1.51,0.07,16,110
25,0.04,1.6,1.51,0.07,16,105
26,0.07,2.58,2.49,0.07,16,105
27,0.06,2.24,2.17,0.06,16,103
28,0.08,1.19,1.1,0.07,14,102
29,0.1,1.66,1.57,0.07,15,102
30,0.09,1.82,1.73,0.08,16,116
31,0.08,1.57,1.49,0.07,16,130
32,0.07,2.53,2.43,0.08,16,145
33,0.1,2.3,2.24,0.04,17,119
34,0.09,1.04,0.96,0.07,9,119
35,0.14,1.7,1.66,0.02,16,94
36,0.15,0.66,0.58,0.07,6,94
37,0.1,1.55,1.47,0.07,16,105
38,0.08,2.75,2.7,0.03,16,102
39,0.09,1.06,0.97,0.07,8,117
40,0.09,2.08,2.01,0.06,17,115
41,0.08,2.43,2.33,0.07,14,129
42,0.07,3.2,3.16,0.03,16,135
43,0.08,1.06,0.98,0.07,8,134
44,0.1,2.41,2.32,0.07,16,134
45,0.14,1.47,1.42,0.01,15,119
46,0.13,0.5,0.41,0.07,3,133
47,0.09,1.89,1.82,0.05,16,143
48,0.08,0.86,0.76,0.08,12,157
49,0.07,1.15,1.09,0.04,16,162
50,0.07,1.33,1.23,0.07,10,162
51,0.07,2.14,2.05,0.07,17,175
52,0.08,1.85,1.78,0.05,15,174
53,0.09,1.42,1.33,0.07,11,159
54,0.11,1.48,1.39,0.07,16,145
55,0.1,2.04,1.95,0.07,16,145
56,0.08,1.13,1.04,0.07,16,156
57,0.09,2.62,2.58,0.02,16,152
58,0.11,0.71,0.67,0.02,5,142
59,0.11,0.73,0.65,0.05,6,140
60,0.11,1.58,1.5,0.06,13,151
61,0.14,1.53,1.44,0.06,13,134
62,0.11,1.68,1.63,0.03,14,126
63,0.11,1.48,1.39,0.07,8,125
64,0.08,1.51,1.42,0.07,16,139
65,0.06,3.11,3.04,0.06,16,147
66,0.06,2.24,2.18,0.05,13,157
67,0.05,1.68,1.6,0.05,12,164
68,0.06,1.47,1.39,0.06,13,170
69,0.05,1.6,1.51,0.08,14,184
70,0.05,1.85,1.77,0.06,16,181
71,0.04,1.8,1.72,0.05,13,180
72,0.05,2.68,2.59,0.07,13,194
73,0.05,2.0,1.93,0.04,16,201
74,0.07,1.53,1.44,0.06,10,191
75,0.1,2.55,2.51,0.02,14,178
76,0.08,0.78,0.69,0.07,6,192
77,0.06,1.98,1.89,0.07,16,206
78,0.07,2.15,2.08,0.05,16,199
79,0.09,1.38,1.3,0.06,11,199
80,0.09,1.17,1.13,0.02,13,181
81,0.08,0.74,0.64,0.08,6,195
82,0.08,2.72,2.66,0.03,16,201
83,0.08,1.59,1.52,0.05,8,210
84,0.09,2.33,2.29,0.02,11,200
85,0.1,1.46,1.41,0.03,6,191
86,0.1,0.91,0.81,0.07,7,191
87,0.11,1.72,1.68,0.02,17,195
88,0.1,1.44,1.39,0.03,7,200
89,0.13,0.71,0.65,0.01,7,178
90,0.13,0.67,0.58,0.07,3,191
91,0.16,2.39,2.33,0.03,15,182
