,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.03,0.03,0.0,1,2
1,1.67,0.1,0.09,0.0,2,3
2,2.0,0.12,0.12,0.0,2,4
3,2.75,0.19,0.18,0.0,2,4
4,3.4,0.13,0.13,0.0,2,5
5,4.0,0.18,0.18,0.0,2,5
6,4.0,0.19,0.19,0.0,2,6
7,4.43,0.16,0.16,0.0,2,7
8,5.33,0.2,0.19,0.0,2,6
9,5.57,0.11,0.11,0.0,2,7
10,5.88,0.14,0.14,0.0,2,8
11,6.43,0.22,0.22,0.0,2,7
12,7.12,0.21,0.2,0.0,2,8
13,7.78,0.16,0.16,0.0,2,9
14,7.62,0.23,0.23,0.0,2,8
15,7.67,0.2,0.2,0.0,2,9
16,8.25,0.31,0.31,0.0,2,8
17,9.43,0.32,0.32,0.0,2,7
18,10.83,0.32,0.32,0.0,2,6
19,10.14,0.2,0.2,0.0,2,7
20,10.57,0.13,0.12,0.0,2,7
21,10.5,0.13,0.13,0.0,2,8
22,11.44,0.15,0.15,0.0,2,9
23,11.78,0.17,0.16,0.0,2,9
24,12.7,0.23,0.23,0.0,2,10
25,13.2,0.27,0.27,0.0,2,10
26,13.64,0.47,0.46,0.0,2,11
27,13.33,0.25,0.25,0.0,2,12
28,13.58,0.16,0.16,0.0,2,12
29,14.0,0.25,0.25,0.0,2,10
30,15.78,0.26,0.26,0.0,2,9
31,15.1,0.22,0.22,0.0,2,10
32,14.91,0.18,0.18,0.0,2,11
33,16.33,0.27,0.27,0.0,2,12
34,16.67,0.3,0.3,0.0,2,12
35,16.92,0.3,0.3,0.0,2,12
36,20.9,0.55,0.55,0.0,2,10
37,22.0,0.19,0.19,0.0,2,10
38,22.18,0.48,0.47,0.0,2,11
39,22.7,0.23,0.22,0.0,2,10
40,22.55,0.34,0.34,0.0,2,11
41,22.5,0.13,0.13,0.0,2,12
42,23.5,0.21,0.21,0.0,2,12
43,24.31,0.34,0.34,0.0,2,13
44,25.55,0.29,0.29,0.0,2,11
45,25.67,0.28,0.28,0.0,2,12
46,25.85,0.28,0.28,0.0,2,13
47,25.93,0.22,0.22,0.0,2,14
48,26.67,0.2,0.19,0.0,2,12
49,27.42,0.38,0.37,0.0,2,12
50,28.18,0.25,0.25,0.0,2,11
51,29.33,0.3,0.29,0.0,2,9
52,28.6,0.32,0.32,0.0,2,10
53,29.0,0.54,0.54,0.0,2,10
54,30.9,0.23,0.22,0.0,2,10
55,34.33,0.33,0.32,0.0,2,9
56,34.4,0.72,0.72,0.0,2,10
57,34.7,0.29,0.28,0.0,2,10
58,35.1,0.17,0.16,0.0,2,10
59,35.6,0.38,0.37,0.0,2,10
60,35.8,0.2,0.19,0.0,2,10
61,37.3,0.31,0.3,0.0,2,10
62,37.91,0.3,0.3,0.0,2,11
63,39.17,0.41,0.41,0.0,2,12
64,40.31,0.39,0.39,0.0,2,13
65,40.64,0.38,0.38,0.0,2,14
66,41.67,0.35,0.35,0.0,2,15
67,41.94,0.35,0.35,0.0,2,16
68,42.0,0.29,0.29,0.0,2,16
69,42.18,0.21,0.21,0.0,1,17
70,42.94,0.36,0.35,0.0,2,18
71,44.0,0.41,0.4,0.0,2,15
72,44.75,0.33,0.33,0.0,2,16
73,44.27,0.43,0.42,0.0,2,15
74,44.47,0.38,0.38,0.0,2,15
75,44.69,0.27,0.27,0.0,2,16
76,44.81,0.27,0.27,0.0,2,16
77,44.94,0.37,0.37,0.0,2,16
78,45.59,0.36,0.36,0.0,2,17
79,44.78,0.24,0.24,0.0,2,18
80,45.0,0.21,0.2,0.0,2,18
81,45.72,0.49,0.49,0.0,3,18
82,46.12,0.39,0.39,0.0,3,17
83,46.39,0.18,0.18,0.0,2,18
84,45.53,0.28,0.28,0.0,2,19
85,46.44,0.25,0.25,0.0,2,18
86,47.53,0.18,0.18,0.0,1,19
87,48.6,0.43,0.43,0.0,2,20
88,48.75,0.43,0.43,0.0,2,20
89,49.0,0.43,0.43,0.0,2,19
90,49.59,0.27,0.27,0.0,2,17
91,50.53,0.34,0.33,0.0,2,17
92,50.94,0.29,0.29,0.0,2,18
93,51.17,0.36,0.36,0.0,2,18
94,50.63,0.21,0.21,0.0,2,19
95,51.95,0.36,0.36,0.0,2,19
96,52.45,0.45,0.45,0.0,2,20
