,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.07,0.02,0.05,2,1
1,0.0,0.04,0.01,0.03,2,1
2,0.0,0.07,0.05,0.02,2,1
3,0.0,0.08,0.06,0.01,2,4
4,0.33,0.05,0.04,0.01,3,3
5,0.0,0.13,0.08,0.04,4,6
6,0.0,0.07,0.05,0.02,6,5
7,0.0,0.03,0.02,0.01,3,4
8,0.33,0.02,0.01,0.01,1,3
9,0.0,0.1,0.07,0.03,4,1
10,0.0,0.05,0.04,0.01,2,1
11,0.0,0.09,0.06,0.02,2,5
12,0.2,0.04,0.03,0.01,4,5
13,1.0,0.1,0.07,0.03,4,1
14,0.0,0.03,0.01,0.02,2,1
