,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.04,0.01,0.02,2,1
1,0.0,0.02,0.01,0.0,1,3
2,0.0,0.04,0.03,0.01,4,1
3,0.0,0.05,0.04,0.01,2,1
4,0.0,0.03,0.02,0.01,1,3
5,0.0,0.05,0.05,0.0,3,3
6,0.0,0.03,0.03,0.0,3,3
7,0.0,0.05,0.04,0.01,3,3
8,0.0,0.05,0.04,0.01,3,3
9,0.0,0.05,0.04,0.0,3,3
10,0.0,0.08,0.06,0.01,3,3
11,0.0,0.07,0.06,0.01,3,3
12,0.0,0.05,0.04,0.01,3,3
13,0.0,0.05,0.05,0.01,3,3
14,0.0,0.06,0.05,0.0,3,3
15,0.0,0.09,0.08,0.01,3,3
16,0.0,0.06,0.05,0.01,3,3
17,0.0,0.03,0.02,0.0,3,3
18,0.0,0.03,0.02,0.01,3,3
19,0.0,0.03,0.02,0.0,3,3
