,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.15,0.13,0.02,2,5
1,0.0,0.95,0.91,0.03,6,11
2,0.0,1.08,1.04,0.04,8,18
3,0.0,1.13,1.1,0.03,9,24
4,0.0,0.95,0.91,0.03,8,30
5,0.0,1.27,1.23,0.04,8,37
6,0.0,1.62,1.55,0.06,9,48
7,0.0,1.76,1.71,0.04,13,55
8,0.03,1.76,1.69,0.06,9,62
9,0.03,1.69,1.6,0.07,15,75
10,0.02,2.48,2.42,0.04,15,83
11,0.04,1.81,1.72,0.08,10,92
12,0.04,2.1,2.02,0.07,18,104
13,0.03,2.63,2.56,0.06,14,116
14,0.04,2.45,2.35,0.08,14,130
15,0.02,2.35,2.27,0.06,18,143
16,0.02,1.62,1.57,0.03,15,149
17,0.02,1.05,0.99,0.04,8,157
18,0.02,1.82,1.73,0.07,10,170
19,0.02,2.97,2.87,0.08,15,179
20,0.01,2.35,2.24,0.08,18,195
21,0.03,2.37,2.34,0.01,17,181
22,0.02,0.76,0.72,0.02,4,184
23,0.02,0.72,0.66,0.04,5,191
24,0.02,1.66,1.59,0.05,9,200
25,0.03,1.57,1.46,0.09,11,204
26,0.03,2.54,2.44,0.07,19,215
27,0.04,2.36,2.3,0.04,17,215
28,0.04,1.79,1.7,0.06,9,226
29,0.04,2.65,2.59,0.04,13,234
30,0.03,1.82,1.75,0.04,10,242
31,0.04,1.72,1.61,0.08,10,246
32,0.04,2.39,2.28,0.08,18,257
33,0.05,2.2,2.13,0.04,17,257
34,0.05,1.83,1.77,0.04,9,251
35,0.05,1.22,1.14,0.05,9,260
36,0.05,2.19,2.11,0.05,11,270
37,0.04,2.08,2.01,0.04,12,278
38,0.05,1.81,1.69,0.09,10,288
39,0.04,2.86,2.73,0.09,20,305
40,0.04,2.74,2.66,0.04,20,305
41,0.05,1.92,1.85,0.04,10,288
42,0.05,1.53,1.47,0.03,9,294
43,0.05,1.51,1.42,0.06,8,305
44,0.04,2.34,2.27,0.03,13,312
45,0.04,1.54,1.45,0.06,9,316
46,0.04,2.27,2.15,0.08,13,330
47,0.04,3.2,3.1,0.06,18,330
48,0.05,2.74,2.67,0.04,14,313
49,0.06,1.44,1.32,0.08,9,309
50,0.06,2.17,2.1,0.03,18,315
51,0.06,1.38,1.3,0.05,8,324
52,0.05,1.76,1.69,0.04,11,331
53,0.05,1.4,1.32,0.04,9,329
54,0.05,1.87,1.76,0.07,11,343
55,0.05,2.79,2.69,0.07,17,344
56,0.06,2.65,2.55,0.06,15,332
57,0.06,2.05,1.92,0.08,13,329
