,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.08,0.04,0.03,2,11
1,1.58,0.25,0.21,0.04,12,24
2,2.06,0.3,0.29,0.0,14,16
3,2.93,0.12,0.05,0.05,3,14
4,3.29,0.53,0.52,0.01,12,14
5,3.36,0.06,0.04,0.01,1,14
6,3.43,0.12,0.11,0.01,1,14
7,3.5,0.13,0.12,0.01,1,14
8,3.57,0.21,0.2,0.01,1,14
9,3.64,0.16,0.16,0.01,1,14
10,3.71,0.2,0.19,0.0,1,14
11,3.57,0.23,0.18,0.04,2,23
12,4.11,0.82,0.78,0.03,14,35
13,4.7,0.98,0.93,0.04,14,50
14,4.86,0.59,0.57,0.01,16,50
15,4.88,0.06,0.04,0.01,1,50
16,4.9,0.1,0.08,0.01,1,50
17,4.92,0.08,0.05,0.01,1,50
18,4.94,0.07,0.05,0.0,1,50
19,4.96,0.13,0.12,0.01,1,50
20,4.98,0.11,0.1,0.01,1,50
21,5.0,0.12,0.11,0.01,1,50
22,5.02,0.07,0.05,0.01,1,50
23,4.88,0.16,0.12,0.04,2,60
24,5.34,0.53,0.51,0.01,12,53
25,5.67,0.36,0.33,0.02,6,58
26,5.74,0.76,0.75,0.01,8,58
27,5.76,0.14,0.12,0.01,1,58
28,5.78,0.19,0.18,0.01,1,58
29,5.79,0.06,0.05,0.01,1,58
30,5.81,0.11,0.1,0.01,1,58
31,6.05,0.22,0.17,0.04,2,59
32,6.12,1.15,1.14,0.01,14,60
33,7.07,0.25,0.21,0.03,3,41
34,8.96,0.88,0.86,0.01,13,46
35,17.93,0.61,0.57,0.03,7,28
36,18.07,0.83,0.81,0.01,12,28
37,18.11,0.16,0.15,0.01,1,28
38,18.14,0.12,0.11,0.0,1,28
39,18.18,0.2,0.18,0.01,1,28
40,18.21,0.13,0.11,0.01,1,28
41,18.25,0.21,0.2,0.01,1,28
42,18.29,0.19,0.17,0.01,1,28
43,16.54,0.19,0.16,0.03,2,37
44,17.08,0.78,0.76,0.01,11,39
45,17.45,0.75,0.73,0.01,5,40
46,17.48,0.51,0.49,0.01,3,40
47,17.5,0.21,0.2,0.01,1,40
48,17.52,0.37,0.33,0.01,1,40
49,18.53,0.47,0.43,0.03,2,45
50,22.67,0.7,0.65,0.04,8,58
51,22.97,1.25,1.21,0.03,15,62
52,23.06,0.95,0.94,0.01,5,63
53,24.51,0.6,0.54,0.05,3,69
54,24.55,1.79,1.77,0.01,15,69
55,24.57,0.22,0.2,0.01,1,69
56,26.19,0.12,0.1,0.01,1,62
57,24.07,0.23,0.18,0.03,3,73
58,24.1,0.64,0.63,0.01,12,73
59,24.11,0.16,0.14,0.01,1,73
60,24.12,0.1,0.08,0.01,1,73
61,24.14,0.15,0.14,0.01,1,73
62,23.46,0.22,0.2,0.02,2,79
63,23.48,0.44,0.42,0.01,7,79
64,24.16,0.34,0.28,0.04,2,88
65,24.2,2.13,2.1,0.01,15,88
