,z_0,z_1,z_2,connected
0,694.0,-128.9846743295019,258.84827586206904,1.0
1,694.0,-131.62707288854614,279.02622445044346,1.0
2,694.0,-135.0698997561637,291.33568138715805,1.0
3,694.0,-140.0689655172414,299.03940886699513,1.0
4,694.0,-143.0,303.3636363636364,1.0
5,694.0,-159.86779324055664,313.8817097415507,1.0
6,694.0,-162.1743923708338,315.3023825143606,1.0
7,694.0,-162.81788053949907,315.6796917148363,1.0
8,694.0,-167.37459488656827,318.1206337774578,1.0
9,694.0,-167.76319467874873,318.3226008579554,0.0
10,691.0,-380.45214790416196,318.3226008579554,1.0
11,691.0,-384.1264367816092,346.38029556650247,1.0
12,691.0,-384.33333333333337,347.2285714285714,1.0
13,691.0,-384.9498502994012,348.69311377245504,1.0
14,691.0,-385.5928601898262,349.6279993601365,1.0
15,691.0,-394.567519858782,355.07484554280654,1.0
16,691.0,-397.86173840906997,357.0034104525764,1.0
17,691.0,-399.81960877067553,358.0677367507217,1.0
18,691.0,-402.4798968987539,359.43872206990534,1.0
19,691.0,-416.9026997420169,366.80723593321545,1.0
20,691.0,-418.49540732719066,367.4689277081932,1.0
21,691.0,-420.0191022206644,367.8505620509226,1.0
22,691.0,-422.8697053918844,368.5083935519733,1.0
23,691.0,-423.9648901305539,368.74528555310815,0.0
24,650.0,-96.26666666666671,336.2700000000001,1.0
25,650.0,-97.13228725492354,342.8800731349187,1.0
26,650.0,-98.53682992672589,353.6054762822986,1.0
27,650.0,-102.42590083988074,367.5104307775671,1.0
28,650.0,-109.56164383561651,378.5068493150685,1.0
29,650.0,-125.90336134453781,388.9621848739497,1.0
30,650.0,-127.0706977601622,389.64558945524936,1.0
31,650.0,-127.46609399609741,389.8605324976214,1.0
32,650.0,-133.38404528904982,392.9103616708778,1.0
33,650.0,-134.58762722284206,393.437623807464,1.0
34,650.0,-134.79581151832463,393.4913411196135,1.0
35,650.0,-136.68470149253722,393.9272388059702,1.0
36,650.0,-139.5302366345311,394.0639789658194,0.0
37,590.0,-47.64474739374498,301.73937449879725,1.0
38,590.0,-49.16542532340259,317.5009800078401,1.0
39,590.0,-49.62707288854614,321.02622445044346,1.0
40,590.0,-53.06989975616369,333.33568138715805,1.0
41,590.0,-58.068965517241395,341.03940886699513,1.0
42,590.0,-61.0,345.3636363636364,1.0
43,590.0,-77.86779324055664,355.8817097415507,1.0
44,590.0,-78.67282392026573,356.37754152823914,1.0
45,590.0,-80.36334220176889,357.4131732221184,1.0
46,590.0,-80.81788053949907,357.6796917148363,1.0
47,590.0,-85.37459488656827,360.1206337774578,1.0
48,590.0,-85.76319467874873,360.3226008579554,0.0
49,587.0,-307.60657513391214,394.0639789658194,1.0
50,587.0,-312.567519858782,397.07484554280654,1.0
51,587.0,-314.5450271914462,398.23255599594427,1.0
52,587.0,-316.5134414526767,399.3026141085529,1.0
53,587.0,-317.6452118664937,399.88587447259124,1.0
54,587.0,-318.55388200522907,400.3501079913607,1.0
55,587.0,-335.9656549051702,409.21709713921155,1.0
56,587.0,-336.19723669315533,409.3101270486711,1.0
57,587.0,-337.9061668277895,409.8222755320037,1.0
58,587.0,-338.0191022206644,409.85056205092246,1.0
59,587.0,-340.8697053918844,410.5083935519733,1.0
60,587.0,-341.9648901305539,410.74528555310826,0.0
61,555.0,-367.9846743295019,450.84827586206893,1.0
62,555.0,-372.919540229885,488.53201970443297,1.0
63,555.0,-373.33333333333337,490.22857142857174,1.0
64,555.0,-373.65517241379314,490.99310344827586,1.0
65,555.0,-374.42715404699726,492.38707571801547,1.0
66,555.0,-376.26962248053746,495.0658792790873,1.0
67,555.0,-382.3777581641659,498.77299205648706,1.0
68,555.0,-387.80800073739516,501.9520693151444,1.0
69,555.0,-388.1981250235179,502.16414645028453,1.0
