,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.1,0.07,0.02,2,9
1,1.53,0.5,0.47,0.02,10,17
2,2.04,0.22,0.2,0.02,10,25
3,3.24,0.2,0.17,0.02,10,17
4,4.16,0.26,0.23,0.02,10,25
5,4.32,0.6,0.58,0.01,9,25
6,4.36,0.14,0.13,0.01,1,25
7,4.4,0.12,0.11,0.01,1,25
8,6.0,0.26,0.23,0.02,2,20
9,6.36,0.82,0.8,0.02,10,28
10,6.77,0.42,0.4,0.02,10,26
11,7.93,0.68,0.65,0.02,10,29
12,8.94,0.94,0.91,0.02,10,36
13,8.84,0.59,0.56,0.02,9,44
14,9.43,0.27,0.24,0.02,10,51
15,9.7,0.31,0.27,0.02,9,50
16,9.91,0.67,0.6,0.06,10,58
17,9.98,0.86,0.85,0.01,9,58
18,10.0,0.14,0.13,0.01,1,58
19,10.02,0.17,0.15,0.01,1,58
20,10.03,0.13,0.11,0.01,1,58
21,10.05,0.18,0.17,0.01,1,58
22,10.07,0.16,0.15,0.01,1,58
23,10.65,0.21,0.18,0.02,2,65
24,10.82,0.38,0.34,0.02,10,66
25,10.86,0.85,0.82,0.02,10,65
26,11.45,0.7,0.67,0.02,7,60
27,12.9,1.16,1.13,0.02,10,59
28,12.95,0.73,0.71,0.01,10,55
29,14.13,0.7,0.67,0.02,6,63
30,13.92,1.44,1.41,0.02,10,71
31,14.22,1.11,1.09,0.01,9,63
32,14.36,0.3,0.27,0.02,3,69
33,14.43,0.76,0.75,0.01,8,69
34,14.43,0.07,0.04,0.01,1,69
35,14.43,0.07,0.05,0.01,1,69
36,14.43,0.07,0.05,0.01,1,69
37,14.43,0.1,0.06,0.02,1,69
38,14.45,0.14,0.12,0.01,1,69
39,14.89,0.19,0.17,0.01,2,61
40,15.03,0.62,0.59,0.02,7,64
41,14.88,1.02,0.99,0.02,10,69
42,15.14,0.68,0.66,0.01,10,65
43,15.5,0.25,0.22,0.02,5,70
44,16.48,0.38,0.34,0.02,7,62
45,17.1,1.33,1.3,0.02,10,58
46,18.51,0.89,0.86,0.02,7,49
47,21.4,0.97,0.94,0.02,10,57
48,21.49,0.97,0.96,0.01,9,57
49,21.51,0.1,0.08,0.01,1,57
50,21.53,0.22,0.2,0.01,1,57
51,21.54,0.18,0.16,0.01,1,57
52,21.56,0.1,0.09,0.01,1,57
53,21.58,0.21,0.19,0.01,1,57
54,21.6,0.22,0.21,0.01,1,57
55,21.61,0.11,0.1,0.01,1,57
56,22.17,0.27,0.24,0.02,2,54
57,25.26,0.4,0.37,0.02,11,42
58,25.36,0.53,0.52,0.0,9,42
59,25.38,0.09,0.06,0.02,1,42
60,25.4,0.1,0.09,0.01,1,42
61,25.43,0.1,0.09,0.01,1,42
62,25.45,0.16,0.15,0.01,1,42
63,25.48,0.1,0.09,0.01,1,42
64,26.84,0.24,0.21,0.02,2,38
65,25.3,0.47,0.45,0.02,10,44
66,27.06,0.67,0.64,0.02,8,50
67,25.54,0.79,0.76,0.02,8,39
68,29.14,1.18,1.16,0.02,8,43
69,28.84,1.25,1.21,0.02,8,45
70,29.5,0.45,0.41,0.03,10,44
71,27.8,0.8,0.79,0.01,9,40
72,35.33,0.68,0.65,0.02,4,39
73,35.44,1.22,1.2,0.01,8,39
74,35.46,0.2,0.19,0.01,1,39
75,35.49,0.16,0.15,0.01,1,39
76,35.51,0.25,0.24,0.01,1,39
77,35.54,0.16,0.15,0.01,1,39
78,39.21,0.36,0.33,0.02,2,47
79,39.32,1.19,1.18,0.01,9,47
