,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.11,0.06,0.04,2,14
1,1.52,0.71,0.58,0.12,15,27
2,2.09,0.6,0.56,0.04,15,33
3,3.25,1.07,1.03,0.04,15,16
4,4.18,1.43,1.42,0.01,15,17
5,4.29,0.29,0.28,0.01,4,17
6,4.35,0.12,0.11,0.01,1,17
7,4.41,0.19,0.18,0.01,1,17
8,4.47,0.19,0.18,0.01,1,17
9,4.53,0.21,0.2,0.01,1,17
10,4.59,0.1,0.1,0.01,1,17
11,6.11,0.22,0.18,0.04,2,27
12,7.38,0.53,0.49,0.04,15,40
13,7.45,0.86,0.85,0.01,14,40
14,7.47,0.12,0.11,0.01,1,40
15,7.5,0.14,0.13,0.01,1,40
16,7.53,0.15,0.13,0.01,1,40
17,7.55,0.17,0.16,0.01,1,40
18,7.58,0.17,0.15,0.01,1,40
19,7.6,0.15,0.13,0.01,1,40
20,7.62,0.18,0.17,0.01,1,40
21,7.62,0.19,0.18,0.01,1,29
22,8.17,0.27,0.2,0.05,3,47
23,8.32,0.49,0.47,0.01,19,47
24,8.34,0.06,0.04,0.01,1,47
25,8.36,0.13,0.11,0.01,1,47
26,8.38,0.05,0.04,0.01,1,47
27,8.4,0.08,0.05,0.01,1,47
28,8.43,0.1,0.08,0.01,1,47
29,8.45,0.13,0.11,0.01,1,47
30,8.47,0.05,0.03,0.01,1,47
31,8.49,0.06,0.04,0.01,1,47
32,8.51,0.07,0.05,0.01,1,47
33,13.19,0.18,0.11,0.06,2,36
34,13.31,1.29,1.27,0.01,14,36
35,13.33,0.14,0.13,0.01,1,36
36,17.0,0.24,0.2,0.03,2,22
37,17.18,0.86,0.85,0.01,12,22
38,17.23,0.09,0.07,0.01,1,22
39,17.27,0.1,0.09,0.01,1,22
40,17.32,0.11,0.1,0.01,1,22
41,17.36,0.13,0.11,0.01,1,22
42,17.41,0.18,0.17,0.01,1,22
43,17.45,0.08,0.05,0.01,1,22
44,17.5,0.1,0.08,0.01,1,22
45,17.12,0.14,0.11,0.02,2,25
46,17.24,0.14,0.13,0.01,4,25
47,17.28,0.07,0.05,0.0,1,25
48,17.32,0.09,0.08,0.01,1,25
49,17.36,0.1,0.08,0.01,1,25
50,17.4,0.17,0.15,0.01,1,25
51,17.44,0.13,0.12,0.01,1,25
52,17.48,0.1,0.09,0.01,1,25
53,17.52,0.08,0.06,0.02,1,25
54,29.43,0.26,0.21,0.03,2,23
55,29.61,1.47,1.46,0.01,9,23
56,29.65,0.11,0.09,0.01,1,23
57,30.0,0.16,0.13,0.03,2,23
58,35.66,0.9,0.86,0.03,10,32
59,25.82,1.84,1.83,0.01,10,17
60,33.38,0.27,0.23,0.04,3,29
61,33.55,0.93,0.91,0.01,13,29
62,33.59,0.15,0.13,0.01,1,29
63,33.62,0.17,0.15,0.01,1,29
64,33.66,0.21,0.19,0.01,1,29
65,38.3,0.4,0.37,0.02,2,37
66,38.35,0.63,0.62,0.01,9,37
67,38.38,0.14,0.13,0.01,1,37
68,38.41,0.24,0.23,0.01,1,37
69,38.43,0.22,0.21,0.01,1,37
70,38.46,0.22,0.19,0.02,1,37
71,38.49,0.32,0.3,0.01,1,37
72,38.85,0.52,0.5,0.01,2,39
73,38.9,0.45,0.43,0.01,3,39
74,38.92,0.24,0.23,0.01,1,39
75,38.95,0.36,0.35,0.01,1,39
76,38.97,0.25,0.24,0.01,1,39
77,39.0,0.18,0.16,0.01,1,39
78,42.78,0.49,0.44,0.04,2,50
79,43.19,2.13,2.1,0.02,14,54
80,41.61,1.33,1.29,0.02,9,57
81,45.75,0.73,0.65,0.06,10,61
82,45.85,1.36,1.34,0.01,13,61
83,45.89,0.35,0.34,0.01,2,61
84,45.9,0.2,0.18,0.01,1,61
85,45.92,0.17,0.16,0.01,1,61
86,45.93,0.18,0.17,0.01,1,61
87,45.95,0.14,0.12,0.01,1,61
88,45.97,0.14,0.13,0.01,1,61
89,45.98,0.16,0.15,0.01,1,61
90,45.81,0.14,0.13,0.01,1,62
91,45.88,0.27,0.25,0.01,2,57
92,46.37,0.66,0.64,0.01,3,60
93,41.94,1.19,1.17,0.01,7,31
94,43.42,0.46,0.44,0.02,5,36
95,43.58,0.87,0.86,0.01,7,36
96,43.61,0.18,0.16,0.01,1,36
97,43.64,0.19,0.17,0.01,1,36
98,43.67,0.21,0.19,0.01,1,36
99,43.69,0.09,0.07,0.01,1,36
100,43.72,0.11,0.09,0.01,1,36
101,43.75,0.1,0.09,0.01,1,36
102,43.78,0.15,0.13,0.01,1,36
103,43.81,0.18,0.17,0.01,1,36
104,43.83,0.16,0.15,0.01,1,36
105,43.86,0.1,0.09,0.01,1,36
106,43.89,0.16,0.15,0.01,1,36
107,52.48,0.17,0.15,0.01,1,27
108,38.82,0.38,0.32,0.06,4,44
109,47.53,0.59,0.58,0.01,19,15
110,57.15,0.27,0.23,0.04,3,27
111,56.68,0.93,0.91,0.01,14,22
112,56.68,0.11,0.1,0.01,1,22
113,56.1,0.11,0.09,0.01,1,21
114,55.45,0.08,0.05,0.02,1,20
115,54.74,0.07,0.06,0.01,1,19
116,59.42,0.26,0.2,0.05,2,31
117,59.48,2.65,2.63,0.01,14,31
118,59.52,0.19,0.17,0.01,1,31
119,59.7,0.4,0.33,0.06,2,46
120,59.74,1.67,1.65,0.0,16,46
121,59.97,0.29,0.27,0.01,2,33
122,60.46,0.33,0.32,0.01,4,35
123,62.66,0.33,0.29,0.04,4,47
124,63.39,0.68,0.66,0.02,14,49
125,63.43,0.76,0.74,0.01,6,49
126,63.37,0.23,0.22,0.01,2,52
127,63.42,0.28,0.26,0.01,4,52
128,63.44,0.14,0.13,0.01,1,52
129,63.46,0.18,0.17,0.01,1,52
130,63.48,0.14,0.13,0.01,1,52
131,63.5,0.16,0.14,0.01,1,52
132,63.5,0.11,0.09,0.01,1,52
133,63.52,0.12,0.1,0.01,1,52
134,63.54,0.16,0.14,0.01,1,52
135,63.56,0.15,0.13,0.01,1,52
136,63.56,0.11,0.1,0.01,1,52
137,63.56,0.12,0.1,0.01,1,52
138,63.56,0.11,0.1,0.01,1,52
139,63.56,0.11,0.1,0.01,1,52
140,63.56,0.11,0.1,0.01,1,52
141,64.13,0.11,0.1,0.01,1,31
142,64.1,0.63,0.57,0.05,4,30
143,74.9,0.32,0.28,0.03,2,20
144,66.62,1.12,1.1,0.0,10,13
145,43.8,0.12,0.06,0.05,2,25
146,49.0,0.22,0.19,0.02,14,21
147,49.0,0.2,0.19,0.0,9,21
148,49.07,0.21,0.15,0.05,2,15
149,68.41,0.34,0.29,0.04,3,22
150,68.68,1.57,1.55,0.01,10,22
151,68.68,0.14,0.12,0.01,1,22
152,68.68,0.14,0.12,0.01,1,22
153,68.73,0.11,0.1,0.01,1,22
154,68.77,0.12,0.11,0.01,1,22
155,68.82,0.13,0.12,0.01,1,22
156,68.82,0.14,0.13,0.01,1,22
157,68.86,0.11,0.1,0.01,1,22
158,91.73,0.15,0.14,0.01,2,15
159,91.8,0.14,0.11,0.03,2,15
160,81.5,0.1,0.03,0.05,2,4
161,100.92,0.27,0.23,0.03,4,12
162,92.55,0.5,0.46,0.04,12,11
163,109.0,0.04,0.03,0.01,2,4
164,109.0,0.17,0.13,0.03,4,1
