,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.05,0.02,0.02,2,8
1,1.53,0.21,0.19,0.02,9,15
2,1.67,0.29,0.27,0.01,9,18
3,2.46,0.21,0.19,0.01,5,13
4,2.73,0.23,0.21,0.01,6,15
5,2.8,0.29,0.28,0.01,4,15
6,2.87,0.1,0.09,0.0,1,15
7,4.7,0.11,0.08,0.02,2,23
8,5.16,0.31,0.29,0.02,10,25
9,5.07,0.27,0.25,0.02,7,29
10,5.95,0.25,0.22,0.02,9,37
11,5.8,0.39,0.38,0.0,9,30
12,6.85,0.17,0.14,0.02,3,34
13,6.94,0.45,0.44,0.01,8,34
14,6.97,0.08,0.06,0.01,1,34
15,8.47,0.19,0.16,0.03,2,36
16,8.56,0.89,0.87,0.01,9,36
17,8.58,0.14,0.12,0.01,1,36
18,8.61,0.11,0.1,0.0,1,36
19,9.59,0.16,0.12,0.03,2,37
20,9.98,0.77,0.74,0.02,10,43
21,10.02,0.67,0.66,0.01,7,43
22,10.05,0.14,0.12,0.01,1,43
23,10.07,0.14,0.13,0.01,1,43
24,11.0,0.29,0.27,0.01,2,40
25,13.47,0.54,0.52,0.01,6,34
26,13.56,0.25,0.24,0.01,6,34
27,13.59,0.08,0.06,0.01,1,34
28,13.62,0.08,0.07,0.01,1,34
29,20.54,0.04,0.03,0.01,1,13
30,22.73,0.32,0.3,0.02,4,15
31,28.37,0.85,0.82,0.02,9,19
32,27.18,1.01,0.99,0.01,10,22
33,27.27,0.27,0.26,0.01,4,22
34,35.06,0.24,0.22,0.02,2,16
35,35.12,0.6,0.59,0.01,6,16
36,35.19,0.08,0.07,0.01,1,16
37,38.1,0.14,0.11,0.03,2,20
38,38.2,0.52,0.51,0.0,9,20
39,38.25,0.11,0.1,0.01,1,20
40,38.3,0.15,0.14,0.01,1,20
41,38.24,0.08,0.08,0.01,1,21
42,38.04,0.36,0.33,0.02,3,28
43,38.3,0.76,0.74,0.01,10,30
44,38.25,0.46,0.45,0.01,6,32
45,38.31,0.55,0.54,0.0,5,32
46,38.34,0.17,0.16,0.01,1,32
47,38.52,0.09,0.09,0.01,1,33
48,38.63,0.3,0.27,0.02,3,41
49,38.81,1.09,1.07,0.02,10,43
50,38.89,0.87,0.84,0.02,8,46
51,39.0,0.68,0.66,0.01,6,46
52,39.02,0.15,0.14,0.01,1,46
53,39.04,0.1,0.08,0.01,1,46
54,39.07,0.14,0.13,0.01,1,46
55,39.47,0.27,0.25,0.01,2,47
56,39.51,0.55,0.54,0.01,4,47
57,39.83,0.25,0.22,0.01,2,41
58,40.52,0.62,0.6,0.01,7,40
59,40.58,0.54,0.53,0.01,4,40
60,40.6,0.2,0.19,0.01,1,40
61,40.62,0.16,0.14,0.01,1,40
62,40.65,0.09,0.08,0.01,1,40
63,40.67,0.18,0.16,0.01,1,40
64,41.02,0.21,0.2,0.01,2,44
65,41.68,0.27,0.26,0.01,6,41
66,42.2,0.48,0.46,0.01,6,45
67,42.24,0.3,0.29,0.0,5,45
68,42.27,0.1,0.09,0.0,1,45
69,42.58,0.15,0.14,0.01,1,43
70,42.36,0.3,0.27,0.02,2,47
71,42.4,0.65,0.64,0.01,5,47
72,42.43,0.09,0.08,0.01,1,47
73,44.08,0.23,0.2,0.01,2,39
74,44.66,0.92,0.9,0.01,7,41
75,44.95,0.49,0.48,0.01,4,39
76,47.26,0.49,0.46,0.02,3,46
77,47.35,1.47,1.45,0.01,8,46
78,47.37,0.2,0.18,0.01,1,46
79,47.39,0.18,0.17,0.01,1,46
80,47.41,0.18,0.17,0.01,1,46
81,49.56,0.2,0.19,0.01,1,25
82,49.68,0.49,0.48,0.01,3,25
83,53.28,0.36,0.33,0.02,2,32
84,53.41,1.56,1.55,0.01,8,32
85,52.97,0.25,0.22,0.02,2,36
86,57.95,0.39,0.36,0.02,9,37
87,58.05,0.6,0.59,0.01,9,37
88,58.08,0.17,0.16,0.01,1,37
89,58.11,0.16,0.15,0.01,1,37
90,58.14,0.17,0.15,0.01,1,37
91,58.16,0.15,0.13,0.01,1,37
92,58.26,0.28,0.26,0.01,2,31
93,64.36,1.02,0.99,0.02,6,28
94,64.5,1.0,0.99,0.01,9,28
95,64.54,0.1,0.09,0.01,1,28
96,64.57,0.18,0.17,0.01,1,28
97,64.61,0.14,0.13,0.01,1,28
98,72.81,0.28,0.25,0.02,2,32
99,72.91,0.95,0.94,0.01,9,32
100,70.31,0.15,0.14,0.01,2,36
101,73.84,0.32,0.3,0.02,6,43
102,73.98,1.22,1.2,0.01,8,43
103,74.0,0.1,0.08,0.01,1,43
104,74.02,0.2,0.19,0.01,1,43
105,74.05,0.25,0.24,0.01,1,43
106,74.07,0.26,0.24,0.01,1,43
107,74.72,0.38,0.36,0.01,2,39
108,76.61,0.84,0.82,0.02,5,44
109,77.75,0.8,0.78,0.01,7,48
110,78.41,0.87,0.86,0.01,5,46
111,79.37,0.47,0.44,0.02,3,49
112,79.75,1.38,1.37,0.01,8,48
113,79.77,0.14,0.13,0.01,1,48
114,79.5,0.26,0.24,0.01,2,52
115,78.23,0.91,0.89,0.01,6,43
116,80.26,0.48,0.45,0.02,4,46
117,80.37,1.04,1.02,0.01,7,46
118,81.62,0.45,0.43,0.01,2,42
119,81.15,0.72,0.69,0.02,5,47
120,81.26,0.68,0.67,0.01,6,47
121,80.85,0.28,0.27,0.01,1,46
122,84.85,0.85,0.82,0.02,3,53
123,85.12,1.91,1.88,0.01,9,52
124,84.53,0.67,0.65,0.01,6,55
125,80.59,0.7,0.69,0.01,4,39
126,80.67,0.86,0.84,0.01,3,39
127,86.37,0.32,0.29,0.02,2,46
128,86.46,1.37,1.35,0.01,8,46
129,93.46,0.27,0.25,0.01,2,39
130,93.86,0.3,0.28,0.01,6,42
131,94.15,0.16,0.15,0.01,5,40
132,94.11,0.4,0.37,0.02,3,45
133,94.18,1.02,1.01,0.01,8,45
134,94.2,0.13,0.12,0.01,1,45
135,96.79,0.33,0.31,0.01,2,39
136,96.9,1.02,1.01,0.0,5,39
137,99.0,0.41,0.39,0.01,2,29
138,99.1,0.96,0.95,0.01,5,29
139,99.14,0.16,0.14,0.01,1,29
140,100.0,0.27,0.24,0.02,2,35
141,100.11,0.72,0.7,0.01,8,35
142,100.14,0.27,0.26,0.01,1,35
143,100.17,0.17,0.16,0.01,1,35
144,100.2,0.16,0.15,0.01,1,35
145,101.54,0.16,0.14,0.02,2,37
146,101.59,0.33,0.32,0.01,7,37
147,101.62,0.1,0.08,0.01,1,37
148,101.65,0.08,0.06,0.01,1,37
149,101.83,0.12,0.1,0.02,2,36
150,107.22,0.24,0.2,0.03,3,36
151,112.0,1.43,1.42,0.01,9,30
152,112.42,0.92,0.89,0.02,4,33
153,112.52,1.37,1.36,0.01,8,33
154,112.55,0.18,0.16,0.01,1,33
155,114.38,0.24,0.22,0.01,2,29
156,115.03,0.58,0.55,0.02,7,37
157,115.14,0.86,0.84,0.01,9,37
158,115.13,0.19,0.16,0.02,2,38
159,115.13,0.08,0.07,0.01,2,39
160,122.92,0.61,0.58,0.02,3,40
161,123.03,1.33,1.31,0.01,9,40
162,123.05,0.12,0.11,0.01,1,40
163,123.08,0.11,0.1,0.0,1,40
164,123.1,0.15,0.14,0.01,1,40
165,124.67,0.13,0.12,0.01,1,33
166,125.86,0.4,0.37,0.02,4,36
167,126.06,0.41,0.4,0.0,8,35
168,126.06,0.06,0.05,0.01,1,35
169,126.06,0.07,0.05,0.01,1,35
170,126.11,0.05,0.04,0.01,1,35
171,130.11,0.74,0.72,0.01,4,38
172,129.05,0.82,0.8,0.01,7,41
173,129.4,0.67,0.66,0.01,4,40
174,130.36,0.58,0.56,0.01,3,42
175,130.38,0.59,0.58,0.01,3,42
176,132.95,0.4,0.37,0.02,2,44
177,133.0,0.79,0.78,0.01,8,44
178,134.16,0.24,0.22,0.01,2,37
179,136.45,1.07,1.04,0.02,6,42
180,136.52,1.17,1.15,0.01,6,42
181,136.55,0.23,0.2,0.01,1,42
182,139.45,0.12,0.1,0.01,2,38
183,139.58,0.64,0.62,0.01,6,38
184,139.58,0.11,0.09,0.01,1,38
185,143.86,0.24,0.21,0.02,2,44
186,143.95,0.87,0.85,0.01,7,44
187,143.98,0.11,0.1,0.01,1,44
188,144.0,0.1,0.09,0.01,1,44
189,144.02,0.1,0.08,0.01,1,44
190,143.84,0.14,0.13,0.01,1,43
191,143.73,0.39,0.38,0.01,2,41
192,144.25,0.27,0.25,0.01,2,44
193,144.32,0.78,0.77,0.01,5,44
194,144.34,0.23,0.21,0.01,1,44
195,144.36,0.3,0.28,0.01,2,44
196,144.36,0.05,0.04,0.01,1,44
197,147.3,0.03,0.02,0.01,1,40
198,148.05,0.5,0.48,0.02,4,39
199,147.92,0.24,0.23,0.01,1,37
200,148.87,0.54,0.52,0.02,3,39
201,148.92,0.54,0.53,0.01,5,39
202,148.95,0.14,0.13,0.01,1,39
203,148.95,0.1,0.09,0.01,1,39
204,149.9,0.24,0.22,0.01,2,42
205,149.93,0.31,0.29,0.01,4,42
206,149.95,0.09,0.08,0.01,1,42
207,153.61,0.19,0.17,0.01,2,31
208,152.31,0.76,0.73,0.02,6,26
209,152.35,0.18,0.17,0.01,1,26
210,147.94,0.24,0.2,0.02,3,16
211,159.8,0.32,0.3,0.02,3,10
212,156.75,0.21,0.18,0.02,3,8
213,165.93,0.25,0.22,0.02,2,14
214,166.21,1.12,1.1,0.01,7,14
215,166.29,0.3,0.29,0.01,1,14
216,166.36,0.18,0.17,0.01,1,14
217,166.43,0.23,0.22,0.01,2,14
218,171.5,0.08,0.06,0.01,2,14
219,168.8,0.24,0.21,0.02,3,10
220,168.11,0.28,0.27,0.01,2,9
221,170.27,0.27,0.25,0.01,1,11
222,170.12,0.78,0.77,0.01,3,8
223,174.0,0.25,0.23,0.02,2,5
224,174.0,0.18,0.15,0.02,2,5
225,161.8,0.07,0.05,0.01,1,5
226,161.8,0.15,0.14,0.02,3,5
227,161.8,0.03,0.03,0.01,1,5
228,135.75,0.24,0.15,0.09,3,4
229,141.67,0.21,0.2,0.01,3,3
230,0.0,0.14,0.1,0.03,3,0
