,connected,z_0,z_1,z_2
0,0,90.0,529.67969377856,544.8002618901028
1,0,67.0,691.0707939051131,391.0089417587826
0,1,525.0,203.80042100678696,74.58672376873665
1,1,525.0,203.73094766542778,77.14951572207599
2,1,525.0,203.51515151515156,78.64646464646466
3,1,525.0,203.4838635843443,78.69535362783245
4,1,525.0,203.458499974189,78.73062759038851
5,1,525.0,202.78987266804853,79.12954016667368
6,1,525.0,202.6723805884837,79.19297504999565
7,1,525.0,202.31134566869997,79.31760616262102
8,1,525.0,193.7441801318418,82.22443462672845
9,1,525.0,188.96303784491846,83.70350542472318
10,1,525.0,171.8198510973562,87.62076095010366
11,1,525.0,153.9285085712275,91.57492343975503
12,0,525.0,142.88082296392798,93.99085845200125
13,1,487.0,221.80042100678696,-96.41327623126335
14,1,487.0,221.73094766542778,-93.85048427792401
15,1,487.0,221.51515151515156,-92.35353535353534
16,1,487.0,221.4838635843443,-92.30464637216755
17,1,487.0,220.99406366582258,-91.62346637136272
18,1,487.0,218.01211206815498,-88.89913689070488
19,1,487.0,216.73110465116287,-88.00363372093022
20,1,487.0,214.77641091244465,-86.82717996013446
21,1,487.0,212.90845132104874,-85.81405505750297
22,1,487.0,212.01542278001733,-85.42961826579415
23,1,487.0,207.2115935776141,-83.65025116336403
24,1,487.0,206.35646866406245,-83.35958300700997
25,1,487.0,205.52362213719795,-83.13131069689041
26,0,487.0,203.80042100678696,-82.67930781143798
27,1,482.0,343.80042100678696,-106.41327623126335
28,1,482.0,343.7309476654278,-103.85048427792401
29,1,482.0,343.51515151515156,-102.35353535353534
30,1,482.0,343.4838635843443,-102.30464637216755
31,1,482.0,343.458499974189,-102.26937240961149
32,1,482.0,342.78987266804853,-101.87045983332632
33,1,482.0,342.6723805884837,-101.80702495000435
34,1,482.0,342.31134566869997,-101.68239383737898
35,1,482.0,333.7441801318418,-98.77556537327155
36,1,482.0,328.96303784491846,-97.29649457527682
37,1,482.0,311.8198510973562,-93.37923904989634
38,1,482.0,293.9285085712275,-89.42507656024497
39,0,482.0,282.880822963928,-87.00914154799875
40,1,473.0,352.80042100678696,70.58672376873665
41,1,473.0,352.7309476654278,73.14951572207599
42,1,473.0,352.51515151515156,74.64646464646466
43,1,473.0,352.4838635843443,74.69535362783245
44,1,473.0,352.458499974189,74.73062759038851
45,1,473.0,351.78987266804853,75.12954016667368
46,1,473.0,351.6723805884837,75.19297504999565
47,1,473.0,351.31134566869997,75.31760616262102
48,1,473.0,342.7441801318418,78.22443462672845
49,1,473.0,337.96303784491846,79.70350542472318
50,1,473.0,320.8198510973562,83.62076095010366
51,1,473.0,302.9285085712275,87.57492343975503
52,0,473.0,291.880822963928,89.99085845200125
53,1,458.0,233.09590479071102,89.99085845200125
54,1,458.0,225.92850857122772,91.57492343975491
55,0,458.0,214.8808229639282,93.99085845200102
56,1,433.0,233.4754323359868,229.74114740598418
57,1,433.0,233.33741208208886,234.05790538587542
58,1,433.0,232.93376127407174,237.43893719021696
59,1,433.0,232.88919667590045,237.7457063711912
60,1,433.0,232.84699453551917,237.84153005464486
61,1,433.0,232.2772312645323,238.25004471472016
62,1,433.0,232.02607173514224,238.39851547641092
63,1,433.0,231.3058843525783,238.65875791937015
64,1,433.0,223.7441801318418,241.22443462672845
65,1,433.0,218.96303784491846,242.70350542472318
66,1,433.0,201.8198510973562,246.62076095010366
67,1,433.0,183.9285085712275,250.57492343975503
68,0,433.0,172.88082296392798,252.99085845200125
69,1,415.0,415.80042100678696,-106.41327623126335
70,1,415.0,415.7309476654278,-103.85048427792401
71,1,415.0,415.51515151515156,-102.35353535353534
72,1,415.0,415.4838635843443,-102.30464637216755
73,1,415.0,415.458499974189,-102.26937240961149
74,1,415.0,414.78987266804853,-101.87045983332632
75,1,415.0,414.6723805884837,-101.80702495000435
