,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.29,0.17,0.12,2,24
1,0.0,4.94,4.79,0.14,25,28
2,0.0,6.52,6.4,0.11,29,48
3,0.0,4.52,4.44,0.08,22,62
4,0.0,1.43,1.29,0.13,16,86
5,0.03,3.8,3.69,0.1,26,72
6,0.03,3.53,3.48,0.03,22,77
7,0.09,1.09,1.07,0.01,6,55
8,0.06,1.06,0.92,0.13,4,79
9,0.05,9.22,9.14,0.07,26,91
10,0.02,2.5,2.33,0.15,14,117
11,0.03,3.0,2.97,0.01,27,118
12,0.03,0.77,0.74,0.02,3,119
13,0.02,0.85,0.81,0.02,4,121
14,0.02,0.73,0.7,0.01,4,121
15,0.03,0.53,0.49,0.03,3,121
16,0.03,0.83,0.79,0.02,6,117
17,0.03,0.7,0.66,0.03,5,116
18,0.01,0.88,0.8,0.06,6,127
19,0.01,2.72,2.57,0.12,13,150
20,0.02,3.85,3.7,0.12,25,132
21,0.03,3.64,3.52,0.1,27,145
22,0.03,2.32,2.27,0.03,23,148
23,0.04,1.37,1.25,0.09,7,154
24,0.12,2.12,2.09,0.01,20,111
25,0.12,0.64,0.57,0.06,4,121
26,0.1,2.56,2.5,0.04,12,126
27,0.09,1.22,1.19,0.02,8,128
28,0.09,0.57,0.54,0.01,4,128
29,0.09,0.42,0.38,0.02,3,130
30,0.08,0.86,0.83,0.02,5,131
31,0.07,0.74,0.7,0.03,4,135
32,0.07,1.79,1.74,0.03,8,139
33,0.1,1.4,1.37,0.01,5,115
34,0.08,0.56,0.42,0.12,3,138
35,0.09,4.2,4.18,0.01,24,136
36,0.09,0.37,0.33,0.02,3,137
37,0.09,1.08,1.04,0.03,6,139
38,0.09,0.82,0.79,0.02,6,139
39,0.09,0.44,0.41,0.02,4,139
40,0.1,0.87,0.82,0.03,5,137
41,0.1,0.66,0.61,0.03,7,136
42,0.09,0.73,0.67,0.05,6,139
43,0.15,1.12,1.08,0.02,10,110
44,0.16,0.54,0.51,0.01,5,109
45,0.15,0.21,0.18,0.02,2,104
46,0.16,0.52,0.49,0.02,5,97
47,0.17,0.8,0.77,0.02,5,95
48,0.15,0.34,0.3,0.03,4,98
49,0.13,0.48,0.43,0.04,6,104
50,0.12,0.82,0.78,0.03,9,108
51,0.07,1.07,1.04,0.02,7,111
52,0.05,0.99,0.9,0.07,5,117
53,0.01,2.78,2.61,0.14,17,143
54,0.11,5.48,5.33,0.13,28,96
55,0.1,8.74,8.62,0.11,39,116
56,0.1,4.68,4.51,0.14,22,126
57,0.09,4.2,4.17,0.01,29,125
58,0.1,0.55,0.53,0.01,4,125
59,0.09,0.81,0.75,0.04,4,129
60,0.08,1.9,1.86,0.03,10,130
61,0.07,1.65,1.61,0.02,7,130
62,0.07,1.26,1.2,0.05,5,135
63,0.06,2.45,2.42,0.02,11,138
64,0.05,1.3,1.15,0.12,5,161
65,0.04,4.46,4.31,0.12,25,185
66,0.05,4.85,4.81,0.01,25,180
67,0.04,0.64,0.59,0.04,4,186
68,0.04,1.26,1.11,0.12,8,210
69,0.04,3.19,3.15,0.01,25,200
70,0.04,0.52,0.43,0.07,3,206
71,0.04,1.54,1.49,0.02,15,207
72,0.04,0.98,0.89,0.06,5,218
73,0.06,1.57,1.53,0.01,12,193
74,0.05,0.54,0.38,0.13,4,219
75,0.06,4.16,4.11,0.02,28,192
76,0.06,1.11,0.94,0.12,5,196
77,0.06,4.43,4.3,0.1,24,209
78,0.05,2.81,2.68,0.11,23,208
79,0.05,2.76,2.71,0.02,24,211
80,0.04,0.8,0.66,0.1,5,228
81,0.05,2.94,2.9,0.01,22,206
82,0.04,0.44,0.3,0.11,4,220
83,0.05,2.24,2.2,0.02,24,220
84,0.04,0.29,0.24,0.03,3,223
85,0.04,1.25,1.19,0.03,6,228
86,0.05,0.65,0.61,0.02,7,203
87,0.04,0.75,0.62,0.1,5,222
88,0.05,2.84,2.8,0.02,21,218
89,0.05,0.69,0.65,0.02,5,219
90,0.05,0.46,0.41,0.03,4,221
91,0.05,0.87,0.82,0.03,6,221
92,0.04,0.55,0.51,0.02,6,223
93,0.05,0.54,0.48,0.03,5,225
94,0.06,0.73,0.68,0.02,7,214
95,0.05,0.5,0.43,0.05,5,221
96,0.06,1.46,1.32,0.11,13,203
97,0.06,2.92,2.87,0.03,26,202
98,0.06,1.92,1.84,0.05,7,206
99,0.06,2.74,2.67,0.04,11,213
100,0.1,2.28,2.25,0.01,8,165
101,0.1,0.35,0.32,0.01,2,165
102,0.1,0.35,0.32,0.02,2,167
103,0.07,1.04,0.87,0.14,4,193
104,0.11,5.98,5.93,0.02,30,161
105,0.11,1.07,1.03,0.02,7,163
106,0.1,1.07,0.95,0.09,4,169
107,0.1,4.11,4.05,0.04,19,172
108,0.11,1.75,1.71,0.03,8,168
109,0.13,1.25,1.21,0.02,5,164
110,0.12,0.91,0.85,0.04,4,167
111,0.12,2.58,2.53,0.03,10,171
112,0.11,1.55,1.43,0.1,7,179
113,0.11,3.12,3.08,0.03,23,183
114,0.12,0.35,0.32,0.01,5,163
115,0.11,1.03,0.94,0.06,4,174
116,0.1,3.8,3.72,0.05,14,184
117,0.16,2.77,2.73,0.02,12,154
118,0.15,0.62,0.59,0.02,5,155
119,0.15,0.44,0.39,0.03,3,155
120,0.16,0.72,0.69,0.02,5,152
121,0.16,0.38,0.33,0.03,3,147
122,0.15,0.62,0.58,0.03,5,151
123,0.14,1.17,1.14,0.02,7,152
124,0.13,0.34,0.29,0.03,3,156
125,0.12,0.9,0.84,0.04,7,162
126,0.09,2.8,2.69,0.08,8,177
127,0.08,5.9,5.84,0.03,18,181
128,0.07,1.45,1.41,0.02,7,183
129,0.13,0.82,0.78,0.02,4,138
130,0.14,1.53,1.48,0.04,8,139
131,0.13,0.5,0.38,0.1,7,143
132,0.1,4.19,4.11,0.05,23,153
133,0.09,1.77,1.7,0.06,12,162
134,0.07,2.1,2.07,0.01,11,164
135,0.08,0.43,0.41,0.01,3,165
136,0.08,0.66,0.63,0.01,2,165
137,0.07,0.63,0.57,0.04,2,170
138,0.06,2.36,2.31,0.03,7,174
139,0.06,1.26,1.21,0.03,6,177
140,0.05,1.87,1.82,0.04,7,183
141,0.03,1.77,1.65,0.09,9,198
142,0.03,2.07,2.04,0.01,17,200
143,0.03,1.11,0.97,0.11,4,208
144,0.07,9.09,8.97,0.09,26,178
145,0.08,2.58,2.54,0.02,28,179
146,0.07,0.37,0.31,0.04,5,186
147,0.09,0.69,0.65,0.03,10,171
148,0.09,1.25,1.2,0.03,7,174
149,0.09,0.84,0.8,0.02,5,175
150,0.09,0.48,0.44,0.02,3,176
151,0.09,0.62,0.59,0.02,3,177
152,0.09,0.44,0.41,0.02,3,178
153,0.09,0.39,0.34,0.03,3,181
154,0.09,0.41,0.35,0.04,5,187
155,0.08,0.87,0.83,0.02,9,190
156,0.07,0.47,0.35,0.1,5,197
157,0.14,2.69,2.64,0.02,24,148
158,0.16,2.91,2.88,0.02,16,147
159,0.17,0.78,0.72,0.04,3,147
160,0.17,1.9,1.79,0.09,8,156
161,0.15,3.32,3.16,0.13,22,175
162,0.16,4.99,4.93,0.04,26,177
163,0.18,1.71,1.66,0.04,10,170
164,0.17,1.23,1.19,0.02,8,172
165,0.17,0.8,0.77,0.02,4,173
166,0.15,0.86,0.78,0.06,3,182
167,0.14,1.69,1.66,0.01,11,184
168,0.13,0.83,0.69,0.11,4,205
169,0.14,2.1,2.0,0.07,23,198
170,0.14,1.49,1.46,0.01,15,198
171,0.14,0.51,0.46,0.03,3,199
172,0.12,0.99,0.94,0.03,6,203
173,0.12,1.01,0.96,0.03,6,208
174,0.16,0.95,0.88,0.04,7,183
175,0.17,1.76,1.61,0.12,11,176
176,0.17,4.12,4.09,0.01,27,178
177,0.15,1.36,1.24,0.09,6,189
178,0.16,6.6,6.48,0.09,23,184
179,0.17,4.39,4.36,0.01,20,184
180,0.17,0.54,0.51,0.02,2,185
181,0.16,0.78,0.72,0.05,3,193
182,0.14,2.4,2.26,0.12,10,214
183,0.12,6.62,6.47,0.12,23,236
184,0.15,2.4,2.36,0.01,23,212
185,0.13,0.97,0.84,0.1,3,232
186,0.13,6.93,6.8,0.09,22,231
187,0.13,4.02,3.99,0.01,19,231
188,0.13,0.22,0.18,0.02,2,231
189,0.11,0.48,0.4,0.05,3,238
190,0.1,1.24,1.13,0.07,11,240
191,0.1,3.73,3.66,0.05,18,248
192,0.11,2.03,1.93,0.07,10,256
193,0.12,2.74,2.67,0.04,15,237
194,0.13,3.64,3.58,0.03,20,237
195,0.13,0.76,0.71,0.02,6,238
196,0.14,0.82,0.77,0.03,5,236
197,0.14,1.06,1.01,0.03,6,237
198,0.13,1.06,0.99,0.05,6,242
199,0.14,2.22,2.13,0.06,12,249
200,0.13,3.61,3.57,0.02,13,248
201,0.11,0.95,0.9,0.03,4,241
202,0.1,1.61,1.51,0.07,6,242
203,0.14,2.42,2.38,0.01,14,200
204,0.15,1.28,1.16,0.09,6,204
205,0.13,3.77,3.68,0.07,18,216
