,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.19,0.11,0.08,2,16
1,0.0,1.67,1.59,0.08,17,30
2,0.0,1.39,1.31,0.08,16,45
3,0.04,2.56,2.47,0.08,17,45
4,0.04,1.53,1.44,0.08,16,45
5,0.05,2.01,1.92,0.08,17,59
6,0.04,2.2,2.11,0.08,16,73
7,0.03,1.16,1.07,0.08,16,88
8,0.07,1.31,1.22,0.07,17,58
9,0.04,1.27,1.18,0.07,16,57
10,0.0,2.31,2.22,0.08,16,72
11,0.0,2.4,2.34,0.05,17,82
12,0.01,1.75,1.67,0.07,12,91
13,0.02,2.06,1.97,0.08,17,105
14,0.02,1.71,1.62,0.07,17,120
15,0.03,2.78,2.7,0.06,18,122
16,0.04,2.11,2.02,0.07,14,113
17,0.04,2.25,2.16,0.08,16,113
18,0.06,2.87,2.78,0.07,17,113
19,0.06,1.99,1.9,0.07,16,113
20,0.06,1.26,1.16,0.08,16,127
21,0.08,1.21,1.17,0.02,16,117
22,0.07,0.89,0.81,0.07,6,129
23,0.04,1.98,1.93,0.03,14,135
24,0.07,1.13,1.03,0.08,8,121
25,0.04,2.13,2.04,0.08,17,136
26,0.03,1.88,1.78,0.08,17,150
27,0.03,1.39,1.3,0.07,16,153
28,0.03,2.8,2.71,0.07,16,122
29,0.02,2.45,2.35,0.08,16,137
30,0.03,2.49,2.4,0.07,17,132
31,0.07,1.83,1.78,0.03,16,117
32,0.07,1.67,1.6,0.05,8,118
33,0.07,2.22,2.13,0.07,11,118
34,0.07,1.79,1.7,0.07,16,118
35,0.05,3.24,3.17,0.05,16,128
36,0.05,1.98,1.89,0.07,12,128
37,0.05,2.19,2.1,0.08,16,142
38,0.04,1.9,1.81,0.07,16,156
39,0.02,2.45,2.36,0.07,16,170
40,0.02,2.35,2.25,0.08,16,185
41,0.02,2.48,2.38,0.07,17,199
42,0.03,2.15,2.09,0.04,16,156
43,0.03,1.17,1.11,0.04,10,163
44,0.03,1.53,1.44,0.07,9,155
45,0.04,2.3,2.21,0.07,18,169
46,0.01,2.0,1.95,0.03,16,175
47,0.03,1.16,1.11,0.02,8,150
48,0.01,0.89,0.8,0.07,6,163
49,0.01,2.42,2.33,0.07,15,163
50,0.02,1.84,1.75,0.07,16,166
51,0.02,2.59,2.54,0.03,16,163
52,0.01,1.63,1.55,0.05,8,172
53,0.01,1.21,1.11,0.07,11,187
54,0.01,2.03,1.97,0.04,17,194
55,0.03,1.47,1.38,0.07,9,186
56,0.04,3.89,3.83,0.04,16,183
57,0.03,1.94,1.87,0.05,9,191
58,0.03,2.25,2.17,0.06,10,202
59,0.03,1.83,1.76,0.05,13,211
60,0.03,1.74,1.64,0.08,11,226
61,0.05,2.33,2.28,0.02,17,210
62,0.05,1.13,1.04,0.06,6,222
63,0.03,3.02,2.93,0.06,14,234
64,0.05,3.1,3.0,0.07,14,206
65,0.06,2.26,2.2,0.01,15,190
66,0.05,0.32,0.22,0.07,2,201
67,0.06,2.18,2.08,0.07,15,215
68,0.05,2.64,2.55,0.07,16,229
69,0.06,2.37,2.27,0.07,16,231
70,0.05,2.63,2.56,0.04,16,239
71,0.05,1.51,1.4,0.08,10,253
72,0.05,1.4,1.33,0.05,16,248
73,0.04,1.58,1.53,0.02,12,251
74,0.06,1.08,0.97,0.08,5,236
75,0.06,2.52,2.48,0.02,17,232
76,0.06,0.62,0.53,0.07,6,244
77,0.05,1.46,1.41,0.02,14,247
78,0.05,0.61,0.52,0.07,5,259
79,0.06,2.13,2.05,0.06,14,257
80,0.07,1.92,1.82,0.07,13,235
81,0.11,2.07,1.97,0.07,16,184
82,0.1,2.81,2.71,0.07,18,184
83,0.12,1.48,1.38,0.07,16,171
84,0.12,2.77,2.73,0.02,17,165
85,0.1,0.64,0.55,0.07,4,178
86,0.11,2.17,2.13,0.02,15,168
87,0.11,1.16,1.07,0.07,6,178
88,0.1,3.85,3.77,0.06,14,176
89,0.1,1.38,1.31,0.06,14,187
90,0.08,1.66,1.58,0.06,13,198
91,0.1,1.49,1.39,0.07,13,184
92,0.1,2.91,2.84,0.04,16,192
93,0.1,1.03,0.98,0.03,10,183
94,0.09,1.19,1.16,0.01,7,183
95,0.08,0.47,0.4,0.05,3,192
96,0.11,1.49,1.45,0.02,11,170
97,0.07,0.7,0.61,0.07,6,181
98,0.06,1.58,1.53,0.03,13,187
99,0.06,1.3,1.25,0.03,8,191
100,0.06,1.47,1.42,0.03,7,195
101,0.07,0.99,0.9,0.07,6,195
102,0.07,2.81,2.73,0.06,16,191
103,0.07,1.88,1.79,0.07,15,205
104,0.08,2.97,2.88,0.06,16,201
105,0.09,1.85,1.76,0.07,15,209
106,0.09,3.72,3.61,0.08,18,223
107,0.09,2.73,2.65,0.06,16,220
108,0.09,2.57,2.47,0.07,14,222
109,0.08,3.0,2.9,0.07,16,236
110,0.06,2.17,2.12,0.03,17,241
111,0.05,1.07,0.99,0.06,7,249
112,0.05,1.94,1.83,0.07,15,263
113,0.07,2.25,2.14,0.07,16,252
114,0.09,3.31,3.27,0.02,16,234
115,0.08,0.98,0.89,0.07,6,246
116,0.08,1.71,1.65,0.03,14,252
117,0.08,0.87,0.82,0.02,8,237
118,0.08,1.57,1.47,0.06,7,248
119,0.08,2.78,2.72,0.03,14,249
120,0.08,1.44,1.39,0.03,7,251
121,0.08,0.99,0.91,0.06,6,261
122,0.08,2.39,2.33,0.03,12,266
123,0.07,1.76,1.66,0.07,7,274
124,0.05,2.42,2.34,0.05,16,282
125,0.05,1.63,1.58,0.02,10,285
126,0.05,1.06,0.97,0.06,5,289
127,0.05,2.82,2.72,0.07,14,290
128,0.07,2.3,2.26,0.01,16,262
129,0.07,1.18,1.08,0.07,5,273
130,0.09,1.77,1.72,0.02,15,255
131,0.08,1.07,0.99,0.05,6,263
132,0.08,1.5,1.39,0.08,11,277
133,0.08,2.52,2.43,0.06,16,288
134,0.07,2.45,2.37,0.05,13,297
135,0.07,2.49,2.4,0.05,11,307
136,0.08,2.39,2.34,0.02,12,300
137,0.07,1.47,1.37,0.07,7,312
138,0.07,2.26,2.2,0.03,15,303
139,0.07,1.44,1.36,0.04,8,310
140,0.06,2.03,1.93,0.07,9,310
141,0.05,2.03,1.95,0.04,16,316
142,0.05,1.55,1.47,0.05,8,324
143,0.05,2.42,2.32,0.06,10,335
144,0.05,1.65,1.58,0.04,13,342
145,0.07,0.7,0.61,0.01,8,296
146,0.06,0.91,0.81,0.07,4,309
