,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.05,0.05,0.0,1,2
1,0.0,0.11,0.11,0.0,2,3
2,0.33,0.17,0.17,0.0,2,3
3,0.67,0.14,0.14,0.0,2,3
4,0.0,0.15,0.15,0.0,2,4
5,1.0,0.16,0.16,0.0,2,2
6,0.0,0.14,0.14,0.0,2,3
7,0.0,0.14,0.14,0.0,2,4
8,0.5,0.22,0.22,0.0,2,2
9,0.0,0.21,0.21,0.0,2,3
10,0.0,0.22,0.22,0.0,2,4
11,0.0,0.25,0.25,0.0,2,5
12,0.0,0.26,0.26,0.0,2,6
13,0.17,0.2,0.2,0.0,2,6
14,0.17,0.22,0.22,0.0,2,6
15,0.29,0.28,0.28,0.0,2,7
16,0.25,0.19,0.19,0.0,2,8
17,0.57,0.41,0.41,0.0,2,7
18,0.75,0.31,0.31,0.0,2,8
19,0.83,0.26,0.26,0.0,2,6
20,0.86,0.25,0.25,0.0,2,7
21,0.75,0.18,0.18,0.0,2,8
22,0.75,0.3,0.3,0.0,2,8
23,0.78,0.29,0.29,0.0,2,9
24,0.7,0.25,0.25,0.0,2,10
25,0.64,0.35,0.35,0.0,2,11
26,0.6,0.14,0.14,0.0,2,10
27,0.36,0.34,0.33,0.0,2,11
28,0.45,0.27,0.27,0.0,2,11
29,0.42,0.32,0.31,0.0,2,12
30,0.6,0.24,0.24,0.0,2,10
31,0.7,0.3,0.3,0.0,2,10
32,0.9,0.28,0.27,0.0,2,10
33,0.64,0.25,0.25,0.0,2,11
34,0.55,0.24,0.24,0.0,2,11
35,0.42,0.14,0.14,0.0,2,12
36,0.38,0.13,0.12,0.0,2,13
37,0.46,0.32,0.32,0.0,2,13
38,0.75,0.3,0.3,0.0,2,12
39,0.77,0.35,0.35,0.0,2,13
40,0.85,0.4,0.4,0.0,2,13
41,0.64,0.06,0.06,0.0,2,14
42,0.77,0.34,0.34,0.0,2,13
43,0.77,0.22,0.22,0.0,2,13
44,0.77,0.27,0.26,0.0,2,13
45,0.64,0.32,0.32,0.0,2,14
46,0.64,0.28,0.28,0.0,2,14
47,0.71,0.37,0.36,0.0,2,14
48,0.79,0.31,0.3,0.0,2,14
49,0.53,0.22,0.22,0.0,2,15
50,0.69,0.31,0.31,0.0,2,13
51,0.71,0.34,0.33,0.0,2,14
52,0.67,0.32,0.32,0.0,2,15
53,0.67,0.29,0.29,0.0,2,15
54,0.67,0.38,0.37,0.0,2,15
55,0.69,0.3,0.3,0.0,2,16
56,0.75,0.26,0.26,0.0,2,16
57,0.71,0.28,0.28,0.0,2,17
58,0.65,0.3,0.29,0.0,2,17
59,0.76,0.31,0.3,0.0,2,17
60,0.67,0.29,0.29,0.0,2,18
61,0.82,0.25,0.25,0.0,2,17
62,0.88,0.37,0.36,0.0,2,17
63,0.89,0.3,0.3,0.0,2,18
64,0.63,0.28,0.28,0.0,2,19
65,0.5,0.31,0.31,0.0,2,20
66,0.61,0.26,0.25,0.0,2,18
67,0.58,0.28,0.28,0.0,2,19
68,0.45,0.42,0.41,0.0,2,20
69,0.33,0.4,0.4,0.0,2,21
70,0.38,0.26,0.25,0.0,2,21
71,0.36,0.2,0.2,0.0,2,22
72,0.26,0.31,0.31,0.0,2,23
73,0.38,0.21,0.2,0.0,2,21
74,0.32,0.32,0.32,0.0,2,22
75,0.43,0.27,0.27,0.0,2,21
76,0.45,0.25,0.25,0.0,2,22
77,0.43,0.31,0.31,0.0,2,23
78,0.43,0.37,0.36,0.0,2,23
79,0.7,0.29,0.29,0.0,2,20
80,0.62,0.35,0.35,0.0,2,21
81,0.5,0.25,0.25,0.0,2,22
82,0.48,0.25,0.24,0.0,2,23
83,0.59,0.27,0.27,0.0,2,22
84,0.57,0.35,0.35,0.0,2,23
85,0.48,0.28,0.27,0.0,2,23
86,0.5,0.27,0.27,0.0,2,22
87,0.52,0.35,0.35,0.0,2,21
88,0.57,0.3,0.29,0.0,2,21
89,0.7,0.26,0.26,0.0,2,20
90,0.76,0.33,0.32,0.0,2,21
91,0.73,0.22,0.22,0.0,2,22
92,1.06,0.32,0.32,0.0,2,17
93,0.94,0.38,0.38,0.0,2,18
94,0.94,0.44,0.44,0.0,2,18
95,0.84,0.35,0.34,0.0,2,19
96,0.65,0.3,0.3,0.0,2,20
97,0.65,0.25,0.24,0.0,2,20
98,0.65,0.33,0.32,0.0,2,20
99,0.47,0.28,0.28,0.0,2,19
100,0.5,0.35,0.35,0.0,2,20
101,0.55,0.15,0.15,0.0,2,20
102,0.68,0.39,0.39,0.0,2,19
103,0.42,0.17,0.17,0.0,1,19
