,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.01,0.01,0.0,1,2
1,0.5,0.04,0.04,0.0,2,2
2,0.67,0.09,0.09,0.0,2,3
3,0.0,0.11,0.11,0.0,2,4
4,0.0,0.05,0.05,0.0,2,5
5,0.0,0.1,0.1,0.0,2,6
6,0.0,0.09,0.09,0.0,2,7
7,0.0,0.13,0.13,0.0,2,6
8,0.0,0.1,0.1,0.0,2,7
9,0.0,0.14,0.13,0.0,2,8
10,0.0,0.15,0.15,0.0,2,9
11,0.4,0.12,0.12,0.0,2,5
12,0.6,0.08,0.08,0.0,2,5
13,0.33,0.1,0.1,0.0,2,6
14,0.5,0.05,0.05,0.0,2,6
15,0.4,0.19,0.19,0.0,2,5
16,0.33,0.05,0.05,0.0,2,6
17,0.29,0.12,0.12,0.0,2,7
18,0.43,0.06,0.06,0.0,2,7
19,0.43,0.11,0.11,0.0,2,7
20,0.5,0.05,0.05,0.0,2,8
21,0.5,0.08,0.08,0.0,2,8
22,0.57,0.13,0.13,0.0,2,7
23,0.29,0.05,0.05,0.0,2,7
24,0.25,0.09,0.08,0.0,2,8
25,0.0,0.06,0.05,0.0,2,7
26,0.0,0.04,0.04,0.0,2,8
27,0.17,0.06,0.06,0.0,2,6
28,0.17,0.04,0.04,0.0,2,6
29,0.2,0.05,0.05,0.0,2,5
30,0.0,0.03,0.03,0.0,2,5
31,0.0,0.03,0.02,0.0,2,4
32,0.0,0.05,0.05,0.0,2,4
33,0.0,0.08,0.08,0.0,2,3
34,0.0,0.01,0.01,0.0,2,2
