,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.27,0.08,0.18,2,34
1,0.0,1.96,1.86,0.09,35,50
2,0.02,1.3,1.23,0.06,18,44
3,0.0,1.31,1.12,0.16,12,76
4,0.04,6.59,6.55,0.02,34,47
5,0.02,0.88,0.63,0.21,6,85
6,0.06,2.77,2.67,0.09,40,18
7,0.0,1.45,1.29,0.14,19,43
8,0.0,2.93,2.78,0.14,27,69
9,0.0,3.57,3.5,0.06,28,82
10,0.05,3.35,3.33,0.02,15,59
11,0.06,0.91,0.76,0.13,5,71
12,0.02,4.52,4.42,0.08,27,88
13,0.12,1.78,1.68,0.08,19,60
14,0.06,2.59,2.52,0.06,19,72
15,0.17,0.87,0.77,0.09,14,47
16,0.06,1.97,1.84,0.11,19,66
17,0.06,1.83,1.74,0.07,21,77
18,0.07,2.68,2.65,0.02,16,76
19,0.06,0.63,0.61,0.01,5,77
20,0.08,0.46,0.44,0.01,3,78
21,0.08,0.47,0.45,0.01,3,79
22,0.07,0.45,0.41,0.03,4,85
23,0.05,1.33,1.07,0.22,8,125
24,0.07,3.66,3.61,0.03,42,101
25,0.08,1.34,1.18,0.13,7,116
26,0.03,4.05,3.83,0.19,28,151
27,0.03,5.24,5.21,0.01,36,121
28,0.05,0.6,0.48,0.09,4,111
29,0.05,2.58,2.43,0.12,19,120
30,0.04,8.25,8.15,0.07,25,135
31,0.02,4.35,4.25,0.07,17,145
32,0.02,2.14,2.08,0.04,17,147
33,0.01,1.73,1.66,0.05,10,156
34,0.01,2.02,1.88,0.11,11,166
35,0.02,2.58,2.55,0.02,23,161
36,0.02,0.74,0.64,0.07,5,167
37,0.02,1.13,1.05,0.05,17,168
38,0.02,1.68,1.61,0.06,12,177
39,0.05,1.77,1.73,0.02,13,145
40,0.05,1.43,1.22,0.17,5,167
41,0.08,6.58,6.54,0.02,36,143
42,0.08,1.25,1.15,0.08,5,143
43,0.06,2.93,2.79,0.1,17,161
44,0.04,3.45,3.41,0.02,23,164
45,0.04,0.73,0.7,0.01,4,163
46,0.04,0.88,0.84,0.02,4,161
47,0.04,1.19,1.13,0.04,5,166
48,0.03,1.89,1.85,0.02,9,167
49,0.04,0.86,0.81,0.02,5,170
50,0.03,1.2,1.17,0.01,5,172
51,0.03,0.88,0.74,0.1,4,190
52,0.03,3.16,2.9,0.22,20,226
53,0.03,7.91,7.76,0.12,42,240
54,0.02,2.9,2.85,0.02,24,244
55,0.03,0.93,0.79,0.1,6,238
56,0.03,3.62,3.56,0.03,24,243
57,0.04,1.56,1.39,0.13,8,246
58,0.05,7.4,7.36,0.01,27,230
59,0.07,1.06,0.93,0.09,4,198
60,0.06,2.44,2.28,0.12,20,201
61,0.07,6.16,6.06,0.07,25,209
62,0.07,2.81,2.78,0.01,14,208
63,0.07,0.87,0.82,0.03,4,212
64,0.07,0.78,0.72,0.04,7,219
65,0.06,1.88,1.79,0.06,9,216
66,0.07,3.55,3.51,0.01,14,215
67,0.07,1.14,1.09,0.03,4,219
68,0.07,1.44,1.39,0.03,7,224
69,0.08,0.58,0.54,0.01,6,212
70,0.08,0.81,0.74,0.05,4,209
71,0.08,2.01,1.94,0.05,11,211
72,0.08,1.75,1.71,0.02,11,207
73,0.08,0.8,0.72,0.05,5,210
74,0.07,1.94,1.88,0.03,12,214
75,0.06,1.51,1.38,0.09,7,220
76,0.06,3.04,2.85,0.14,20,235
77,0.05,5.23,5.19,0.02,30,238
78,0.05,0.98,0.79,0.15,5,256
79,0.06,3.09,3.04,0.01,28,223
80,0.05,0.94,0.78,0.12,4,240
81,0.06,5.37,5.32,0.02,28,209
