,z_0,z_1,z_2,connected
0,347.0,-101.92005386108849,5.182955470658214,1.0
1,347.0,-104.23384615384617,10.353846153846291,1.0
2,347.0,-106.69866497139225,13.1246026700573,1.0
3,347.0,-107.52437574316286,13.828775267538674,0.0
4,325.0,36.18001943904471,-174.48375451263541,1.0
5,325.0,30.301335028607696,-167.87539732994276,1.0
6,325.0,29.47562425683708,-167.17122473246133,0.0
7,322.0,-37.01298074603096,131.16679534816393,1.0
8,322.0,-37.019936833793906,131.28369522305564,1.0
9,322.0,-37.27167550444187,131.62371737483653,1.0
10,322.0,-39.69717029583654,134.35026889677914,0.0
11,322.0,-39.70286563605305,134.35667115276016,1.0
12,322.0,-41.411315956770466,136.27717736808648,1.0
13,322.0,-42.20451843043992,136.95362663495843,0.0
14,311.0,97.14757253867532,-256.44728024524136,1.0
15,311.0,91.3013350286077,-249.87539732994276,1.0
16,311.0,90.47562425683708,-249.17122473246133,0.0
17,308.0,23.98701925396898,49.16679534816393,1.0
18,308.0,23.980063166206037,49.283695223055645,1.0
19,308.0,23.72832449555807,49.62371737483653,1.0
20,308.0,19.588684043229478,54.277177368086484,1.0
21,308.0,18.795481569560025,54.953626634958425,0.0
22,286.0,161.64794624746452,-132.94726166328599,1.0
23,286.0,161.06045374269803,-131.82488792283658,1.0
24,286.0,160.72832449555818,-131.37628262516358,1.0
25,286.0,156.5886840432293,-126.72282263191357,1.0
26,286.0,155.79548156955997,-126.04637336504163,0.0
27,265.0,-138.012980746031,175.16679534816393,1.0
28,265.0,-138.01993683379393,175.28369522305564,1.0
29,265.0,-138.27167550444184,175.62371737483653,1.0
30,265.0,-142.4113159567705,180.27717736808648,1.0
31,265.0,-143.20451843043995,180.95362663495843,0.0
32,246.0,-256.01298074603096,353.16679534816393,1.0
33,246.0,-256.01993683379396,353.28369522305564,1.0
34,246.0,-256.2716755044419,353.62371737483653,1.0
35,246.0,-260.4113159567705,358.2771773680865,1.0
36,246.0,-261.20451843044,358.9536266349584,0.0
37,229.0,60.64794624746446,-88.94726166328599,1.0
38,229.0,60.060453742697916,-87.82488792283658,1.0
39,229.0,59.72832449555807,-87.37628262516358,1.0
40,229.0,55.58868404322948,-82.72282263191357,1.0
41,229.0,54.795481569560025,-82.04637336504163,0.0
42,224.0,-118.13440860215053,170.63693864642636,1.0
43,224.0,-118.93954625730203,172.17511207716342,1.0
44,224.0,-119.27167550444187,172.62371737483653,1.0
45,224.0,-123.41131595677052,177.27717736808648,1.0
46,224.0,-124.20451843043992,177.95362663495843,0.0
47,218.0,142.07994613891134,-62.81704452934173,1.0
48,218.0,139.76615384615394,-57.64615384615382,1.0
49,218.0,137.30133502860787,-54.8753973299427,1.0
50,218.0,136.47562425683708,-54.171224732461326,0.0
51,204.0,202.78616208822513,-144.16049241992476,1.0
52,204.0,200.76615384615383,-139.64615384615382,1.0
53,204.0,198.30133502860775,-136.8753973299427,1.0
54,204.0,197.47562425683708,-136.17122473246133,0.0
55,192.0,43.98701925396904,-5.833204651836013,1.0
56,192.0,43.980063166206094,-5.716304776944298,1.0
57,192.0,43.9002878289474,-5.6085526315789025,1.0
58,192.0,38.373029772329176,-0.8669001751313203,1.0
59,192.0,37.40789473684208,-0.17763157894728465,0.0
60,182.0,341.1475725386753,-324.44728024524136,1.0
61,182.0,335.30133502860775,-317.87539732994276,1.0
62,182.0,334.4756242568371,-317.1712247324614,0.0
63,179.0,267.987019253969,-18.833204651836013,1.0
64,179.0,267.98006316620587,-18.7163047769443,1.0
65,179.0,267.7283244955582,-18.37628262516347,1.0
66,179.0,263.5886840432293,-13.722822631913516,1.0
67,179.0,262.79548156955997,-13.046373365041575,0.0
68,167.0,-219.13440860215053,214.63693864642636,1.0
69,167.0,-219.939546257302,216.17511207716342,1.0
70,167.0,-220.27167550444184,216.62371737483653,1.0
71,167.0,-224.4113159567705,221.27717736808648,1.0
72,167.0,-225.20451843043995,221.95362663495843,0.0
73,142.0,-76.92005386108849,159.18295547065821,1.0
74,142.0,-79.23384615384617,164.3538461538463,1.0
75,142.0,-81.69866497139225,167.1246026700573,1.0
76,142.0,-82.52437574316286,167.8287752675388,0.0
77,136.0,105.98701925396904,107.16679534816393,1.0
78,136.0,105.9800631662061,107.28369522305564,1.0
79,136.0,105.72832449555813,107.62371737483653,1.0
80,136.0,101.58868404322953,112.27717736808648,1.0
81,136.0,100.79548156956008,112.95362663495843,0.0
82,122.0,166.98701925396898,25.16679534816393,1.0
83,122.0,166.98006316620587,25.283695223055645,1.0
84,122.0,166.72832449555818,25.62371737483653,1.0
85,122.0,162.5886840432293,30.277177368086484,1.0
86,122.0,161.79548156955997,30.953626634958425,0.0
87,117.0,-12.012980746030962,285.16679534816393,1.0
88,117.0,-12.019936833793906,285.28369522305564,1.0
89,117.0,-12.271675504441873,285.62371737483653,1.0
90,117.0,-15.170805078794956,288.8826920720016,0.0
91,117.0,-15.177875113692608,288.89063965221436,1.0
92,117.0,-16.411315956770466,290.2771773680865,1.0
93,117.0,-17.20451843043992,290.9536266349584,0.0
94,103.0,48.98701925396898,203.16679534816393,1.0
95,103.0,48.98006316620604,203.28369522305564,1.0
96,103.0,48.72832449555807,203.62371737483653,1.0
97,103.0,44.58868404322948,208.27717736808648,1.0
98,103.0,43.795481569560025,208.95362663495843,0.0
99,100.0,304.6479462474645,-156.94726166328599,1.0
100,100.0,304.06045374269803,-155.82488792283658,1.0
101,100.0,303.7283244955582,-155.37628262516358,1.0
102,100.0,299.5886840432293,-150.72282263191357,1.0
103,100.0,298.79548156955997,-150.04637336504163,0.0
104,81.0,186.64794624746452,21.05273833671407,1.0
105,81.0,186.06045374269803,22.17511207716342,1.0
106,81.0,185.72832449555818,22.62371737483653,1.0
107,81.0,181.5886840432293,27.277177368086484,1.0
108,81.0,180.79548156955997,27.953626634958425,0.0
109,66.0,361.18001943904454,-379.4837545126354,1.0
110,66.0,355.30133502860775,-372.87539732994276,1.0
111,66.0,354.8707280832095,-372.5081723625557,1.0
112,66.0,354.407894736842,-372.1776315789474,0.0
113,63.0,287.987019253969,-73.83320465183601,1.0
114,63.0,287.98006316620587,-73.7163047769443,1.0
115,63.0,287.9002878289472,-73.6085526315789,1.0
116,63.0,282.3730297723292,-68.86690017513132,1.0
117,63.0,281.407894736842,-68.17763157894728,0.0
118,60.0,-113.01298074603096,329.16679534816393,1.0
119,60.0,-113.0199368337939,329.28369522305564,1.0
120,60.0,-113.27167550444187,329.62371737483653,1.0
121,60.0,-117.41131595677052,334.2771773680865,1.0
122,60.0,-118.20451843043992,334.9536266349584,0.0
123,52.0,422.1475725386753,-461.4472802452413,1.0
124,52.0,416.30133502860775,-454.8753973299428,1.0
125,52.0,415.8707280832095,-454.50817236255574,1.0
126,52.0,415.407894736842,-454.1776315789474,0.0
127,49.0,348.987019253969,-155.833204651836,1.0
128,49.0,348.98006316620587,-155.7163047769443,1.0
129,49.0,348.9002878289472,-155.6085526315789,1.0
130,49.0,343.3730297723292,-150.86690017513132,1.0
131,49.0,342.407894736842,-150.17763157894728,0.0
132,27.0,486.6479462474645,-337.947261663286,1.0
133,27.0,486.06045374269803,-336.8248879228365,1.0
134,27.0,485.9002878289472,-336.60855263157896,1.0
135,27.0,480.3730297723292,-331.8669001751314,1.0
136,27.0,479.407894736842,-331.1776315789474,0.0
137,22.0,358.1648495605138,-246.8586883029074,1.0
138,22.0,357.209980528008,-245.034460897523,1.0
139,22.0,355.502100406308,-242.72763583775225,1.0
140,22.0,352.6877228731532,-239.56393275598572,0.0
141,-13.0,68.98701925396898,148.16679534816393,1.0
142,-13.0,68.98006316620604,148.28369522305564,1.0
143,-13.0,68.90028782894734,148.3914473684211,1.0
144,-13.0,63.373029772329176,153.13309982486868,1.0
145,-13.0,62.407894736842024,153.82236842105266,0.0
146,-30.0,385.6479462474645,-293.947261663286,1.0
147,-30.0,385.06045374269803,-292.8248879228365,1.0
148,-30.0,384.9002878289472,-292.60855263157896,1.0
149,-30.0,379.3730297723292,-287.8669001751314,1.0
150,-30.0,378.407894736842,-287.1776315789474,0.0
