,z_0,z_1,z_2,connected
0,0.0,13.904639175257728,-31.25257731958763,1.0
1,0.0,13.5,-16.19999999999999,1.0
2,0.0,-5.026315789473671,31.63157894736841,1.0
3,0.0,-6.888888888888886,34.44444444444446,0.0
4,-79.0,-120.95383411580596,34.44444444444446,1.0
5,-79.0,-121.02631578947368,34.63157894736841,1.0
6,-79.0,-122.88888888888889,37.44444444444446,0.0
7,-81.0,80.83152173913044,-146.5326086956522,1.0
8,-81.0,80.5,-134.2,1.0
9,-81.0,61.97368421052633,-86.36842105263158,1.0
10,-81.0,60.111111111111114,-83.55555555555556,0.0
11,-101.0,-133.09536082474227,164.74742268041234,1.0
12,-101.0,-133.5,179.8,1.0
13,-101.0,-152.0263157894737,227.63157894736844,1.0
14,-101.0,-153.88888888888889,230.44444444444446,0.0
15,-109.0,197.90463917525773,166.74742268041234,1.0
16,-109.0,197.5,181.8,1.0
17,-109.0,178.9736842105263,229.63157894736844,1.0
18,-109.0,177.1111111111111,232.44444444444446,0.0
