,algorithm,instance,iter,nd_edges,nd_points,num_dom_lp,num_milp,time (sec),time_dom_test (sec),time_search (sec),time_slice (sec),y_eff
0,ConeBasedSearchAlgorithm,momilp_3obj_10con_5int_5bin_ins_1,6,14,0,0,19,0.34,0,0.13,0.11,5
1,ConeBasedSearchAlgorithm,momilp_3obj_10con_5int_5bin_ins_5,3,6,0,0,10,0.29,0,0.08,0.03,3
2,ConeBasedSearchAlgorithm,momilp_3obj_10con_5int_5bin_ins_4,4,6,0,0,12,0.28,0,0.1,0.03,3
3,ConeBasedSearchAlgorithm,momilp_3obj_10con_5int_5bin_ins_3,6,16,0,0,18,0.41,0,0.11,0.1,5
4,ConeBasedSearchAlgorithm,momilp_3obj_10con_5int_5bin_ins_2,7,6,0,0,18,0.35,0,0.13,0.05,6
