,z_0,z_1,z_2,connected
0,124.0,0.0,-127.0,1.0
1,124.0,-4.050632911392427,-118.0886075949367,1.0
2,124.0,-26.513966480446925,-101.16201117318435,1.0
3,124.0,-38.700996677740875,-95.12292358803987,0.0
4,46.0,158.0,-122.0,1.0
5,46.0,153.94936708860757,-113.0886075949367,1.0
6,46.0,139.95876288659798,-102.54639175257732,1.0
7,46.0,119.76470588235293,-92.17647058823529,0.0
8,0.0,32.0,-8.0,1.0
9,0.0,27.949367088607573,0.9113924050632818,1.0
10,0.0,-5.620111731843565,26.20670391061452,1.0
11,0.0,-7.770764119601324,27.27242524916943,0.0
12,-166.0,148.0,-71.0,1.0
13,-166.0,143.94936708860757,-62.088607594936704,1.0
14,-166.0,110.37988826815638,-36.793296089385464,1.0
15,-166.0,108.22923588039868,-35.727574750830556,0.0
16,-181.0,-112.0,177.0,1.0
17,-181.0,-113.95121951219512,181.2926829268293,1.0
18,-181.0,-150.0,211.33333333333331,1.0
19,-181.0,-150.20238095238096,211.49523809523805,1.0
20,-181.0,-151.77076411960132,212.27242524916943,0.0
