,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.13,0.04,0.09,2,2
1,0.0,0.12,0.03,0.09,2,16
2,0.0,0.46,0.4,0.06,17,1
3,0.0,0.14,0.07,0.07,2,12
4,0.09,0.41,0.4,0.01,11,11
5,1.0,0.1,0.09,0.01,3,1
6,0.0,0.18,0.12,0.05,2,1
7,0.0,0.27,0.21,0.05,2,12
8,0.1,0.64,0.63,0.01,11,10
9,1.0,0.13,0.09,0.03,3,1
10,0.0,0.18,0.13,0.05,2,8
11,0.33,0.12,0.11,0.01,7,3
12,0.0,0.17,0.09,0.08,3,12
13,0.0,0.5,0.45,0.05,13,17
14,0.11,0.63,0.62,0.01,17,9
15,1.0,0.11,0.1,0.01,4,1
16,0.0,0.26,0.19,0.06,2,3
17,0.5,0.08,0.06,0.02,3,2
18,0.0,0.2,0.18,0.02,3,4
19,0.33,0.21,0.2,0.01,4,3
20,0.0,0.27,0.23,0.04,4,8
21,1.0,0.33,0.32,0.01,9,1
22,0.0,0.19,0.11,0.07,2,7
23,1.0,0.28,0.27,0.01,8,1
24,0.0,0.2,0.14,0.05,2,14
25,0.33,0.4,0.39,0.01,14,3
26,0.0,0.2,0.15,0.04,4,7
27,0.2,0.18,0.17,0.01,7,5
28,1.0,0.15,0.1,0.05,4,1
29,0.0,0.12,0.06,0.05,2,1
30,0.0,0.13,0.07,0.05,2,7
31,0.2,0.2,0.19,0.01,7,5
32,1.0,0.14,0.12,0.02,4,1
33,0.0,0.06,0.01,0.04,1,1
34,0.0,0.18,0.12,0.06,2,9
35,0.0,0.44,0.43,0.01,9,7
36,1.0,0.13,0.13,0.01,3,2
37,0.0,0.28,0.24,0.04,3,4
38,1.0,0.17,0.15,0.01,5,1
39,0.0,0.12,0.07,0.04,2,4
40,2.0,0.16,0.15,0.01,5,1
41,0.0,0.19,0.15,0.03,2,4
42,1.0,0.1,0.07,0.03,5,1
43,0.0,0.11,0.07,0.03,2,2
44,0.0,0.09,0.07,0.02,3,1
45,0.0,0.12,0.05,0.07,2,1
46,0.0,0.11,0.05,0.05,2,1
47,0.0,0.08,0.03,0.05,2,1
