,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,0.01,0.01,0.0,1,2
1,2.0,0.02,0.02,0.0,2,2
2,3.0,0.03,0.03,0.0,2,2
3,4.5,0.05,0.04,0.0,2,2
4,5.5,0.03,0.02,0.0,2,2
5,6.5,0.04,0.04,0.0,2,2
6,8.5,0.05,0.05,0.0,2,2
7,9.5,0.03,0.03,0.0,2,2
8,10.0,0.06,0.06,0.0,2,2
9,11.0,0.03,0.03,0.0,1,3
10,11.67,0.06,0.06,0.0,2,3
11,12.0,0.06,0.06,0.0,2,3
12,13.0,0.03,0.03,0.0,1,3
13,13.67,0.05,0.04,0.0,2,3
14,14.33,0.03,0.03,0.0,2,3
15,15.67,0.06,0.06,0.0,2,3
16,16.33,0.04,0.03,0.0,2,3
17,16.33,0.04,0.04,0.0,2,3
18,22.5,0.01,0.01,0.0,1,2
19,24.0,0.03,0.03,0.0,2,2
