,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.15,0.15,0.0,1,2
1,0.0,0.18,0.18,0.0,2,3
2,1.0,0.16,0.16,0.0,2,2
3,0.0,0.28,0.28,0.0,2,3
4,0.0,0.28,0.28,0.0,2,4
5,0.67,0.3,0.3,0.0,2,3
6,0.5,0.31,0.3,0.0,2,4
7,0.0,0.23,0.23,0.0,2,5
8,0.2,0.32,0.32,0.0,2,5
9,0.0,0.27,0.26,0.0,2,6
10,0.17,0.25,0.25,0.0,2,6
11,0.8,0.3,0.3,0.0,2,5
12,1.0,0.44,0.44,0.0,2,5
13,1.2,0.44,0.44,0.0,2,5
14,0.83,0.45,0.45,0.0,2,6
15,2.33,0.33,0.33,0.0,2,3
16,0.75,0.38,0.37,0.0,2,4
17,1.0,0.39,0.39,0.0,2,3
18,0.25,0.37,0.37,0.0,2,4
19,0.2,0.35,0.35,0.0,2,5
20,0.4,0.24,0.23,0.0,2,5
21,0.5,0.34,0.34,0.0,2,6
22,0.14,0.31,0.3,0.0,2,7
23,0.29,0.29,0.28,0.0,2,7
24,0.12,0.31,0.31,0.0,2,8
25,0.8,0.4,0.4,0.0,2,5
26,1.0,0.38,0.38,0.0,2,6
27,0.67,0.3,0.3,0.0,2,6
28,0.29,0.31,0.3,0.0,2,7
29,0.6,0.37,0.36,0.0,2,5
30,0.17,0.33,0.33,0.0,2,6
31,0.0,0.31,0.31,0.0,2,7
32,0.17,0.22,0.22,0.0,2,6
33,0.0,0.31,0.31,0.0,2,6
34,0.17,0.34,0.34,0.0,2,6
35,0.5,0.21,0.21,0.0,2,6
36,0.5,0.31,0.31,0.0,2,6
37,0.67,0.32,0.31,0.0,2,6
38,0.43,0.41,0.4,0.0,2,7
39,0.38,0.3,0.3,0.0,2,8
40,0.33,0.3,0.3,0.0,2,9
41,0.3,0.35,0.34,0.0,2,10
42,0.27,0.46,0.46,0.0,2,11
43,0.36,0.46,0.45,0.0,2,11
44,0.55,0.34,0.34,0.0,2,11
45,0.5,0.38,0.37,0.0,2,12
46,0.23,0.27,0.27,0.0,2,13
47,0.78,0.32,0.32,0.0,2,9
48,0.9,0.52,0.52,0.0,2,10
49,0.4,0.35,0.34,0.0,2,10
50,0.6,0.27,0.27,0.0,2,10
51,0.7,0.33,0.33,0.0,2,10
52,0.9,0.37,0.37,0.0,2,10
53,0.45,0.42,0.41,0.0,2,11
54,0.7,0.25,0.25,0.0,2,10
55,0.78,0.35,0.35,0.0,2,9
56,0.86,0.39,0.39,0.0,2,7
57,0.75,0.41,0.41,0.0,2,8
58,0.44,0.36,0.35,0.0,2,9
