,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.18,0.1,0.08,2,16
1,0.0,1.53,1.45,0.08,17,30
2,0.0,1.79,1.71,0.07,16,44
3,0.0,1.39,1.35,0.03,16,50
4,0.0,0.85,0.77,0.07,8,58
5,0.0,2.17,2.09,0.07,16,72
6,0.05,2.99,2.9,0.07,16,58
7,0.09,3.79,3.7,0.07,17,58
8,0.07,2.58,2.51,0.05,16,55
9,0.07,1.53,1.45,0.08,13,69
10,0.02,1.56,1.47,0.08,16,83
11,0.01,2.28,2.24,0.03,16,80
12,0.03,0.86,0.77,0.07,8,75
13,0.13,1.36,1.32,0.03,16,53
14,0.17,0.59,0.55,0.03,9,48
15,0.18,0.6,0.54,0.06,8,44
16,0.08,1.99,1.9,0.08,13,59
17,0.07,1.5,1.45,0.04,17,67
18,0.08,1.5,1.41,0.07,10,66
19,0.08,1.16,1.09,0.05,16,63
20,0.03,1.93,1.86,0.06,13,74
21,0.02,1.47,1.38,0.07,13,88
22,0.05,2.21,2.14,0.05,16,64
23,0.06,1.32,1.26,0.05,13,68
24,0.04,1.75,1.68,0.06,11,49
25,0.05,0.3,0.23,0.06,3,44
26,0.04,0.24,0.18,0.05,3,45
27,0.0,0.35,0.27,0.07,3,59
28,0.02,1.65,1.58,0.06,16,56
29,0.07,0.25,0.18,0.06,3,46
30,0.09,0.28,0.24,0.03,3,47
31,0.11,0.26,0.2,0.06,3,37
32,0.14,0.19,0.13,0.06,4,29
33,0.03,0.27,0.2,0.07,3,29
34,0.06,0.19,0.12,0.06,3,18
35,0.14,0.21,0.14,0.06,3,7
36,0.0,0.16,0.13,0.02,3,7
37,0.0,0.17,0.11,0.06,3,7
38,0.0,0.19,0.12,0.06,3,7
39,0.0,0.12,0.07,0.04,3,6
40,0.0,0.11,0.07,0.03,4,4
41,0.0,0.1,0.06,0.04,4,2
42,0.0,0.1,0.07,0.03,3,2
