,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.26,0.13,0.12,2,24
1,0.0,2.93,2.78,0.14,25,28
2,0.0,7.36,7.22,0.12,29,52
3,0.0,2.44,2.28,0.14,26,78
4,0.02,4.59,4.44,0.13,28,55
5,0.0,5.44,5.35,0.07,30,69
6,0.03,2.15,2.04,0.09,16,73
7,0.04,2.58,2.56,0.01,19,49
8,0.08,0.66,0.63,0.02,4,51
9,0.16,0.87,0.71,0.13,6,32
10,0.14,6.68,6.63,0.04,29,37
11,0.06,1.13,1.07,0.06,11,48
12,0.07,1.35,1.25,0.09,13,54
13,0.02,2.2,2.13,0.07,19,66
14,0.02,2.03,1.88,0.14,14,82
15,0.04,9.54,9.49,0.04,30,73
16,0.12,1.43,1.35,0.06,10,49
17,0.11,2.22,2.08,0.12,14,46
18,0.07,3.56,3.48,0.07,27,59
19,0.05,1.56,1.47,0.08,15,76
20,0.04,3.15,3.04,0.09,19,82
21,0.05,5.05,5.02,0.02,20,85
22,0.02,1.08,0.91,0.15,6,112
23,0.02,3.55,3.41,0.13,29,134
24,0.04,4.65,4.49,0.14,27,136
25,0.06,4.36,4.3,0.04,30,112
26,0.07,1.99,1.92,0.06,10,115
27,0.07,2.06,1.96,0.08,13,122
28,0.07,1.77,1.68,0.07,19,125
29,0.1,0.8,0.78,0.01,14,100
30,0.07,0.5,0.47,0.02,4,81
31,0.07,0.61,0.55,0.06,6,76
32,0.11,0.32,0.21,0.09,3,63
33,0.11,2.03,1.96,0.05,21,56
34,0.13,0.43,0.26,0.15,3,46
35,0.13,0.29,0.19,0.09,3,30
36,0.14,0.38,0.29,0.09,3,29
37,0.11,0.15,0.09,0.06,3,28
38,0.11,0.25,0.11,0.13,3,28
39,0.11,0.32,0.21,0.1,3,28
40,0.33,0.19,0.11,0.07,3,9
41,0.0,0.14,0.07,0.06,3,5
42,0.0,0.25,0.11,0.14,4,4
43,0.0,0.11,0.03,0.07,3,3
