,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.26,0.13,0.12,2,24
1,0.0,3.29,3.16,0.12,25,47
2,0.0,3.59,3.55,0.03,25,53
3,0.02,1.03,0.94,0.08,8,46
4,0.07,1.69,1.58,0.1,18,43
5,0.05,2.13,2.02,0.1,22,62
6,0.05,2.82,2.8,0.02,21,65
7,0.06,0.61,0.56,0.03,5,50
8,0.05,1.02,0.96,0.04,9,58
9,0.06,1.39,1.36,0.03,10,47
10,0.04,0.75,0.68,0.06,7,52
11,0.03,1.81,1.71,0.09,14,62
12,0.01,2.26,2.16,0.08,20,78
13,0.04,1.53,1.43,0.09,18,71
14,0.07,1.9,1.85,0.04,19,76
15,0.12,1.13,1.08,0.03,10,58
16,0.19,0.98,0.89,0.08,9,54
17,0.14,1.93,1.8,0.11,19,65
18,0.05,3.11,3.02,0.08,25,81
19,0.01,1.48,1.38,0.08,18,97
20,0.02,2.26,2.2,0.04,18,102
21,0.02,1.1,1.04,0.04,10,94
22,0.03,1.03,0.96,0.05,11,88
23,0.05,0.76,0.7,0.04,12,79
24,0.05,0.9,0.88,0.01,9,74
25,0.06,0.49,0.4,0.08,4,68
26,0.06,0.26,0.15,0.1,3,69
27,0.06,0.28,0.2,0.06,3,48
28,0.29,0.2,0.15,0.04,3,17
29,0.28,0.31,0.24,0.06,3,18
30,0.17,0.41,0.32,0.09,3,18
31,0.17,0.4,0.3,0.09,3,18
32,0.11,0.2,0.17,0.03,3,18
33,0.27,0.09,0.05,0.04,3,11
34,0.5,0.19,0.18,0.01,3,8
35,0.57,0.17,0.13,0.04,3,7
36,0.67,0.1,0.05,0.05,3,3
37,0.0,0.05,0.03,0.01,2,3
