,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.31,0.18,0.12,2,24
1,0.0,3.06,2.91,0.14,25,28
2,0.0,4.09,3.97,0.11,29,48
3,0.0,3.52,3.44,0.07,22,61
4,0.0,1.45,1.3,0.13,15,85
5,0.01,3.01,2.89,0.11,26,74
6,0.1,2.43,2.41,0.01,23,52
7,0.06,1.38,1.24,0.12,4,77
8,0.06,9.55,9.47,0.06,27,89
9,0.02,2.16,2.0,0.14,14,115
10,0.03,2.31,2.28,0.01,27,115
11,0.04,0.32,0.3,0.01,3,116
12,0.05,0.43,0.4,0.02,4,115
13,0.05,0.6,0.57,0.02,5,112
14,0.05,0.72,0.69,0.02,6,111
15,0.03,0.79,0.71,0.06,6,123
16,0.03,2.24,2.1,0.12,14,145
17,0.04,3.07,2.93,0.12,24,125
18,0.04,2.92,2.72,0.09,26,137
19,0.06,2.81,2.69,0.09,21,143
20,0.1,2.03,2.0,0.01,20,98
21,0.05,0.84,0.67,0.15,4,128
22,0.08,6.28,6.25,0.01,31,104
23,0.05,0.96,0.82,0.12,4,128
24,0.07,3.82,3.79,0.01,25,126
25,0.08,0.47,0.43,0.02,4,128
26,0.08,0.69,0.65,0.03,7,131
27,0.08,0.66,0.63,0.02,7,132
28,0.09,0.64,0.6,0.02,5,133
29,0.09,0.64,0.59,0.03,6,130
30,0.09,0.72,0.63,0.07,7,136
31,0.09,1.48,1.44,0.02,15,98
32,0.07,0.98,0.84,0.12,6,99
33,0.05,2.76,2.68,0.06,25,103
34,0.02,2.95,2.78,0.14,15,129
35,0.06,4.5,4.35,0.13,28,77
36,0.05,2.93,2.81,0.1,29,96
37,0.04,4.65,4.49,0.14,21,106
38,0.04,4.98,4.85,0.1,30,118
39,0.04,4.31,4.18,0.12,22,140
40,0.04,3.51,3.36,0.12,24,164
41,0.04,4.33,4.3,0.01,25,159
42,0.04,0.55,0.51,0.03,4,164
43,0.03,1.15,1.0,0.12,7,188
44,0.03,2.86,2.83,0.01,25,178
45,0.03,0.47,0.37,0.07,4,186
46,0.03,1.71,1.62,0.06,17,198
47,0.04,1.86,1.83,0.01,13,171
48,0.04,0.77,0.61,0.13,4,198
49,0.05,3.91,3.86,0.03,29,173
50,0.05,1.54,1.39,0.11,7,178
51,0.05,4.37,4.24,0.1,24,191
52,0.04,4.08,3.95,0.1,23,190
53,0.03,3.04,2.91,0.1,24,207
54,0.03,3.04,2.89,0.12,23,198
55,0.06,2.08,2.04,0.02,26,173
56,0.04,0.74,0.6,0.11,5,194
57,0.05,2.95,2.91,0.02,23,190
58,0.06,0.56,0.53,0.02,5,192
59,0.06,0.42,0.38,0.02,5,193
60,0.06,0.45,0.41,0.02,5,193
61,0.06,0.54,0.49,0.02,6,196
62,0.06,0.54,0.49,0.03,6,198
63,0.07,0.59,0.54,0.02,7,188
64,0.06,0.61,0.54,0.05,6,196
65,0.09,1.38,1.25,0.11,12,175
66,0.09,2.8,2.76,0.02,24,173
67,0.09,1.72,1.66,0.04,6,176
68,0.09,2.39,2.34,0.03,10,181
69,0.11,1.95,1.92,0.01,6,140
70,0.07,0.88,0.7,0.15,4,171
71,0.1,5.71,5.66,0.02,33,137
72,0.1,1.28,1.14,0.11,7,146
73,0.09,5.3,5.24,0.04,22,150
74,0.1,2.31,2.25,0.03,10,145
75,0.09,1.56,1.5,0.05,8,152
76,0.08,2.44,2.32,0.1,11,162
77,0.07,2.68,2.65,0.02,22,165
78,0.09,0.25,0.22,0.01,4,145
79,0.07,1.01,0.87,0.11,4,167
80,0.09,4.58,4.53,0.02,24,127
81,0.07,1.29,1.13,0.12,6,134
82,0.05,4.02,3.88,0.1,26,155
83,0.11,4.95,4.9,0.02,23,108
84,0.08,0.88,0.72,0.13,5,114
85,0.06,3.36,3.24,0.1,27,133
86,0.04,4.16,4.03,0.1,21,153
87,0.01,5.07,4.94,0.1,22,170
88,0.02,2.47,2.33,0.11,19,176
89,0.03,9.72,9.6,0.09,25,147
90,0.04,1.24,1.11,0.11,21,150
91,0.03,2.83,2.71,0.1,25,156
92,0.09,2.08,2.04,0.02,22,104
93,0.08,1.4,1.25,0.12,6,112
94,0.08,4.67,4.52,0.13,28,131
95,0.09,5.61,5.56,0.03,25,134
96,0.08,1.16,1.05,0.09,9,140
97,0.07,3.33,3.2,0.11,21,160
98,0.09,1.7,1.61,0.07,22,152
99,0.08,2.11,2.07,0.02,16,153
100,0.1,1.58,1.51,0.04,6,136
101,0.11,2.16,2.02,0.11,10,130
102,0.09,2.89,2.78,0.09,22,140
103,0.06,5.06,4.92,0.11,20,142
104,0.06,7.13,7.0,0.11,25,162
105,0.04,6.28,6.14,0.11,22,183
106,0.04,2.87,2.74,0.1,23,184
107,0.02,6.49,6.31,0.14,23,190
108,0.03,5.81,5.66,0.11,30,201
109,0.04,4.6,4.51,0.07,25,210
110,0.05,3.04,2.87,0.13,15,197
111,0.05,3.28,3.21,0.05,30,204
112,0.07,3.88,3.77,0.08,12,196
113,0.1,3.83,3.79,0.01,18,154
114,0.09,1.33,1.16,0.14,4,175
115,0.08,6.51,6.4,0.09,30,191
116,0.08,3.21,3.08,0.1,21,203
117,0.07,5.57,5.42,0.12,22,216
118,0.07,4.22,4.12,0.07,25,217
119,0.1,3.16,3.08,0.01,15,184
120,0.1,0.5,0.39,0.09,3,191
121,0.09,3.27,3.18,0.06,20,202
122,0.07,2.06,1.92,0.1,13,203
123,0.07,4.23,4.18,0.03,22,200
124,0.06,1.49,1.34,0.12,7,221
125,0.07,5.71,5.58,0.1,23,220
126,0.07,5.13,5.06,0.04,22,226
127,0.07,2.39,2.25,0.11,10,225
128,0.08,4.36,4.27,0.06,24,231
129,0.07,6.07,5.9,0.13,15,212
130,0.09,3.05,2.93,0.08,29,195
131,0.07,3.12,3.03,0.06,18,201
132,0.08,1.86,1.73,0.1,13,212
133,0.08,3.71,3.64,0.04,23,220
134,0.08,1.84,1.71,0.1,10,226
135,0.07,4.72,4.6,0.09,22,222
136,0.05,4.28,4.09,0.14,20,221
137,0.03,3.51,3.37,0.1,30,240
138,0.05,4.19,4.14,0.02,21,201
139,0.05,0.85,0.69,0.12,6,206
140,0.07,2.4,2.36,0.01,25,202
141,0.08,0.53,0.49,0.01,3,202
142,0.07,0.37,0.32,0.03,4,205
143,0.08,0.51,0.46,0.02,7,205
144,0.07,0.68,0.64,0.02,6,208
145,0.08,0.56,0.51,0.02,6,207
146,0.08,0.58,0.53,0.03,6,202
147,0.08,0.74,0.66,0.05,7,209
148,0.09,1.2,1.03,0.13,11,217
149,0.07,3.91,3.78,0.09,29,228
150,0.06,5.51,5.38,0.1,20,247
151,0.05,1.51,1.42,0.06,21,260
152,0.07,2.81,2.75,0.02,15,222
153,0.08,1.63,1.46,0.13,6,226
154,0.07,5.77,5.63,0.1,26,237
155,0.06,4.54,4.45,0.06,22,241
156,0.06,3.28,3.14,0.11,15,259
157,0.06,3.86,3.8,0.03,21,264
158,0.05,1.99,1.81,0.14,7,265
159,0.05,5.91,5.79,0.09,29,266
160,0.06,4.47,4.37,0.07,21,272
161,0.06,3.35,3.29,0.03,15,255
162,0.06,1.42,1.36,0.03,7,253
163,0.06,1.32,1.21,0.08,7,267
164,0.05,3.31,3.22,0.05,17,259
165,0.06,2.6,2.55,0.02,13,260
166,0.05,1.22,1.17,0.02,6,263
167,0.06,1.2,1.15,0.02,6,266
168,0.07,1.02,0.96,0.02,6,223
169,0.05,1.68,1.54,0.11,8,244
170,0.05,4.29,4.16,0.09,23,225
171,0.04,4.06,3.92,0.1,21,244
172,0.03,2.76,2.71,0.02,21,246
173,0.04,0.94,0.81,0.1,5,249
174,0.04,4.44,4.37,0.04,23,231
175,0.04,1.26,1.11,0.12,9,251
176,0.04,2.8,2.63,0.13,25,257
177,0.06,4.26,4.22,0.01,28,234
178,0.05,0.89,0.72,0.13,4,257
179,0.06,5.25,5.2,0.02,28,231
180,0.06,0.9,0.73,0.13,6,238
181,0.07,4.9,4.83,0.04,26,243
182,0.07,2.56,2.42,0.09,11,255
183,0.07,4.17,3.99,0.14,21,271
184,0.07,5.46,5.29,0.14,30,274
185,0.08,3.08,3.04,0.02,30,269
186,0.08,0.52,0.48,0.02,5,271
187,0.08,0.53,0.49,0.02,5,272
188,0.09,0.51,0.46,0.02,5,273
189,0.08,0.56,0.52,0.02,6,274
190,0.09,0.43,0.37,0.03,5,274
191,0.09,0.79,0.74,0.03,7,268
192,0.09,0.95,0.88,0.05,7,274
193,0.08,1.19,1.07,0.09,11,279
194,0.07,3.66,3.56,0.06,20,281
195,0.07,2.69,2.62,0.04,15,286
196,0.07,3.09,3.04,0.02,10,282
197,0.07,1.31,1.23,0.05,6,292
198,0.06,4.34,4.25,0.06,12,304
199,0.06,4.63,4.45,0.14,14,320
200,0.07,6.26,6.16,0.06,30,327
201,0.07,2.58,2.53,0.01,14,327
202,0.07,0.96,0.9,0.03,4,327
203,0.07,1.43,1.36,0.04,7,332
204,0.08,1.82,1.77,0.02,9,310
205,0.08,0.94,0.81,0.09,5,316
206,0.08,2.86,2.78,0.05,20,322
207,0.08,1.55,1.42,0.09,11,329
