,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.21,0.09,0.12,2,24
1,0.0,2.36,2.23,0.12,25,47
2,0.0,2.82,2.66,0.14,25,74
3,0.03,2.9,2.82,0.06,29,63
4,0.0,1.18,1.11,0.05,14,73
5,0.0,1.42,1.27,0.13,12,100
6,0.03,3.55,3.53,0.01,28,71
7,0.04,0.56,0.47,0.08,4,80
8,0.04,2.54,2.4,0.12,20,103
9,0.04,2.14,2.07,0.05,25,114
10,0.06,1.43,1.4,0.02,13,96
11,0.06,0.77,0.67,0.08,5,94
12,0.04,2.99,2.87,0.11,20,114
13,0.02,1.92,1.79,0.11,22,137
14,0.03,2.17,2.12,0.03,25,127
15,0.02,0.65,0.56,0.07,9,128
16,0.01,2.05,1.95,0.08,16,145
17,0.03,1.78,1.7,0.06,19,124
18,0.01,1.37,1.31,0.05,14,133
19,0.01,0.86,0.73,0.1,11,153
20,0.05,3.15,3.11,0.02,22,123
21,0.04,0.97,0.87,0.08,6,131
22,0.09,2.05,2.01,0.02,19,86
23,0.06,0.88,0.78,0.08,6,104
24,0.11,3.26,3.23,0.02,20,85
25,0.06,0.81,0.7,0.1,6,102
26,0.06,2.78,2.64,0.13,23,126
27,0.06,2.9,2.77,0.11,26,125
28,0.03,3.86,3.73,0.11,25,146
29,0.01,4.83,4.72,0.08,23,163
30,0.01,1.83,1.71,0.1,19,162
31,0.03,3.14,3.1,0.03,22,146
32,0.02,1.35,1.24,0.08,7,164
33,0.02,4.23,4.18,0.03,20,171
34,0.02,2.03,1.89,0.11,9,176
35,0.06,3.23,3.19,0.02,24,139
36,0.05,0.93,0.8,0.1,6,150
37,0.06,1.92,1.8,0.09,23,143
38,0.07,2.75,2.68,0.05,22,151
39,0.07,1.51,1.48,0.02,12,151
40,0.06,0.5,0.38,0.1,5,170
41,0.05,2.2,2.08,0.09,21,187
42,0.05,3.94,3.82,0.09,22,187
43,0.07,3.25,3.14,0.08,22,182
44,0.11,2.47,2.43,0.02,20,149
45,0.09,0.68,0.58,0.08,6,166
46,0.09,1.87,1.81,0.03,19,163
47,0.07,1.64,1.57,0.05,9,174
48,0.07,2.44,2.34,0.08,13,182
49,0.08,2.14,2.11,0.01,17,169
50,0.08,0.73,0.63,0.07,4,169
51,0.08,2.2,2.12,0.06,16,173
52,0.07,2.59,2.49,0.08,14,190
53,0.07,1.4,1.33,0.05,19,192
54,0.07,1.51,1.42,0.06,13,201
55,0.07,2.11,2.07,0.02,15,204
