,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,2.31,1.26,1.04,2,31
1,1.07,22.85,22.78,0.05,31,27
2,1.0,1.35,1.25,0.08,3,24
3,1.09,0.08,0.0,0.06,0,23
4,2.0,2.24,1.29,0.93,2,26
5,2.08,21.96,21.89,0.05,26,26
6,2.04,0.36,0.29,0.06,2,24
7,2.0,0.5,0.39,0.1,2,22
8,2.05,0.08,0.0,0.05,0,22
9,2.0,1.0,0.91,0.08,2,20
10,2.05,0.08,0.0,0.06,0,20
11,2.05,1.11,1.04,0.06,1,19
12,2.26,1.31,1.25,0.05,1,19
13,2.12,1.96,1.9,0.05,2,16
14,2.19,1.74,1.67,0.06,1,16
15,3.0,2.85,1.83,1.01,2,15
16,3.29,10.62,10.55,0.06,14,7
17,4.0,0.93,0.73,0.19,2,1
18,4.0,1.39,0.76,0.62,1,21
19,4.05,21.89,21.82,0.05,21,21
20,4.05,1.04,0.98,0.05,1,21
21,4.05,1.04,0.98,0.05,1,21
22,4.05,1.05,0.98,0.06,1,20
23,4.05,1.02,0.95,0.05,1,20
24,4.05,0.66,0.59,0.06,1,19
25,5.0,1.93,0.99,0.92,2,26
26,5.04,16.26,16.19,0.05,26,25
27,5.04,0.2,0.13,0.05,1,24
28,5.0,0.39,0.29,0.08,2,22
29,5.05,0.08,0.0,0.06,0,22
30,5.0,0.44,0.35,0.08,2,20
31,5.05,0.08,0.0,0.06,0,20
32,5.05,0.33,0.27,0.05,1,19
33,5.17,0.81,0.74,0.06,1,18
34,5.12,0.34,0.27,0.05,1,16
35,5.19,1.31,1.25,0.05,1,16
36,5.29,1.1,1.04,0.06,1,17
37,5.17,1.17,1.1,0.06,2,12
38,5.17,0.75,0.68,0.06,1,12
39,8.0,1.25,1.17,0.08,2,1
40,8.0,1.9,1.22,0.66,1,20
41,8.0,22.79,22.72,0.06,20,18
42,8.0,2.59,2.49,0.08,2,16
43,8.0,0.71,0.55,0.13,1,15
44,9.0,1.69,0.73,0.93,1,22
45,9.09,15.45,15.38,0.05,22,22
46,9.05,0.58,0.5,0.07,2,20
47,9.06,0.41,0.32,0.08,2,17
48,9.13,0.08,0.0,0.05,0,15
49,9.13,0.33,0.26,0.05,1,15
50,9.18,0.74,0.65,0.08,2,11
51,9.27,0.48,0.41,0.05,1,11
52,9.3,0.36,0.29,0.06,1,10
53,11.0,0.86,0.75,0.11,2,1
54,11.0,1.84,1.19,0.64,1,21
55,11.0,20.96,20.89,0.05,21,19
56,11.0,1.57,1.47,0.08,2,17
57,11.0,0.08,0.0,0.05,0,17
58,11.0,0.77,0.7,0.06,1,17
59,11.0,0.75,0.68,0.06,1,16
60,11.0,0.8,0.73,0.05,1,16
61,12.0,0.78,0.72,0.05,1,2
62,12.0,2.97,2.05,0.91,2,27
63,12.04,19.9,19.82,0.06,27,26
64,12.04,0.35,0.28,0.06,1,25
65,12.04,0.76,0.69,0.05,1,24
66,12.04,0.76,0.69,0.06,1,23
67,12.09,1.0,0.94,0.04,1,23
68,12.09,0.75,0.68,0.05,1,23
69,12.05,1.45,1.39,0.05,2,21
70,12.11,0.75,0.68,0.06,1,18
71,12.08,0.84,0.75,0.08,2,12
72,14.0,0.78,0.64,0.13,1,1
73,14.0,1.72,1.12,0.59,1,20
74,14.21,24.58,24.5,0.06,20,19
75,14.21,1.19,1.12,0.05,1,19
76,14.22,1.19,1.12,0.05,1,18
77,14.22,0.62,0.54,0.05,1,18
78,14.24,0.62,0.55,0.05,1,17
79,14.39,2.14,2.07,0.05,1,18
80,14.29,2.26,2.19,0.05,2,17
81,14.19,1.69,1.62,0.06,1,16
82,14.13,0.69,0.62,0.05,1,15
83,14.09,1.65,1.55,0.08,2,11
84,14.25,2.46,2.37,0.08,2,8
85,15.0,1.74,0.8,0.92,1,22
86,15.09,14.14,14.06,0.05,22,22
87,15.05,0.5,0.43,0.05,2,20
88,15.06,0.57,0.48,0.08,2,17
89,15.13,0.08,0.0,0.05,0,15
90,15.13,0.36,0.3,0.05,1,15
91,15.2,0.75,0.65,0.08,2,10
92,15.3,0.44,0.37,0.05,1,10
93,15.45,0.38,0.29,0.07,1,11
94,17.0,0.88,0.77,0.11,3,1
95,17.0,1.6,0.96,0.63,1,20
96,17.0,20.37,20.27,0.08,21,16
97,17.0,0.09,0.0,0.05,0,16
98,17.0,0.33,0.26,0.05,1,16
99,17.0,0.35,0.28,0.05,1,15
100,17.13,0.66,0.58,0.05,1,15
101,17.08,1.28,1.22,0.05,2,13
102,17.08,0.68,0.62,0.05,1,12
103,17.2,1.75,1.65,0.08,2,10
104,17.5,0.08,0.0,0.05,0,10
105,19.0,2.0,1.84,0.16,3,1
106,19.0,1.8,1.08,0.7,1,22
107,19.0,14.98,14.88,0.08,23,21
108,19.05,0.1,0.0,0.05,0,21
109,19.05,0.66,0.59,0.05,1,20
110,19.1,1.62,1.52,0.08,2,20
111,19.24,0.97,0.9,0.05,1,21
112,19.11,1.24,1.18,0.05,2,19
113,19.12,0.67,0.6,0.05,1,16
114,19.09,0.96,0.87,0.08,2,11
115,23.0,0.38,0.25,0.13,1,1
116,23.0,1.59,0.99,0.59,1,20
117,23.16,18.51,18.44,0.05,20,19
118,23.15,0.43,0.35,0.06,1,20
119,23.17,0.68,0.6,0.06,2,18
120,23.13,0.77,0.66,0.08,2,15
121,23.2,1.33,1.26,0.06,1,15
122,23.2,0.62,0.54,0.06,1,15
123,23.09,0.93,0.82,0.09,2,11
124,25.0,1.92,1.8,0.11,2,1
125,25.0,2.05,1.43,0.62,1,20
126,25.2,17.62,17.54,0.05,20,20
127,25.21,0.62,0.53,0.07,1,19
128,25.17,1.29,1.18,0.08,2,18
