,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,1.36,0.39,0.97,2,5
1,2.5,1.89,1.84,0.05,4,2
2,3.0,1.46,0.69,0.76,2,27
3,3.04,20.42,20.36,0.05,27,23
4,3.05,0.24,0.18,0.05,1,22
5,4.5,0.53,0.47,0.05,1,2
6,6.0,2.55,1.72,0.82,3,15
7,6.33,10.63,10.57,0.05,14,9
8,7.0,0.88,0.68,0.2,3,1
9,7.0,1.36,0.48,0.87,1,15
10,8.5,6.9,6.84,0.05,14,2
11,9.0,1.77,0.91,0.84,2,26
12,9.04,19.08,19.01,0.05,26,26
13,9.04,0.16,0.1,0.05,1,25
14,9.04,0.18,0.12,0.05,1,25
15,9.04,0.18,0.12,0.05,1,25
16,9.04,0.18,0.12,0.05,1,24
17,9.04,0.18,0.12,0.05,1,24
18,9.04,0.18,0.12,0.05,1,23
19,9.04,0.2,0.14,0.05,1,23
20,9.05,0.41,0.27,0.12,2,21
21,9.0,0.31,0.22,0.08,1,20
22,9.16,0.06,0.0,0.05,0,19
23,9.08,1.11,1.0,0.1,3,13
24,12.0,0.59,0.46,0.13,1,1
25,12.0,1.58,0.88,0.69,1,23
26,12.14,21.77,21.7,0.05,22,22
27,12.08,2.02,1.91,0.1,3,13
28,15.0,1.82,1.69,0.12,2,1
29,15.0,1.71,1.07,0.63,1,22
30,15.1,23.35,23.21,0.13,23,20
31,19.0,1.49,1.41,0.07,2,1
32,20.0,3.08,2.19,0.88,2,30
33,20.17,20.87,20.81,0.05,30,18
34,20.08,1.27,1.14,0.12,3,12
35,21.75,1.13,1.0,0.12,1,4
36,22.0,1.59,1.53,0.05,3,3
37,22.0,0.56,0.5,0.05,1,3
38,22.5,0.57,0.51,0.05,1,2
39,24.0,1.98,1.27,0.7,2,23
40,24.27,19.17,19.11,0.05,22,22
41,24.27,0.57,0.5,0.05,1,22
42,24.2,0.56,0.5,0.05,1,20
43,24.17,0.58,0.52,0.05,1,18
44,24.22,1.66,1.6,0.05,2,18
45,24.13,1.16,1.07,0.08,2,15
46,24.18,1.11,0.97,0.13,1,11
47,26.0,1.65,1.57,0.07,2,1
48,26.0,1.87,1.11,0.75,1,26
49,26.04,25.58,25.52,0.05,26,26
50,26.04,0.59,0.52,0.05,1,26
51,26.04,0.59,0.52,0.05,1,26
52,26.04,0.61,0.54,0.05,1,25
53,26.04,0.6,0.53,0.05,1,25
54,26.04,0.6,0.53,0.05,1,24
55,26.04,0.59,0.52,0.05,1,23
56,26.05,1.26,1.12,0.12,2,20
57,26.0,1.88,1.79,0.07,2,19
58,26.11,1.28,1.19,0.07,1,18
59,26.26,1.36,1.29,0.05,1,19
60,26.67,1.68,1.62,0.05,2,3
61,27.0,1.86,0.99,0.86,3,27
62,27.09,15.77,15.71,0.05,27,23
63,27.0,0.83,0.72,0.1,3,20
64,27.11,0.06,0.0,0.05,0,18
65,27.06,0.23,0.17,0.05,1,17
66,27.06,0.33,0.27,0.05,1,17
67,27.06,0.35,0.28,0.05,1,17
68,27.19,1.09,1.0,0.07,2,16
69,27.21,1.06,0.99,0.05,2,14
70,27.29,0.89,0.81,0.08,2,7
71,28.67,1.88,1.73,0.14,1,3
72,28.5,1.78,1.69,0.07,2,2
73,28.0,1.89,1.08,0.8,1,28
74,28.04,21.83,21.77,0.05,28,28
75,28.04,0.36,0.28,0.05,1,27
76,28.04,0.38,0.31,0.05,1,27
77,28.04,0.38,0.31,0.05,1,26
78,28.04,0.37,0.3,0.05,1,25
79,28.08,0.38,0.3,0.05,1,26
80,28.0,2.54,2.44,0.08,3,23
81,28.04,1.79,1.7,0.07,1,23
82,28.15,0.07,0.0,0.05,0,20
83,28.07,1.39,1.25,0.12,3,14
84,29.5,1.07,0.94,0.12,1,2
85,30.0,1.9,0.98,0.89,1,30
86,30.0,18.42,18.35,0.05,30,29
87,30.0,0.33,0.26,0.05,1,29
88,30.0,0.33,0.25,0.05,1,28
89,30.0,0.24,0.17,0.05,1,28
90,30.0,0.24,0.16,0.05,1,28
91,30.0,0.23,0.16,0.05,1,27
92,30.0,0.34,0.27,0.05,1,26
93,30.0,0.3,0.23,0.05,1,25
94,30.0,0.89,0.81,0.05,1,24
95,30.0,0.74,0.67,0.05,1,23
96,30.0,0.73,0.66,0.05,1,23
97,30.17,0.96,0.89,0.05,1,18
98,30.08,1.1,0.96,0.12,3,12
99,33.0,0.4,0.26,0.12,1,1
100,33.0,1.52,0.9,0.61,1,22
101,33.18,17.37,17.29,0.05,22,22
102,33.18,0.51,0.44,0.05,1,22
103,33.2,1.21,1.09,0.1,2,20
104,33.21,0.07,0.0,0.05,0,19
105,33.21,0.33,0.26,0.05,1,19
106,33.18,0.32,0.25,0.05,1,17
107,33.07,3.1,3.0,0.08,3,14
108,33.29,1.54,1.42,0.1,1,7
109,35.5,3.2,3.07,0.12,2,2
110,35.0,1.54,1.44,0.09,2,1
111,35.0,1.74,0.9,0.83,1,28
112,35.0,15.61,15.53,0.05,28,26
113,35.0,0.24,0.17,0.05,1,26
114,35.0,0.25,0.17,0.05,1,26
115,35.0,0.4,0.33,0.05,2,24
116,35.14,0.21,0.14,0.05,1,21
117,35.0,0.65,0.55,0.08,3,18
118,35.07,0.26,0.16,0.08,1,15
119,35.17,0.25,0.16,0.07,1,6
120,37.0,0.63,0.5,0.12,1,1
