,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,1.0,1.61,0.69,0.91,2,26
1,1.04,19.4,19.33,0.05,25,26
2,1.04,0.2,0.14,0.05,1,25
3,1.09,0.18,0.11,0.05,1,23
4,1.1,0.19,0.13,0.05,1,21
5,1.1,0.31,0.24,0.05,1,21
6,1.11,0.3,0.24,0.05,1,18
7,1.11,0.31,0.25,0.05,1,18
8,1.21,1.23,1.12,0.1,2,14
9,2.0,2.89,2.0,0.87,3,7
10,3.0,1.25,1.19,0.05,6,2
11,3.0,1.61,0.77,0.83,2,2
12,3.67,0.19,0.13,0.05,1,3
13,4.0,2.14,1.24,0.88,3,30
14,4.07,19.38,19.32,0.05,30,27
15,4.04,0.49,0.42,0.05,2,25
16,4.0,0.42,0.33,0.07,2,23
17,4.04,0.06,0.0,0.05,0,23
18,4.05,0.25,0.2,0.05,1,22
19,4.05,0.25,0.19,0.05,1,21
20,4.11,0.26,0.2,0.05,1,19
21,4.0,0.56,0.48,0.07,2,17
22,4.13,0.56,0.48,0.07,1,15
23,4.23,0.88,0.79,0.07,1,13
24,4.29,0.63,0.55,0.08,1,7
25,6.0,1.01,0.85,0.15,1,4
26,6.0,3.79,2.88,0.9,4,31
27,6.11,15.69,15.62,0.05,31,18
28,6.13,1.23,1.16,0.06,2,15
29,6.17,0.63,0.57,0.05,1,12
30,6.17,0.63,0.57,0.05,1,12
31,8.0,1.19,1.11,0.08,2,1
32,8.0,1.79,0.88,0.86,1,29
33,8.19,24.87,24.8,0.05,29,27
34,8.19,0.61,0.54,0.06,1,27
35,8.15,0.6,0.54,0.05,1,26
36,8.15,0.33,0.26,0.05,1,26
37,8.08,0.33,0.26,0.05,1,24
38,8.1,0.33,0.27,0.05,1,21
39,8.1,0.34,0.27,0.05,1,21
40,8.1,0.34,0.27,0.05,1,21
41,8.06,0.64,0.54,0.08,2,17
42,8.11,0.32,0.24,0.07,1,9
43,10.0,0.63,0.46,0.17,1,1
44,10.0,1.59,0.98,0.6,1,17
45,10.13,13.09,13.02,0.05,16,15
46,10.2,0.56,0.5,0.05,1,15
47,10.21,2.42,2.36,0.05,3,14
48,12.0,1.13,1.02,0.1,2,1
49,12.0,1.91,1.13,0.77,1,27
50,12.08,20.45,20.38,0.05,27,26
51,12.08,0.34,0.28,0.05,1,25
52,12.08,0.29,0.22,0.05,1,24
