,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.16,0.05,0.1,2,21
1,0.0,1.64,1.53,0.1,22,2
2,0.0,0.08,0.07,0.01,1,3
3,0.0,0.31,0.19,0.11,3,9
4,0.33,0.3,0.29,0.01,8,3
5,0.0,0.41,0.3,0.1,3,20
6,0.0,1.37,1.25,0.1,21,11
7,0.0,0.76,0.74,0.01,11,8
8,1.0,0.2,0.19,0.01,3,1
9,0.0,0.22,0.12,0.09,1,4
10,1.0,0.29,0.28,0.01,4,1
11,0.0,0.18,0.07,0.1,1,21
12,0.0,1.58,1.47,0.1,22,2
13,0.0,0.29,0.18,0.1,2,9
14,0.0,0.76,0.65,0.1,10,20
15,0.0,1.09,1.06,0.01,21,13
16,0.0,0.08,0.07,0.01,1,13
17,0.0,0.11,0.09,0.01,3,11
18,0.1,0.06,0.04,0.01,1,10
19,0.17,0.15,0.12,0.02,3,6
20,1.0,0.13,0.09,0.03,2,1
21,0.0,0.25,0.2,0.05,2,1
22,0.0,0.33,0.25,0.07,2,6
23,0.33,0.6,0.58,0.01,5,3
24,0.0,0.34,0.23,0.1,3,20
25,0.0,2.08,2.06,0.01,21,13
26,0.0,0.14,0.12,0.01,1,13
27,0.0,0.22,0.2,0.01,2,12
28,0.1,0.18,0.17,0.01,2,10
29,0.17,0.21,0.19,0.01,3,6
30,1.0,0.22,0.2,0.02,2,1
31,0.0,0.23,0.18,0.05,2,6
32,0.0,0.79,0.68,0.1,7,10
33,0.33,0.55,0.54,0.01,10,3
34,0.0,0.42,0.34,0.08,4,6
35,1.0,0.78,0.76,0.02,7,1
36,0.0,0.28,0.2,0.08,2,7
37,1.0,0.97,0.94,0.02,8,1
38,0.0,0.26,0.2,0.06,2,6
39,0.0,0.64,0.62,0.01,7,5
40,1.0,0.08,0.07,0.01,1,1
41,0.0,0.17,0.08,0.08,1,17
42,0.0,1.19,1.16,0.01,16,17
43,0.0,0.1,0.08,0.01,1,16
44,0.08,0.16,0.14,0.01,2,13
45,0.11,0.1,0.08,0.01,1,9
46,1.0,0.15,0.12,0.02,2,1
47,0.0,0.26,0.18,0.08,2,1
48,0.0,0.35,0.27,0.08,2,7
49,0.0,0.8,0.78,0.01,7,7
50,1.0,0.29,0.27,0.01,3,2
51,0.0,0.45,0.31,0.13,3,9
52,0.0,0.7,0.69,0.01,9,7
53,1.0,0.34,0.33,0.01,4,1
54,0.0,0.29,0.21,0.08,2,6
55,1.0,0.36,0.33,0.02,7,1
56,0.0,0.24,0.19,0.04,2,1
57,0.0,0.36,0.26,0.08,2,9
58,0.2,1.35,1.32,0.02,10,5
59,1.0,0.25,0.23,0.02,2,1
60,0.0,0.34,0.26,0.07,2,9
61,0.14,1.23,1.21,0.01,10,7
62,2.0,0.3,0.26,0.03,2,1
63,0.0,0.29,0.25,0.04,2,7
64,0.2,0.67,0.65,0.01,7,5
65,1.0,0.36,0.34,0.02,4,1
66,0.0,0.35,0.26,0.08,2,11
67,0.17,0.82,0.81,0.01,11,6
68,1.0,0.35,0.31,0.04,3,1
69,0.0,0.22,0.16,0.06,2,1
70,0.0,0.3,0.2,0.1,2,8
71,0.0,0.55,0.54,0.01,8,8
72,1.0,0.21,0.2,0.01,3,1
73,0.0,0.24,0.11,0.12,1,18
74,0.0,1.17,1.15,0.01,18,11
75,0.14,0.31,0.29,0.01,4,7
76,1.0,0.19,0.16,0.03,2,1
77,0.0,0.18,0.14,0.04,2,6
78,1.0,0.66,0.64,0.02,7,1
79,0.0,0.29,0.23,0.05,2,6
80,2.0,0.85,0.82,0.03,7,1
81,0.0,0.27,0.22,0.04,2,5
82,0.33,0.41,0.4,0.01,4,3
83,0.5,0.34,0.32,0.01,3,2
84,0.33,0.15,0.14,0.01,1,3
85,0.0,0.36,0.26,0.1,3,8
86,0.0,0.48,0.47,0.01,8,6
87,1.0,0.28,0.26,0.02,4,1
