,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.2,0.06,0.13,2,14
1,0.0,1.03,1.01,0.01,14,12
2,0.14,0.13,0.11,0.01,2,7
3,1.0,0.15,0.13,0.02,2,1
4,0.0,0.28,0.15,0.12,2,21
5,0.0,1.71,1.56,0.13,22,14
6,0.25,0.46,0.43,0.02,14,4
7,1.0,0.05,0.02,0.03,1,1
8,0.0,0.35,0.23,0.11,2,14
9,0.0,2.0,1.85,0.14,15,30
10,0.33,2.6,2.59,0.01,30,3
11,0.0,0.28,0.13,0.14,3,29
12,0.07,1.15,1.12,0.02,29,15
13,0.17,0.16,0.15,0.01,4,6
14,1.0,0.13,0.1,0.03,2,1
15,0.0,0.34,0.23,0.11,2,14
16,0.0,1.26,1.11,0.13,15,20
17,0.17,1.68,1.63,0.04,21,6
18,0.33,1.07,1.06,0.01,5,6
19,0.25,0.42,0.41,0.01,3,4
20,0.5,0.26,0.24,0.01,2,2
21,0.0,0.6,0.3,0.28,3,22
22,0.05,0.95,0.93,0.01,21,20
23,0.14,0.14,0.12,0.02,3,7
24,1.0,0.17,0.12,0.05,2,1
25,0.0,0.43,0.26,0.17,2,9
26,0.67,1.29,1.28,0.01,9,3
27,0.0,0.72,0.56,0.16,4,24
28,0.06,3.04,3.02,0.01,24,17
29,1.0,0.36,0.34,0.02,3,1
30,0.0,0.37,0.19,0.17,2,16
31,0.0,3.07,3.04,0.02,16,12
32,0.12,0.38,0.36,0.01,3,8
33,1.0,0.39,0.36,0.03,3,1
34,0.0,0.27,0.16,0.1,2,19
35,0.17,1.0,0.99,0.01,19,6
36,1.0,0.21,0.16,0.05,3,1
37,0.0,0.32,0.22,0.1,2,4
38,1.0,0.19,0.16,0.02,5,1
39,0.0,0.35,0.25,0.1,2,4
40,0.67,0.52,0.5,0.01,4,3
41,0.0,0.57,0.42,0.14,4,6
42,1.0,0.47,0.46,0.01,7,1
43,0.0,0.3,0.19,0.11,2,7
44,1.0,0.37,0.34,0.02,8,1
45,0.0,0.29,0.17,0.11,2,4
46,0.33,0.38,0.36,0.01,4,3
47,0.0,0.56,0.48,0.08,4,14
48,0.12,1.21,1.17,0.03,15,8
49,2.0,0.23,0.2,0.03,2,1
50,0.0,0.29,0.23,0.05,2,4
51,0.5,0.54,0.51,0.03,5,2
52,1.0,0.18,0.17,0.01,2,1
53,0.0,0.36,0.22,0.13,2,5
54,0.33,0.3,0.29,0.01,5,3
55,0.0,0.4,0.32,0.08,4,4
56,0.5,0.35,0.31,0.03,5,2
57,1.0,0.16,0.15,0.01,2,1
58,0.0,0.31,0.21,0.09,2,4
59,1.0,0.17,0.14,0.03,5,1
60,0.0,0.08,0.06,0.02,2,1
61,0.0,0.2,0.13,0.06,2,4
62,1.0,0.38,0.35,0.02,5,1
63,0.0,0.25,0.19,0.06,2,4
64,0.33,0.27,0.26,0.01,4,3
65,0.0,0.5,0.42,0.08,4,4
66,1.0,0.33,0.29,0.03,5,1
67,0.0,0.13,0.06,0.07,2,1
68,0.0,0.08,0.05,0.03,2,1
69,0.0,0.25,0.18,0.07,2,1
70,0.0,0.38,0.28,0.09,2,11
71,0.0,0.69,0.67,0.01,11,11
72,0.25,0.23,0.22,0.01,3,4
73,1.0,0.21,0.17,0.04,3,1
74,0.0,0.12,0.06,0.06,2,1
75,0.0,0.1,0.08,0.03,2,1
76,0.0,0.18,0.12,0.06,2,1
77,0.0,0.12,0.11,0.02,2,2
78,0.0,0.12,0.1,0.01,2,3
79,0.0,0.22,0.16,0.06,4,1
80,0.0,0.05,0.03,0.02,2,1
