,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.23,0.11,0.12,2,2
1,0.0,0.19,0.05,0.12,2,1
2,0.0,0.27,0.14,0.13,2,26
3,0.0,2.51,2.49,0.01,25,27
4,0.04,0.28,0.26,0.01,2,23
5,0.0,0.08,0.06,0.01,1,22
6,0.05,0.27,0.24,0.02,2,19
7,0.0,0.08,0.06,0.01,1,19
8,0.06,0.22,0.18,0.03,3,16
9,0.08,0.22,0.2,0.02,2,12
10,0.11,0.21,0.19,0.01,2,9
11,0.14,0.31,0.26,0.04,2,7
12,0.5,0.3,0.28,0.02,2,2
13,0.0,0.3,0.16,0.13,2,21
14,0.05,1.0,0.98,0.01,20,21
15,0.06,0.28,0.26,0.02,3,16
16,0.1,0.18,0.15,0.03,2,10
17,0.14,0.13,0.1,0.03,2,7
18,2.0,0.23,0.18,0.04,2,1
19,0.0,0.32,0.2,0.12,2,1
20,0.0,0.29,0.16,0.12,2,25
21,0.0,1.97,1.83,0.12,26,1
22,0.0,0.36,0.24,0.11,2,16
23,0.0,1.99,1.98,0.01,16,9
24,0.25,0.37,0.33,0.03,4,4
25,0.5,0.15,0.14,0.01,1,2
26,0.0,0.43,0.37,0.05,3,2
27,0.0,0.29,0.16,0.12,2,25
28,0.0,1.0,0.98,0.01,26,7
29,0.25,0.22,0.19,0.03,2,4
30,0.5,0.15,0.14,0.01,1,2
31,0.0,0.34,0.29,0.05,3,1
32,0.0,0.29,0.18,0.1,2,13
33,0.0,0.71,0.69,0.01,13,9
34,0.5,0.41,0.38,0.03,4,2
35,0.0,0.18,0.16,0.02,2,1
36,0.0,0.22,0.15,0.07,2,1
37,0.0,0.39,0.26,0.12,2,20
38,0.08,1.86,1.83,0.02,21,13
39,0.08,0.14,0.12,0.01,1,12
40,0.08,0.22,0.2,0.01,1,12
41,0.08,0.34,0.32,0.01,2,12
42,0.14,0.29,0.25,0.04,3,7
43,1.0,0.23,0.2,0.03,2,1
44,0.0,0.39,0.31,0.08,2,7
45,0.0,0.95,0.93,0.01,8,6
46,0.2,0.17,0.15,0.01,1,5
47,0.5,0.14,0.13,0.01,2,2
48,0.0,0.37,0.27,0.09,3,11
49,0.14,0.34,0.3,0.03,12,7
50,1.0,0.11,0.08,0.03,2,1
51,0.0,0.16,0.05,0.1,2,1
52,0.0,0.39,0.27,0.11,2,10
53,0.33,0.97,0.95,0.01,10,3
54,0.0,0.51,0.44,0.07,4,9
55,0.2,1.6,1.59,0.01,9,5
56,1.0,0.54,0.53,0.01,4,1
57,0.0,0.28,0.18,0.09,2,17
58,0.15,0.76,0.74,0.01,17,13
59,0.15,0.14,0.12,0.01,1,13
60,0.18,0.29,0.27,0.01,3,11
61,1.0,0.23,0.19,0.04,2,1
62,0.0,0.21,0.08,0.12,2,10
63,0.5,0.45,0.44,0.01,10,2
64,0.0,0.27,0.2,0.07,3,1
65,0.0,0.31,0.22,0.09,2,1
66,0.0,0.2,0.16,0.04,2,1
67,0.0,0.43,0.29,0.14,2,19
68,0.0,0.74,0.72,0.01,19,16
69,0.08,0.16,0.12,0.03,4,12
70,0.1,0.08,0.06,0.01,2,10
71,1.0,0.1,0.09,0.01,2,1
72,0.0,0.17,0.1,0.07,2,1
73,0.0,0.24,0.15,0.09,2,10
74,0.5,0.36,0.35,0.01,10,2
75,0.0,0.28,0.21,0.06,3,1
76,0.0,0.23,0.18,0.05,2,1
77,0.0,0.36,0.26,0.09,2,20
78,0.33,1.67,1.65,0.01,20,3
79,0.0,0.51,0.43,0.07,4,1
80,0.0,0.4,0.33,0.06,2,14
81,0.0,1.47,1.45,0.01,14,15
82,0.07,0.52,0.49,0.02,4,14
83,0.07,0.53,0.51,0.01,3,15
84,0.09,0.22,0.2,0.01,2,11
85,1.0,0.17,0.14,0.03,2,1
86,0.0,0.36,0.25,0.1,2,1
87,0.0,0.26,0.16,0.09,2,16
88,0.0,0.67,0.65,0.01,16,15
89,0.09,0.25,0.22,0.03,4,11
90,0.11,0.07,0.04,0.02,2,9
91,1.0,0.07,0.05,0.01,2,1
92,0.0,0.13,0.06,0.06,2,1
93,0.0,0.18,0.08,0.09,2,1
94,0.0,0.24,0.12,0.12,2,1
95,0.0,0.11,0.06,0.05,2,1
