,average_num_tabu_constraints,elapsed_time_in_seconds,elapsed_time_in_seconds_for_search_problem,elapsed_time_in_seconds_for_slice_problem,num_milp_solved,num_search_problems
0,0.0,0.01,0.01,0.0,1,2
1,0.5,0.02,0.02,0.0,2,2
2,0.67,0.05,0.05,0.0,2,3
3,1.0,0.03,0.03,0.0,2,3
4,0.5,0.07,0.07,0.0,2,4
5,0.0,0.02,0.02,0.0,2,5
6,0.2,0.06,0.06,0.0,2,5
7,0.75,0.02,0.02,0.0,2,4
8,0.8,0.08,0.08,0.0,2,5
9,0.17,0.07,0.07,0.0,2,6
10,0.5,0.06,0.06,0.0,2,4
11,0.4,0.04,0.04,0.0,2,5
12,0.17,0.04,0.04,0.0,2,6
13,0.0,0.01,0.01,0.0,1,4
14,0.0,0.01,0.01,0.0,2,3
15,0.0,0.04,0.04,0.0,2,3
16,0.0,0.01,0.01,0.0,2,4
17,0.5,0.01,0.01,0.0,2,2
18,0.0,0.02,0.02,0.0,2,2
